NAME,Rank,CATEGORY,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10
Aiden,0,X1,HDC2,HDE2,HDC3,FDC1,FDC4,FDC2,FDE1,FDC8,HDE1,FDE5
Bella,0,X1,FDC4,FDE2,FDC7,HDC3,FDE4,FDC5,HDE4,HDE1,FDC10,HDC1
Caleb,0,X1,HDC3,FDE2,HDC2,HDE4,FDC8,FDC9,FDC6,HDE1,FDC1,FDE3
Delilah,0,X1,FDC2,FDE3,FDE1,FDC1,FDC8,HDE2,HDC2,FDC6,HDC4,HDE1
Ethan,0,X1,FDC5,FDE1,HDE1,HDE3,FDC1,HDC2,FDC6,FDE2,FDC10,HDC1
Fiona,0,X1,FDC10,HDE3,FDC8,HDC4,FDC4,HDE4,HDC3,FDC6,FDE1,FDE6
Gabriel,0,X1,HDE2,FDC5,HDC4,HDE3,FDC10,HDC1,FDE5,FDC4,FDE1,FDC3
Hannah,0,X1,HDE4,FDE3,FDC3,FDC5,HDC2,FDE5,HDE1,HDC1,FDC4,FDC6
Isaac,0,X1,FDC6,HDC3,FDC11,HDE1,FDE5,HDC2,FDC5,FDE2,HDE4,FDC8
Jasmine,0,X1,FDC11,FDE2,FDC9,FDE5,HDC2,HDC4,HDE4,FDC1,FDC2,HDE2
Kaden,0,X2,FDE4,FDC9,FDE1,FDC3,HDC1,HDE1,HDE2,FDC1,HDC4,FDC7
Lily,0,X2,FDE2,HDE3,FDC2,FDC4,HDC4,FDE5,HDC3,FDC10,FDC7,HDE4
Mason,0,X2,FDC6,FDC10,FDE1,FDC2,HDE3,HDC2,FDE3,FDC11,HDE1,HDC1
Nora,0,X2,FDC4,FDE1,FDC1,HDC1,HDE2,FDC2,FDC8,HDE3,HDC2,FDE3
Oliver,0,X2,HDE4,FDE5,FDC11,FDC3,FDC9,FDC7,FDE6,HDE2,HDC1,HDC4
Penelope,0,X2,HDE2,HDC3,FDC1,FDC11,FDC7,HDE3,FDE3,FDC8,HDC4,FDE6
Quentin,0,X2,FDC11,FDE4,HDC2,HDE1,FDC2,HDE3,HDC3,FDC10,FDE1,FDC7
Rose,0,X2,FDC6,HDE3,HDC1,FDC3,FDE6,FDE3,HDE4,FDC5,FDC8,HDC3
Sebastian,0,X3,FDC1,HDC4,FDC6,FDE3,HDE1,FDC8,HDE4,FDE2,FDC10,HDC3
Tessa,0,X3,FDC6,HDE2,FDC3,FDC5,FDE3,HDE1,FDE5,FDC4,HDC1,HDC4
Uriel,0,X3,HDC4,HDE3,FDE2,FDC9,FDC4,FDE4,HDE2,HDC1,FDC7,FDC11
Violet,0,X3,FDE1,HDC2,FDE3,FDC4,HDE2,FDC9,FDC11,HDC4,FDC1,HDE3
William,0,X3,FDC8,HDE3,FDC9,FDC7,HDE2,FDE6,HDC3,FDE1,HDC4,FDC11
Xena,0,X3,FDC8,HDE3,HDE2,FDC6,FDE5,FDE1,HDC2,HDC3,FDC1,FDC5
Yosef,0,X3,HDC1,FDC9,FDE3,FDE6,HDE2,FDC7,FDC1,FDC6,HDE4,HDC4
Daniel,0,X3,FDE5,FDC5,FDC3,FDC7,FDC4,HDE2,HDE1,HDC2,FDE1,HDC1
Donald,0,X3,FDC7,HDC1,FDC1,HDE2,FDC3,FDE5,HDE3,FDE4,FDC9,HDC4
Zari,0,X3,FDC10,FDC7,HDE4,FDE3,FDC6,HDE3,HDC2,FDE5,HDC4,FDC4
Mohar,0,X3,FDE2,FDE1,HDE2,FDC4,HDE4,HDC3,FDC8,FDC1,HDC2,FDC2
Abdul,0,X3,HDC4,FDE1,HDE2,HDC1,FDC8,FDC1,FDE5,HDE4,FDC5,FDC2
