NAME,Rank,CATEGORY,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10
Aiden,0,X1,HDE4,FDC10,FDE3,FDC6,FDE4,HDC3,FDC4,FDC11,HDE2,HDC4
Bella,0,X1,FDC11,FDC4,FDC6,HDC2,HDE3,HDC3,HDE2,FDE2,FDC7,FDE6
Caleb,0,X1,FDE6,FDC9,HDC4,HDE1,FDE5,FDC5,HDE3,HDC3,FDC3,FDC10
Delilah,0,X1,FDC4,HDC4,HDE1,FDC9,FDE3,HDC3,FDC6,FDC2,FDE2,HDE4
Ethan,0,X1,FDC9,FDE1,HDE3,FDE3,HDC3,FDC4,HDC1,FDC1,HDE1,FDC6
Fiona,0,X1,FDE4,FDC8,FDC3,HDC3,HDC1,FDC11,HDE3,HDE4,FDC6,FDE1
Gabriel,0,X1,HDE1,FDC3,FDE5,HDE4,FDC8,HDC4,HDC1,FDC1,FDC4,FDE4
Hannah,0,X1,HDC1,FDC3,FDC11,FDE4,HDC2,HDE4,FDE2,FDC8,FDC6,HDE2
Isaac,0,X1,HDC1,HDC4,FDE1,FDC8,HDE2,FDC4,FDC3,HDE4,FDE4,FDC11
Jasmine,0,X1,HDE3,FDE2,HDE1,FDC8,HDC1,FDC7,FDC2,HDC2,FDE1,FDC4
Kaden,0,X2,HDE1,HDE2,HDC2,FDE5,FDC9,FDC2,HDC3,FDC7,FDC5,FDE1
Lily,0,X2,FDC9,FDC8,HDE4,HDC3,HDE3,FDE4,FDC5,HDC2,FDE1,FDC10
Mason,0,X2,HDE4,FDC2,HDC3,HDC1,FDC3,FDE4,FDE6,HDE1,FDC8,FDC7
Nora,0,X2,HDE2,FDE6,HDC3,FDC11,FDE3,FDC1,FDC5,HDE3,FDC7,HDC2
Oliver,0,X2,FDC7,FDC2,FDE4,HDE4,HDC4,HDE2,FDE1,FDC5,FDC8,HDC2
Penelope,0,X2,HDE4,HDC1,FDE6,HDE1,HDC3,FDC10,FDC5,FDE5,FDC7,FDC11
Quentin,0,X2,FDE1,FDC10,FDE4,FDC3,HDC3,HDE1,FDC9,HDC2,HDE4,FDC11
Rose,0,X2,FDC8,FDC9,FDE2,FDC3,FDE1,HDC2,HDE3,FDC6,HDE4,HDC3
Sebastian,0,X3,HDC1,FDE1,HDC3,HDE1,FDC2,HDE2,FDC3,FDE3,FDC9,FDC7
Tessa,0,X3,FDE3,HDE2,FDE5,HDC4,HDC2,FDC10,FDC8,FDC11,HDE4,FDC5
Uriel,0,X3,HDE2,HDC2,HDE3,FDC6,FDC7,FDE4,HDC3,FDC9,FDE2,FDC2
Violet,0,X3,FDC1,FDE1,FDE2,HDC3,HDE4,HDE1,FDC7,FDC11,HDC4,FDC8
William,0,X3,HDC2,FDE5,FDC8,FDC5,HDE4,FDE4,HDC4,FDC1,FDC9,HDE1
Xena,0,X3,HDE1,FDC7,FDC9,FDE5,FDC3,HDE2,HDC1,FDC8,FDE1,HDC2
Yosef,0,X3,HDC3,FDC7,HDC2,FDE1,FDC11,FDC9,FDC10,HDE4,HDE1,FDE2
Daniel,0,X3,FDE1,HDE2,FDC1,FDC11,FDE5,FDC9,HDC3,HDE4,HDC1,FDC4
Donald,0,X3,FDE6,HDC3,HDE4,FDC2,FDE2,FDC3,FDC8,HDE3,FDC10,HDC1
Zari,0,X3,FDE2,FDC6,HDC4,HDE4,FDC4,FDC1,HDE2,HDC1,FDE5,FDC3
Mohar,0,X3,FDC4,FDC7,FDC6,HDC2,FDC11,FDE2,HDE2,HDE1,FDE3,HDC3
Abdul,0,X3,FDC8,FDC11,HDC2,HDE2,HDE1,HDC1,FDC9,FDE5,FDE4,FDC1
