NAME,Rank,CATEGORY,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10
Aiden,0,X1,FDC1,FDE5,FDC2,HDE1,HDC3,FDC9,FDC8,HDE4,HDC4,FDE3
Bella,0,X1,FDC2,HDC1,FDE1,FDC10,FDC4,HDC3,HDE4,HDE3,FDE5,FDC8
Caleb,0,X1,HDC2,FDC6,HDE2,HDE1,FDE2,FDC11,FDC8,HDC3,FDC2,FDE4
Delilah,0,X1,HDC4,FDC3,HDC1,FDE5,FDC11,FDC8,HDE3,FDC2,FDE4,HDE4
Ethan,0,X1,FDC4,HDE1,FDE6,HDE2,FDC11,FDC7,FDC5,HDC3,HDC4,FDE5
Fiona,0,X1,FDC7,FDC8,FDE2,HDE3,HDE1,HDC1,FDE4,FDC9,FDC11,HDC2
Gabriel,0,X1,FDE6,FDC11,HDE3,FDC4,FDE5,HDE4,FDC10,HDC1,HDC2,FDC1
Hannah,0,X1,FDC10,HDC4,HDE4,HDE3,FDC5,FDC7,FDE1,HDC2,FDE5,FDC2
Isaac,0,X1,FDE3,HDC2,HDE2,FDE5,FDC10,HDE4,FDC9,FDC3,HDC1,FDC8
Jasmine,0,X1,FDE2,HDC3,HDC4,FDC7,FDE3,HDE4,FDC3,FDC2,FDC1,HDE3
Kaden,0,X2,HDE2,FDC7,HDC1,HDC3,FDC11,FDC10,FDC9,FDE6,FDE3,HDE1
Lily,0,X2,FDC1,FDE6,HDC1,HDC3,HDE1,FDC10,FDC4,FDC11,HDE2,FDE3
Mason,0,X2,HDE2,FDC5,FDE4,HDC1,HDC3,HDE4,FDC8,FDE3,FDC2,FDC3
Nora,0,X2,FDE5,HDE2,FDC7,HDC2,FDC4,FDC3,HDE1,FDC6,HDC1,FDE4
Oliver,0,X2,FDC11,HDC3,FDE5,HDE2,FDC10,FDE2,FDC4,HDC4,HDE1,FDC8
Penelope,0,X2,HDC4,FDC3,HDE3,FDC9,FDC11,HDC3,FDE1,HDE4,FDE4,FDC4
Quentin,0,X2,FDC6,HDC1,HDC4,FDC4,HDE1,FDC2,FDC10,HDE3,FDE4,FDE5
Rose,0,X2,FDC10,FDC4,HDE3,HDE1,HDC4,FDE1,FDC3,HDC3,FDC7,FDE6
Sebastian,0,X3,HDE1,HDC1,FDE6,FDC7,FDE3,HDE4,FDC6,FDC4,HDC4,FDC2
Tessa,0,X3,HDE4,FDC1,HDE1,FDC2,HDC2,FDC10,FDC6,FDE3,HDC3,FDE6
Uriel,0,X3,FDC4,HDE3,HDE2,FDC8,HDC1,FDC11,FDE2,FDC6,HDC2,FDE1
Violet,0,X3,HDC4,HDC2,HDE3,FDC6,FDC1,HDE1,FDE4,FDC11,FDE1,FDC4
William,0,X3,FDC9,FDE5,HDE1,FDC3,FDC5,HDC4,HDC3,FDC7,FDE2,HDE2
Xena,0,X3,HDE3,FDC5,HDC3,HDE2,HDC4,FDC6,FDC9,FDE4,FDE5,FDC4
Yosef,0,X3,FDC9,HDC2,HDC3,FDC4,FDE4,HDE2,FDE6,FDC2,HDE3,FDC10
Daniel,0,X3,FDC7,FDE3,FDC3,HDE1,HDE4,FDC11,FDC9,HDC4,FDE5,HDC2
Donald,0,X3,FDE4,HDC1,HDC4,FDC5,FDE2,FDC10,FDC9,HDE2,HDE4,FDC11
Zari,0,X3,HDC3,FDC9,HDE3,FDC3,FDC2,HDE4,FDE1,HDC4,FDC8,FDE5
Mohar,0,X3,FDE6,FDC2,HDC1,HDC4,FDC11,FDE4,HDE2,FDC4,HDE4,FDC5
Abdul,0,X3,FDE2,HDC4,HDE2,FDC2,FDC7,FDC5,FDE6,HDC1,FDC3,HDE4
