NAME,Rank,CATEGORY,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10
Aiden,0,X1,FDC8,FDC11,FDE4,HDE1,FDC1,HDE4,HDC3,HDC4,FDE1,FDC7
Bella,0,X1,HDC3,FDE1,FDC4,FDE3,FDC7,HDC1,HDE4,FDC11,HDE1,FDC8
Caleb,0,X1,FDE3,HDE2,FDE1,FDC8,HDC3,HDE3,FDC11,FDC9,HDC2,FDC5
Delilah,0,X1,FDC1,FDE3,HDC3,FDC2,HDC2,HDE1,FDC9,FDC3,FDE1,HDE3
Ethan,0,X1,HDC3,HDC1,HDE1,FDC6,FDE4,FDC9,FDE2,HDE3,FDC1,FDC2
Fiona,0,X1,FDE5,HDE3,FDC11,FDC4,HDC4,HDC2,HDE2,FDC7,FDC10,FDE4
Gabriel,0,X1,FDC5,HDE1,FDC9,HDE4,FDE3,HDC1,HDC3,FDC8,FDE5,FDC4
Hannah,0,X1,FDC11,FDC3,FDC1,FDC7,HDC4,HDE3,HDE4,FDE4,FDE6,HDC3
Isaac,0,X1,FDC7,HDE1,FDC5,HDC1,HDE2,FDC1,FDC4,FDE3,FDE4,HDC2
Jasmine,0,X1,FDE4,HDE2,HDE4,FDC9,FDC2,HDC1,FDC1,FDE6,FDC8,HDC2
Kaden,0,X2,FDC8,FDE6,FDE2,FDC1,HDE2,HDE1,HDC1,FDC11,FDC7,HDC4
Lily,0,X2,FDE3,FDC9,FDC6,HDC3,FDC3,FDE6,HDE4,HDE1,FDC11,HDC1
Mason,0,X2,HDC3,FDC8,HDC1,HDE1,FDE3,HDE4,FDC3,FDC2,FDE1,FDC10
Nora,0,X2,FDC1,FDC11,HDC4,FDE2,HDC1,HDE3,FDC4,HDE1,FDC5,FDE4
Oliver,0,X2,FDC7,FDE5,HDC3,HDC1,FDC6,FDC4,FDC8,HDE4,HDE1,FDE4
Penelope,0,X2,FDE5,HDC2,FDE3,FDC4,FDC2,HDE2,FDC3,HDC1,FDC10,HDE3
Quentin,0,X2,FDC10,HDC4,FDC11,HDE1,HDE3,FDC4,HDC3,FDE6,FDE4,FDC3
Rose,0,X2,FDE3,HDC3,FDC1,FDC6,HDE1,HDE3,FDE5,FDC8,FDC2,HDC1
Sebastian,0,X3,HDE4,HDC2,HDE3,FDE6,FDE2,HDC1,FDC6,FDC11,FDC2,FDC1
Tessa,0,X3,FDC9,FDE5,FDC10,HDE3,FDE1,HDC2,FDC2,FDC1,HDC3,HDE1
Uriel,0,X3,FDC6,HDE1,FDE4,FDE6,HDC1,FDC11,FDC2,FDC5,HDC2,HDE4
Violet,0,X3,HDC1,FDE6,HDE4,HDE3,HDC2,FDC3,FDC10,FDC8,FDE1,FDC2
William,0,X3,FDC9,FDE2,FDC2,HDC2,FDC8,FDE6,HDE2,HDE4,FDC7,HDC3
Xena,0,X3,HDE1,FDC4,HDC4,FDC6,FDE4,HDC1,FDC8,HDE4,FDE3,FDC3
Yosef,0,X3,FDE2,HDC4,FDC4,HDE4,FDC2,HDE3,FDC5,HDC1,FDE5,FDC6
Daniel,0,X3,FDC3,FDC8,HDE3,HDC1,FDE1,FDC11,HDC4,HDE4,FDC1,FDE3
Donald,0,X3,HDE3,FDC8,FDC11,HDE1,HDC1,FDE1,HDC4,FDE6,FDC5,FDC10
Zari,0,X3,HDE1,FDC3,FDE4,HDC3,HDE4,FDC8,FDE1,FDC6,HDC2,FDC7
Mohar,0,X3,HDC4,FDE3,FDC11,HDC2,HDE3,FDE4,FDC9,FDC2,FDC4,HDE1
Abdul,0,X3,FDE2,FDC11,FDC2,HDC4,FDE5,FDC10,FDC3,HDE2,HDE1,HDC2
