NAME,Rank,CATEGORY,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10
Aiden,0,X1,HDE1,FDC7,HDC3,FDE3,HDE4,FDC3,FDE4,FDC8,HDC4,FDC11
Bella,0,X1,HDE3,FDC10,FDC11,HDE2,HDC1,FDC1,FDE3,FDC6,FDE1,HDC2
Caleb,0,X1,FDE3,FDE5,FDC1,HDE3,HDE2,HDC2,FDC10,FDC8,FDC6,HDC3
Delilah,0,X1,FDC4,HDC1,HDE4,HDE3,FDC7,FDC8,FDE3,FDE1,FDC6,HDC3
Ethan,0,X1,FDC5,FDC2,FDC6,HDC4,FDE2,FDE4,HDC1,FDC10,HDE2,HDE3
Fiona,0,X1,FDE4,HDE3,HDE4,FDC10,FDC5,FDE2,HDC4,FDC11,FDC7,HDC3
Gabriel,0,X1,HDC2,FDC9,HDE4,HDC4,FDC4,FDE1,FDE2,FDC8,FDC3,HDE3
Hannah,0,X1,FDC9,HDC4,HDC2,HDE2,FDE1,FDC11,FDC8,FDE4,HDE4,FDC6
Isaac,0,X1,HDC4,FDC5,HDE4,HDC3,HDE2,FDE3,FDE5,FDC2,FDC4,FDC3
Jasmine,0,X1,HDC3,FDC11,HDC4,HDE4,FDC6,FDC8,FDE5,HDE2,FDE4,FDC5
Kaden,0,X2,HDE2,HDC4,HDE3,FDC9,FDC7,HDC3,FDE4,FDC2,FDE5,FDC4
Lily,0,X2,HDC2,FDE6,HDC4,FDC9,FDC1,FDE3,FDC8,FDC2,HDE2,HDE3
Mason,0,X2,FDC8,HDE2,HDE1,FDC1,FDC4,FDC9,HDC3,FDE1,FDE3,HDC1
Nora,0,X2,HDC2,HDE3,FDC6,FDE4,HDE2,FDC2,FDE1,HDC4,FDC8,FDC10
Oliver,0,X2,HDE3,FDC9,HDE2,FDC1,FDE2,FDC6,FDE1,HDC1,FDC8,HDC4
Penelope,0,X2,HDC3,FDC9,FDC11,FDC5,FDE3,FDE2,HDC2,HDE1,FDC4,HDE3
Quentin,0,X2,FDE1,HDE1,HDC2,HDC1,FDC6,FDE2,FDC4,FDC8,FDC10,HDE3
Rose,0,X2,HDE2,HDC2,HDC3,FDC6,HDE4,FDC4,FDC9,FDE5,FDE1,FDC2
Sebastian,0,X3,HDC1,FDC5,HDE2,FDE3,FDE4,HDC2,FDC11,FDC7,HDE3,FDC10
Tessa,0,X3,HDC1,FDE2,FDC4,FDC9,FDC1,FDE4,HDC3,HDE4,FDC11,HDE1
Uriel,0,X3,FDE2,FDE4,HDE2,FDC1,FDC5,FDC7,HDC3,HDC4,HDE3,FDC11
Violet,0,X3,FDC8,FDE6,HDC3,FDC9,HDE3,FDE5,FDC6,HDC4,FDC11,HDE1
William,0,X3,HDC2,HDE2,FDC2,FDE4,HDE1,FDE3,FDC8,HDC4,FDC5,FDC4
Xena,0,X3,FDC6,HDE2,FDC5,FDC7,HDC2,HDC1,HDE4,FDC8,FDE4,FDE6
Yosef,0,X3,FDC6,FDE3,FDC7,HDE2,FDC5,HDE1,HDC2,HDC3,FDC9,FDE4
Daniel,0,X3,HDC3,HDC4,FDC6,HDE4,FDE2,FDC7,FDC9,FDC10,HDE3,FDE4
Donald,0,X3,FDE5,HDE4,FDE1,HDC1,FDC3,FDC9,FDC10,HDC4,HDE2,FDC2
Zari,0,X3,FDC5,FDE6,FDE3,HDE2,FDC2,FDC10,HDE3,HDC2,HDC3,FDC4
Mohar,0,X3,FDC11,HDC3,FDE2,FDC5,HDC1,HDE3,FDC6,HDE2,FDE3,FDC9
Abdul,0,X3,HDC3,FDC4,HDC1,FDC2,FDE4,FDC5,HDE2,FDE3,FDC11,HDE3
