NAME,Rank,CATEGORY,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10
Aiden,0,X1,FDE6,FDC11,HDC4,HDC2,FDC3,HDE4,HDE1,FDC4,FDE5,FDC10
Bella,0,X1,FDE2,FDC11,FDC10,FDC2,HDE4,HDC4,HDC3,HDE3,FDC9,FDE5
Caleb,0,X1,HDC2,HDC3,FDE1,FDC10,FDC6,FDE6,HDE1,HDE2,FDC8,FDC9
Delilah,0,X1,HDC2,FDC4,FDC3,FDE1,FDC5,HDC1,FDC1,HDE2,FDE3,HDE1
Ethan,0,X1,HDE4,FDE1,FDC1,HDC1,FDC10,HDE1,FDC3,FDE2,FDC5,HDC2
Fiona,0,X1,FDC7,HDC4,FDC9,FDE5,HDC2,HDE2,FDE3,FDC4,FDC8,HDE3
Gabriel,0,X1,HDC2,FDE1,FDC1,FDC5,FDE6,FDC2,HDE4,HDC1,HDE2,FDC10
Hannah,0,X1,HDC1,FDC8,HDC2,FDC10,HDE3,HDE2,FDE2,FDC5,FDC4,FDE4
Isaac,0,X1,FDE3,HDC3,FDE6,HDC4,FDC3,HDE2,FDC7,HDE3,FDC2,FDC4
Jasmine,0,X1,FDE5,HDE1,FDC7,FDC6,HDC1,FDE6,FDC3,HDC3,HDE4,FDC10
Kaden,0,X2,FDC3,HDE4,FDE6,HDE3,HDC2,FDC10,FDC5,HDC4,FDE5,FDC4
Lily,0,X2,FDE4,HDE3,HDC1,HDC2,FDC6,FDE1,HDE1,FDC8,FDC7,FDC3
Mason,0,X2,HDE1,FDC5,FDE3,FDC6,FDC10,HDC3,HDC2,HDE2,FDE2,FDC3
Nora,0,X2,HDC1,FDE1,HDE4,HDE2,FDC11,FDC2,FDC7,FDE4,HDC2,FDC10
Oliver,0,X2,HDC4,FDC9,FDC1,FDE5,HDE3,HDC2,FDC8,FDE3,HDE2,FDC11
Penelope,0,X2,FDC10,FDC4,HDE2,FDE2,FDE6,FDC2,HDC2,HDE4,HDC1,FDC8
Quentin,0,X2,FDC8,FDE5,FDC9,HDC3,HDE2,FDE2,FDC1,HDE1,FDC4,HDC4
Rose,0,X2,FDE2,FDE3,FDC5,HDC4,HDE1,HDE3,FDC8,FDC10,HDC2,FDC11
Sebastian,0,X3,FDE4,FDC9,HDE4,FDC11,HDE2,HDC1,FDC5,FDC1,HDC2,FDE2
Tessa,0,X3,FDC2,FDC11,FDC4,HDE3,HDE1,FDE6,FDE5,HDC1,HDC2,FDC1
Uriel,0,X3,FDE5,HDC1,HDC3,FDC10,FDC1,HDE2,FDC9,FDC5,HDE4,FDE4
Violet,0,X3,FDC9,HDE2,HDE4,FDC2,FDC11,FDE2,HDC1,FDE6,FDC3,HDC4
William,0,X3,HDE4,FDC8,FDE6,FDC5,FDE4,FDC4,HDE3,FDC1,HDC4,HDC3
Xena,0,X3,FDC5,FDC3,FDE4,FDC2,FDE1,HDC1,FDC9,HDC2,HDE1,HDE3
Yosef,0,X3,FDC1,FDC8,FDE3,HDC1,FDC5,FDE2,HDC4,FDC9,HDE2,HDE4
Daniel,0,X3,FDC3,FDC11,FDC10,FDE6,HDC3,FDC2,HDC2,HDE1,FDE3,HDE4
Donald,0,X3,FDC4,HDE4,HDC2,FDC2,HDC4,FDE1,FDC3,FDE4,HDE3,FDC11
Zari,0,X3,HDC4,HDE3,FDE4,FDC6,HDE2,FDC3,HDC1,FDC10,FDE3,FDC5
Mohar,0,X3,FDC7,HDC3,FDC1,FDC3,FDE4,HDE4,FDC2,HDE2,FDE2,HDC2
Abdul,0,X3,FDC7,HDE3,FDC4,HDC1,FDE6,FDC3,HDE4,FDE4,HDC4,FDC8
