NAME,Rank,CATEGORY,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10
Aiden,0,X1,FDC3,FDE3,FDC6,FDC4,HDC2,FDC7,FDE1,HDE2,HDC4,HDE4
Bella,0,X1,FDC1,FDC11,HDC4,FDE2,FDE4,HDC3,HDE3,FDC10,FDC4,HDE2
Caleb,0,X1,FDE2,HDE4,FDC5,HDC4,FDC2,FDE4,FDC1,HDC1,HDE3,FDC7
Delilah,0,X1,FDC4,HDE3,HDC4,FDC2,HDC1,FDE6,HDE2,FDE1,FDC8,FDC5
Ethan,0,X1,HDC3,HDE4,FDC6,FDC9,HDC1,FDE4,FDC11,FDE6,HDE1,FDC3
Fiona,0,X1,HDE4,HDC2,FDE3,FDE6,FDC7,HDC3,FDC4,HDE1,FDC11,FDC6
Gabriel,0,X1,HDE2,HDC3,FDC6,FDE1,HDE3,FDE2,HDC4,FDC8,FDC3,FDC9
Hannah,0,X1,FDC10,HDE4,FDE1,FDE5,HDC2,HDE3,HDC3,FDC8,FDC2,FDC5
Isaac,0,X1,FDC1,HDC1,HDE4,FDC7,FDC4,FDE5,HDC4,FDC2,HDE2,FDE4
Jasmine,0,X1,HDC1,FDC11,FDE3,FDE4,FDC5,HDC4,HDE3,FDC3,HDE4,FDC9
Kaden,0,X2,HDE3,FDE5,FDC6,FDE3,HDC1,FDC9,HDE2,FDC5,HDC3,FDC10
Lily,0,X2,HDC2,HDE1,FDC9,FDC1,HDE3,FDE6,FDC8,FDE3,HDC3,FDC6
Mason,0,X2,HDE2,FDE1,HDE1,FDC2,FDC5,HDC2,FDC8,HDC1,FDC3,FDE6
Nora,0,X2,HDC3,HDE2,HDE4,FDC8,FDC7,FDE4,HDC1,FDC10,FDE3,FDC2
Oliver,0,X2,HDC2,FDC9,HDE4,FDE2,FDC11,FDC10,HDE3,HDC4,FDE1,FDC6
Penelope,0,X2,HDC1,HDE4,FDC8,FDC6,FDC9,HDE3,FDC4,FDE6,FDE5,HDC4
Quentin,0,X2,FDC1,HDC2,FDE5,FDC8,HDE1,HDE2,FDE1,HDC4,FDC7,FDC5
Rose,0,X2,FDE5,FDE2,HDE4,FDC6,FDC7,FDC9,HDC1,FDC5,HDE1,HDC2
Sebastian,0,X3,HDC4,FDC3,FDC8,FDC7,FDE1,HDC1,FDE2,HDE2,FDC6,HDE3
Tessa,0,X3,HDC2,FDC10,FDC2,FDC5,HDC3,HDE3,FDE5,HDE1,FDC9,FDE3
Uriel,0,X3,FDC9,HDE2,FDE6,HDC3,FDE4,FDC6,HDE3,FDC1,HDC4,FDC2
Violet,0,X3,FDC10,FDC1,HDE1,FDE2,FDE6,FDC7,HDC2,FDC4,HDC1,HDE2
William,0,X3,FDE4,HDC3,FDC4,FDC8,HDC4,FDC11,FDE6,HDE3,HDE4,FDC3
Xena,0,X3,FDC2,FDE4,HDE1,FDC10,FDC9,HDE4,FDC3,FDE5,HDC3,HDC2
Yosef,0,X3,FDC2,HDC4,FDC11,HDE2,FDC9,FDE3,HDC3,FDE5,HDE3,FDC3
Daniel,0,X3,FDE3,HDE2,FDC7,HDE3,HDC4,FDE2,FDC5,FDC9,FDC2,HDC3
Donald,0,X3,FDC9,HDE2,HDC4,FDC6,HDE4,FDE6,HDC3,FDE4,FDC7,FDC8
Zari,0,X3,HDC1,FDC9,HDE3,HDC2,FDC4,FDC5,FDE5,FDC1,FDE6,HDE4
Mohar,0,X3,FDC7,HDC1,FDE6,FDC8,HDE3,FDE5,FDC2,HDE2,FDC10,HDC2
Abdul,0,X3,FDC11,FDE6,FDC3,HDE1,FDC7,HDC3,HDC1,FDE5,FDC8,HDE4
