NAME,Rank,CATEGORY,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10
Aiden,0,X1,FDC11,FDE2,FDE4,FDC8,FDC4,HDE3,HDE4,HDC3,HDC1,FDC1
Bella,0,X1,FDC5,HDC2,FDE2,FDC11,FDE1,FDC7,HDE2,HDC1,HDE4,FDC4
Caleb,0,X1,FDC6,FDC11,HDE4,HDC4,FDE6,HDE2,FDC8,FDE3,FDC5,HDC1
Delilah,0,X1,FDC7,HDC2,FDE3,HDE2,FDC8,FDC3,FDC5,HDC1,HDE1,FDE5
Ethan,0,X1,FDE5,HDC2,FDC6,HDE3,FDC7,FDC3,HDC4,FDC11,FDE6,HDE1
Fiona,0,X1,FDC1,HDC3,FDE2,HDC4,FDC10,FDE6,HDE4,FDC8,HDE3,FDC7
Gabriel,0,X1,FDC6,FDE4,HDE1,FDC7,FDE6,FDC11,FDC2,HDC2,HDC1,HDE2
Hannah,0,X1,FDE5,FDC6,HDE2,HDE1,FDE6,HDC3,HDC1,FDC9,FDC7,FDC4
Isaac,0,X1,FDC1,FDE1,HDC4,FDC2,HDC3,HDE2,FDC5,FDE3,FDC7,HDE3
Jasmine,0,X1,HDE4,FDC6,HDC3,HDE2,FDC11,FDE2,FDC2,FDC1,FDE5,HDC4
Kaden,0,X2,FDC5,HDC1,FDC10,FDC8,FDE2,FDC11,HDE2,HDC2,HDE4,FDE1
Lily,0,X2,FDC9,FDE2,HDC3,FDC4,FDE6,FDC3,HDE1,FDC10,HDE3,HDC4
Mason,0,X2,FDE3,HDE3,FDC11,FDC3,HDC2,FDE2,FDC8,HDE1,FDC5,HDC1
Nora,0,X2,FDC4,FDE6,FDC1,FDE5,HDC2,HDE3,FDC8,FDC3,HDC4,HDE4
Oliver,0,X2,FDC7,FDE5,HDE3,HDE4,FDC3,HDC4,FDC4,FDC10,FDE6,HDC2
Penelope,0,X2,FDC6,HDE2,HDE3,HDC1,FDC9,FDC5,FDC3,HDC4,FDE3,FDE5
Quentin,0,X2,FDC9,HDE4,HDC1,FDC3,FDC6,FDC2,HDE1,HDC2,FDE2,FDE5
Rose,0,X2,HDE2,FDC6,HDC1,FDC10,FDC11,FDE2,FDE1,FDC5,HDC3,HDE1
Sebastian,0,X3,FDC3,FDC8,HDE3,HDC3,FDE5,HDE2,FDC1,HDC1,FDC6,FDE6
Tessa,0,X3,FDC7,FDC11,FDC10,FDE3,HDE2,FDC9,HDC4,HDC1,FDE6,HDE1
Uriel,0,X3,FDC6,FDE5,FDE3,FDC4,FDC2,HDE4,HDC1,FDC5,HDC2,HDE3
Violet,0,X3,FDC8,FDE6,HDE3,HDC4,FDC3,HDE1,FDC2,FDE4,HDC3,FDC6
William,0,X3,FDE1,HDE1,FDC11,HDC4,HDE2,FDC3,HDC1,FDC1,FDC4,FDE2
Xena,0,X3,FDE4,FDC7,FDE1,FDC8,HDC4,FDC5,HDE4,HDC2,HDE1,FDC9
Yosef,0,X3,FDC11,HDE2,HDE3,HDC3,FDC6,HDC2,FDE1,FDC8,FDE2,FDC7
Daniel,0,X3,HDC3,FDC3,FDE1,FDE2,HDC1,FDC2,FDC5,HDE1,HDE2,FDC9
Donald,0,X3,HDE4,FDE4,FDC5,HDE2,FDC11,HDC3,FDC2,FDC9,HDC2,FDE3
Zari,0,X3,HDC3,HDC1,FDC7,FDE1,FDC3,HDE3,FDE4,FDC2,HDE1,FDC8
Mohar,0,X3,FDC7,FDC9,HDE1,HDE3,HDC3,FDC10,FDE1,FDE6,FDC1,HDC2
Abdul,0,X3,HDE1,FDC9,FDE5,HDE4,FDC4,FDE6,HDC2,HDC3,FDC5,FDC1
