NAME,Rank,CATEGORY,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10
Aiden,0,X1,FDC11,FDE6,HDC2,FDC4,FDE5,HDE3,FDC5,HDC4,HDE1,FDC8
Bella,0,X1,FDE6,FDC3,FDE3,HDE2,FDC9,FDC1,HDC1,FDC4,HDC3,HDE1
Caleb,0,X1,FDE1,HDC4,FDC4,HDC3,HDE2,FDE4,FDC8,FDC10,HDE1,FDC9
Delilah,0,X1,FDC2,FDE2,HDC2,FDC11,FDE4,FDC9,HDC1,FDC8,HDE4,HDE2
Ethan,0,X1,FDE1,HDC1,HDE2,HDC3,FDC5,HDE3,FDE3,FDC9,FDC11,FDC4
Fiona,0,X1,HDC2,HDE1,FDE5,HDC4,FDE4,FDC6,FDC2,FDC1,FDC7,HDE4
Gabriel,0,X1,FDC4,HDE4,HDC1,FDC8,HDC2,HDE2,FDE6,FDE3,FDC10,FDC6
Hannah,0,X1,HDC4,FDE3,FDC10,FDC4,FDE2,FDC3,FDC5,HDE2,HDC1,HDE3
Isaac,0,X1,FDC11,FDC10,HDC4,HDE3,FDC3,FDC2,HDE1,FDE1,FDE2,HDC1
Jasmine,0,X1,FDC9,HDC4,FDE2,HDE3,FDC2,HDC3,HDE2,FDC4,FDC10,FDE5
Kaden,0,X2,FDC9,HDC4,FDC8,FDC3,HDE4,FDE3,FDE4,FDC5,HDE1,HDC2
Lily,0,X2,FDC4,FDC2,HDE3,HDC2,HDC3,HDE2,FDE2,FDE1,FDC11,FDC10
Mason,0,X2,HDE2,FDC11,HDC4,FDE6,HDE1,FDC6,FDE1,FDC10,FDC2,HDC1
Nora,0,X2,FDE1,FDC6,FDC9,HDE2,FDC7,FDC3,FDE6,HDC1,HDE4,HDC4
Oliver,0,X2,HDE3,FDC11,FDC10,FDE3,FDC3,FDE2,HDE4,HDC4,HDC3,FDC7
Penelope,0,X2,FDC3,HDE2,HDC4,FDC2,FDE1,FDC11,FDC7,FDE5,HDC2,HDE4
Quentin,0,X2,HDE1,FDC3,FDE2,HDC3,FDC4,FDC11,HDC4,HDE3,FDE5,FDC2
Rose,0,X2,FDC9,HDC2,FDE2,HDC4,FDC5,FDC11,HDE1,HDE4,FDC8,FDE1
Sebastian,0,X3,FDC5,FDC1,FDE3,HDE4,FDC3,HDC4,FDC8,FDE2,HDE1,HDC2
Tessa,0,X3,HDC2,FDE4,FDC4,FDC7,FDC5,HDC4,FDE6,FDC9,HDE3,HDE1
Uriel,0,X3,HDC3,FDC11,FDE5,FDE4,HDE4,FDC2,HDC4,FDC6,FDC3,HDE1
Violet,0,X3,HDC3,FDC5,FDC9,FDE1,HDE1,FDE6,FDC6,HDE2,FDC2,HDC2
William,0,X3,FDC11,FDE1,HDE4,FDE4,HDC2,HDE2,FDC8,HDC1,FDC1,FDC9
Xena,0,X3,HDE2,FDE2,HDC3,FDC6,FDC5,FDE4,FDC3,FDC11,HDE4,HDC2
Yosef,0,X3,HDC2,HDC4,FDC10,HDE3,FDE3,HDE4,FDE5,FDC2,FDC8,FDC1
Daniel,0,X3,FDC8,HDC1,FDC4,FDC1,HDE1,FDE5,FDE2,HDE3,FDC11,HDC3
Donald,0,X3,FDC6,HDC3,FDC7,FDC3,HDE4,FDC8,FDE1,FDE2,HDC4,HDE1
Zari,0,X3,FDE6,FDE1,FDC1,FDC10,FDC3,HDE4,HDC1,HDC4,FDC5,HDE1
Mohar,0,X3,FDC10,FDC11,HDE2,HDC1,FDE6,FDC4,HDE3,FDC7,FDE2,HDC4
Abdul,0,X3,FDC1,HDC3,HDC4,FDE3,HDE3,FDC6,FDC8,FDC11,HDE1,FDE4
