NAME,Rank,CATEGORY,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10
Aiden,0,X1,FDC6,FDE2,FDC3,FDC2,HDC3,HDE4,FDE3,HDE1,FDC8,HDC4
Bella,0,X1,HDE3,FDC1,HDC3,FDE3,HDE2,FDE5,FDC6,HDC2,FDC9,FDC4
Caleb,0,X1,FDC8,HDC3,FDC9,FDC2,FDE1,FDC3,HDE3,HDE1,FDE5,HDC4
Delilah,0,X1,HDE1,FDC5,HDE2,HDC1,FDE1,HDC3,FDC10,FDC2,FDE3,FDC8
Ethan,0,X1,FDC7,HDC2,HDC4,FDE1,FDC8,FDC1,FDE2,HDE4,HDE3,FDC3
Fiona,0,X1,FDE5,FDC6,FDC3,HDC3,FDE6,HDE2,HDC4,FDC1,FDC11,HDE1
Gabriel,0,X1,HDE1,HDE4,FDE3,FDE4,FDC5,HDC2,FDC3,HDC3,FDC4,FDC9
Hannah,0,X1,FDC9,HDE2,FDC7,HDC3,FDC6,FDE6,HDE4,HDC2,FDC4,FDE2
Isaac,0,X1,FDE2,HDE3,FDC9,FDC6,HDE2,FDE6,FDC3,HDC1,FDC1,HDC2
Jasmine,0,X1,HDC4,HDC2,HDE2,FDE1,HDE3,FDC5,FDC3,FDE4,FDC2,FDC1
Kaden,0,X2,FDE5,FDE3,FDC1,FDC4,HDE2,HDC4,HDE3,FDC2,HDC2,FDC6
Lily,0,X2,FDC10,FDE6,HDE1,HDC2,FDC4,FDE4,FDC5,HDC4,FDC7,HDE3
Mason,0,X2,FDC8,FDC2,HDC1,HDE4,FDC7,FDC11,FDE5,HDE3,FDE3,HDC4
Nora,0,X2,FDC1,FDE6,HDC1,FDC9,FDC7,HDE1,HDE3,HDC3,FDC4,FDE3
Oliver,0,X2,HDC3,FDE3,HDE3,FDE1,HDE1,FDC9,FDC3,FDC8,HDC4,FDC11
Penelope,0,X2,FDC3,HDC1,HDE3,FDE6,FDC6,FDC5,FDC10,HDE1,HDC2,FDE1
Quentin,0,X2,HDC4,FDC3,HDE3,HDE2,FDC1,FDE5,FDE6,HDC1,FDC8,FDC4
Rose,0,X2,FDC4,HDC3,FDC10,HDC1,FDE1,FDC3,FDE4,HDE3,FDC2,HDE4
Sebastian,0,X3,FDC9,FDC2,FDC6,FDE5,FDE6,HDE3,HDC4,HDE4,FDC11,HDC2
Tessa,0,X3,HDC3,FDE1,FDC3,HDE2,HDE1,FDC9,FDC2,FDC1,FDE6,HDC1
Uriel,0,X3,HDE2,FDC6,HDC1,FDE2,HDC3,FDC1,HDE4,FDE3,FDC10,FDC4
Violet,0,X3,FDC2,FDC1,HDC3,FDE4,FDE1,HDE2,HDC4,HDE3,FDC7,FDC6
William,0,X3,HDE3,HDC4,FDC11,HDE1,FDC7,FDC5,FDE6,HDC2,FDC9,FDE1
Xena,0,X3,HDC1,HDC4,FDE5,FDC1,HDE1,FDC10,FDC4,FDE3,FDC5,HDE4
Yosef,0,X3,FDC10,HDE1,FDE3,FDC7,FDC4,FDE1,HDE2,HDC4,HDC3,FDC6
Daniel,0,X3,HDC4,FDC5,FDC6,HDE1,FDE1,FDE6,HDE2,HDC2,FDC2,FDC4
Donald,0,X3,FDC4,FDE6,FDC2,FDE2,FDC5,HDC4,HDE2,HDE1,FDC8,HDC3
Zari,0,X3,HDC2,FDC7,FDC6,HDE1,HDE2,FDC4,FDE1,FDC5,HDC4,FDE4
Mohar,0,X3,HDE2,FDC10,FDE6,HDC3,FDE5,FDC6,HDE1,HDC2,FDC5,FDC8
Abdul,0,X3,FDE4,FDE3,FDC2,FDC9,FDC7,HDE1,HDC3,HDC4,FDC11,HDE4
