NAME,Rank,CATEGORY,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10
Aiden,0,X1,HDC1,FDC6,HDE2,FDC7,HDC3,FDC9,FDC11,HDE1,FDE1,FDE3
Bella,0,X1,FDE5,HDE2,HDE3,HDC1,FDC6,FDC2,HDC4,FDC8,FDC4,FDE4
Caleb,0,X1,HDC3,FDC1,HDC4,FDC7,HDE2,HDE1,FDC4,FDC8,FDE3,FDE4
Delilah,0,X1,HDC3,FDC7,HDC2,HDE4,FDC11,FDC10,FDE2,FDC6,FDE5,HDE1
Ethan,0,X1,FDE5,HDC1,HDC3,FDC4,FDC7,FDC2,HDE4,FDC11,HDE1,FDE2
Fiona,0,X1,FDC2,FDC7,HDE2,FDC1,FDE6,HDC2,HDE1,FDC9,HDC1,FDE3
Gabriel,0,X1,FDC10,FDC3,HDE1,HDC2,FDC4,HDC4,FDE3,HDE4,FDC6,FDE5
Hannah,0,X1,FDC4,HDC3,FDE1,FDC9,FDC2,FDC10,HDC4,HDE1,HDE2,FDE2
Isaac,0,X1,FDC7,HDC2,HDC1,FDC6,FDC9,HDE1,FDC3,HDE3,FDE5,FDE6
Jasmine,0,X1,FDE2,FDC9,FDC7,HDE4,HDC1,FDC5,FDE1,HDE1,HDC3,FDC4
Kaden,0,X2,FDC1,FDE1,FDC8,HDC3,FDE5,FDC2,FDC6,HDE1,HDE3,HDC1
Lily,0,X2,FDC7,HDE1,FDC8,FDC6,HDC1,HDE2,HDC3,FDE5,FDC5,FDE1
Mason,0,X2,HDE1,HDE4,FDC6,HDC4,FDC5,HDC2,FDC8,FDE6,FDE4,FDC9
Nora,0,X2,HDE4,FDC5,FDC2,FDC4,FDC10,HDC1,HDC3,HDE2,FDE5,FDE6
Oliver,0,X2,FDC10,FDC2,HDE1,FDE3,FDC7,FDC9,HDC4,FDE6,HDE4,HDC3
Penelope,0,X2,FDC4,HDE2,FDC7,HDE3,FDE6,FDC10,FDE3,FDC11,HDC3,HDC2
Quentin,0,X2,FDC2,FDC9,FDC1,HDE1,HDE3,HDC3,FDE1,FDE2,FDC3,HDC1
Rose,0,X2,FDE6,HDE2,FDE5,FDC7,FDC3,HDC4,HDC2,FDC9,FDC2,HDE4
Sebastian,0,X3,FDC8,FDC9,FDE1,HDC4,FDC4,HDE2,HDC2,FDE3,FDC1,HDE4
Tessa,0,X3,FDE5,FDC5,FDC6,HDE1,HDC4,FDC2,HDC3,FDC9,HDE2,FDE2
Uriel,0,X3,HDC3,HDC2,HDE3,FDC8,FDC6,FDC5,FDC9,FDE6,FDE4,HDE2
Violet,0,X3,HDC1,FDE4,FDE2,FDC10,HDE3,HDC3,FDC5,FDC3,HDE4,FDC6
William,0,X3,FDC8,FDC1,HDE1,FDE1,FDE6,FDC7,HDE2,FDC5,HDC1,HDC3
Xena,0,X3,HDC2,FDC5,HDE1,HDC3,FDC6,FDE3,HDE3,FDC8,FDC10,FDE1
Yosef,0,X3,HDC2,FDC4,HDE1,FDC7,FDE2,HDE3,FDE3,HDC4,FDC10,FDC9
Daniel,0,X3,HDC1,HDC2,FDE2,FDC9,FDC10,HDE4,FDE5,HDE1,FDC8,FDC2
Donald,0,X3,HDC3,FDE5,HDE2,FDC7,FDC10,FDC5,HDE4,HDC1,FDE4,FDC9
Zari,0,X3,FDE4,HDC2,FDC5,HDE3,FDC6,FDE6,FDC1,FDC2,HDC1,HDE2
Mohar,0,X3,HDC1,HDE2,FDC1,FDC6,FDE1,FDC11,FDE2,HDE4,FDC7,HDC2
Abdul,0,X3,HDC4,FDC11,FDE2,FDC5,FDC4,HDC3,HDE3,FDC10,FDE5,HDE1
