NAME,Rank,CATEGORY,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10
Aiden,0,X1,FDC3,HDE2,HDC3,FDC11,FDE6,FDE1,HDE3,HDC1,FDC1,FDC6
Bella,0,X1,FDE2,FDE6,FDC2,HDC2,FDC1,HDE1,HDC1,HDE4,FDC8,FDC10
Caleb,0,X1,FDC5,FDC2,HDC2,FDC6,HDE2,FDE3,HDE4,FDC1,HDC3,FDE2
Delilah,0,X1,FDE6,HDC4,FDC5,HDE1,HDC2,HDE2,FDE4,FDC11,FDC6,FDC4
Ethan,0,X1,HDC4,FDE4,HDE4,FDC7,FDC1,HDC2,FDE5,HDE1,FDC5,FDC3
Fiona,0,X1,FDC6,HDE1,HDC4,FDC10,FDC7,FDE3,FDE4,HDC3,HDE3,FDC2
Gabriel,0,X1,HDC1,FDC10,HDE4,FDE6,FDE1,HDC3,HDE1,FDC2,FDC3,FDC8
Hannah,0,X1,FDC8,HDC2,HDC1,FDC11,FDE6,FDC2,FDC3,FDE4,HDE1,HDE4
Isaac,0,X1,HDE3,FDC9,HDC3,HDE2,FDC11,FDE3,FDC3,FDC5,FDE1,HDC2
Jasmine,0,X1,FDC10,HDC2,HDE1,FDE5,FDE6,FDC6,HDC4,HDE3,FDC8,FDC9
Kaden,0,X2,FDC10,FDE4,HDC2,FDC7,FDE3,HDC4,HDE3,HDE1,FDC6,FDC2
Lily,0,X2,FDC10,FDC6,FDC1,HDE3,FDE6,HDC2,FDC7,FDE2,HDC4,HDE1
Mason,0,X2,HDC2,HDE4,FDC3,FDE4,HDE1,FDE3,FDC9,FDC5,FDC10,HDC4
Nora,0,X2,HDC1,HDE3,HDC3,HDE4,FDC1,FDE1,FDC9,FDC8,FDE3,FDC7
Oliver,0,X2,HDC1,FDC3,FDC11,HDC4,FDE2,HDE2,HDE1,FDC1,FDE6,FDC5
Penelope,0,X2,FDE4,FDC2,FDC10,FDE5,FDC6,HDC3,HDE2,FDC11,HDC2,HDE4
Quentin,0,X2,FDC11,HDC1,HDE3,HDC2,HDE2,FDE6,FDC7,FDC4,FDC9,FDE2
Rose,0,X2,FDC3,FDC11,HDC1,FDE5,FDC9,HDE1,HDE4,FDE2,FDC5,HDC4
Sebastian,0,X3,FDC6,FDC4,FDE6,HDC4,HDC1,FDE4,HDE4,HDE2,FDC3,FDC11
Tessa,0,X3,HDE2,FDC9,FDE4,FDE5,FDC2,HDE1,HDC4,HDC3,FDC4,FDC5
Uriel,0,X3,FDC7,HDE1,FDE1,HDC3,FDC2,FDC1,HDE4,HDC4,FDC5,FDE6
Violet,0,X3,FDC6,HDC2,FDC7,FDC5,HDE4,FDE5,HDE2,FDC4,HDC3,FDE3
William,0,X3,HDC3,FDC3,FDC7,FDE3,HDE4,HDC1,FDC10,FDC11,HDE1,FDE5
Xena,0,X3,FDC3,FDC7,FDC10,FDC8,HDC1,FDE6,HDE1,HDE4,HDC4,FDE1
Yosef,0,X3,HDE3,FDE6,FDC2,HDE1,FDC4,FDC9,HDC1,FDE4,FDC8,HDC3
Daniel,0,X3,HDC3,HDE1,FDC1,HDE4,FDC8,FDE4,FDE2,HDC2,FDC7,FDC10
Donald,0,X3,FDC2,HDC4,HDE4,FDC7,FDC10,HDC3,FDC1,FDE5,FDE3,HDE2
Zari,0,X3,FDE1,FDC5,HDE1,HDE4,FDC11,FDC3,FDC2,HDC4,FDE4,HDC2
Mohar,0,X3,FDC9,FDC11,FDE6,FDC6,HDE3,FDC1,HDC3,FDE4,HDC4,HDE2
Abdul,0,X3,FDC5,FDE3,FDE4,HDE1,HDC3,FDC1,HDC1,HDE3,FDC6,FDC8
