NAME,Rank,CATEGORY,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10
Aiden,0,X1,HDC1,FDC7,HDE3,FDE4,HDC4,HDE4,FDC8,FDC6,FDE1,FDC4
Bella,0,X1,FDC11,FDC2,FDC3,FDC1,FDE1,HDE3,HDC3,FDE5,HDE4,HDC1
Caleb,0,X1,FDC8,FDC6,HDE2,HDC4,HDC2,FDC3,FDE4,FDE3,HDE1,FDC2
Delilah,0,X1,FDE4,FDC3,HDE3,HDE4,HDC3,FDC7,HDC2,FDE6,FDC9,FDC1
Ethan,0,X1,FDC7,FDE2,HDC3,FDC5,HDC4,FDC1,HDE4,FDE4,HDE3,FDC4
Fiona,0,X1,HDC1,HDE3,HDE2,HDC2,FDC10,FDE1,FDC3,FDC6,FDE5,FDC2
Gabriel,0,X1,FDC11,HDC1,FDC4,FDE5,FDC7,HDE3,HDC2,FDC6,FDE2,HDE1
Hannah,0,X1,HDC3,FDC1,FDC7,HDE4,FDC4,FDE6,HDE1,FDE2,FDC8,HDC1
Isaac,0,X1,FDE2,HDE1,HDC2,HDE2,FDE1,FDC6,FDC5,HDC4,FDC9,FDC4
Jasmine,0,X1,FDC10,HDE3,FDC7,FDE2,HDC2,FDE5,FDC9,FDC11,HDC1,HDE2
Kaden,0,X2,FDC7,FDC9,FDE1,FDE6,HDE3,FDC1,HDC1,FDC2,HDE2,HDC4
Lily,0,X2,FDE3,HDE3,FDC8,HDE1,FDC7,HDC2,FDC9,HDC4,FDE2,FDC4
Mason,0,X2,FDC10,FDC7,FDE4,HDE1,HDE3,FDC4,FDC6,HDC4,HDC2,FDE6
Nora,0,X2,FDE3,FDC6,FDC5,HDE3,HDC3,HDE4,FDC7,FDE2,HDC2,FDC8
Oliver,0,X2,HDC3,HDE1,HDE4,FDE3,FDC11,FDC7,HDC1,FDE6,FDC5,FDC2
Penelope,0,X2,HDC4,FDC8,FDC11,FDE2,HDC2,FDE3,HDE1,HDE3,FDC3,FDC5
Quentin,0,X2,FDE6,FDC4,HDC3,HDE3,HDE4,FDE4,FDC8,FDC2,FDC5,HDC1
Rose,0,X2,HDC2,HDE4,FDC6,FDC9,FDE6,FDE3,FDC7,HDC4,FDC2,HDE3
Sebastian,0,X3,HDE2,FDC8,HDE1,FDE6,HDC1,FDE4,FDC1,HDC2,FDC6,FDC2
Tessa,0,X3,FDE6,HDE2,FDC11,FDC8,FDE3,FDC5,FDC2,HDE4,HDC2,HDC4
Uriel,0,X3,HDC1,FDC1,FDC10,HDE3,FDC11,HDE4,HDC2,FDC4,FDE5,FDE1
Violet,0,X3,HDE4,FDC3,FDE6,FDC2,FDE3,HDE3,FDC1,FDC6,HDC3,HDC4
William,0,X3,HDC2,HDC1,FDC3,HDE3,FDE5,FDC1,FDC7,FDE2,FDC5,HDE4
Xena,0,X3,HDE3,HDC2,FDC6,FDE3,FDC5,FDC11,HDE4,FDC2,FDE6,HDC1
Yosef,0,X3,FDC2,HDE4,FDE4,HDC4,FDC11,FDE2,HDC3,FDC4,HDE3,FDC1
Daniel,0,X3,FDE5,FDC10,FDC9,FDC1,HDC1,FDC7,HDC2,HDE4,FDE1,HDE3
Donald,0,X3,FDE4,HDE1,FDC9,HDC4,FDC2,HDE3,FDE6,HDC3,FDC7,FDC1
Zari,0,X3,HDE2,FDC8,HDC2,FDC1,FDC6,HDE3,FDE3,FDC7,FDE1,HDC3
Mohar,0,X3,FDC3,HDC4,HDE1,FDE5,FDC2,HDC2,FDE1,FDC6,FDC11,HDE2
Abdul,0,X3,FDE5,FDE4,HDC3,FDC9,HDE4,HDE3,FDC2,HDC1,FDC3,FDC8
