NAME,Rank,CATEGORY,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10
Aiden,0,X1,FDE6,HDE2,HDC4,HDC1,FDC7,FDC10,FDC4,HDE4,FDE4,FDC1
Bella,0,X1,FDC4,FDC3,HDE4,HDC4,FDE4,FDE1,HDE1,FDC2,FDC9,HDC1
Caleb,0,X1,HDC4,HDE3,FDC11,FDC4,FDC3,FDC9,FDE1,FDE3,HDE2,HDC3
Delilah,0,X1,FDC6,HDE4,HDE2,FDC1,FDE4,HDC1,FDE1,FDC2,HDC2,FDC4
Ethan,0,X1,FDE1,HDE4,HDE2,FDC5,FDC1,HDC1,HDC2,FDC7,FDC10,FDE2
Fiona,0,X1,FDC7,HDC4,FDC3,FDC9,HDC2,FDE3,FDE5,HDE4,FDC6,HDE2
Gabriel,0,X1,FDC7,FDC11,HDE1,FDC2,FDC4,HDC1,FDE1,HDE4,HDC3,FDE2
Hannah,0,X1,FDE2,HDE4,FDC6,HDC4,FDC7,FDC3,HDE2,FDC11,FDE3,HDC3
Isaac,0,X1,FDC5,FDC11,FDE1,HDE3,HDE2,HDC3,HDC4,FDC10,FDE4,FDC8
Jasmine,0,X1,HDE1,HDC2,FDE2,FDC7,FDC6,FDC9,FDE1,HDE3,FDC4,HDC3
Kaden,0,X2,FDE2,FDC9,FDC2,HDE3,HDC2,HDC3,FDC6,FDC7,HDE2,FDE1
Lily,0,X2,FDE2,FDC10,HDE2,FDE5,HDC1,HDE1,HDC3,FDC5,FDC7,FDC4
Mason,0,X2,FDC2,HDC2,FDC9,FDE1,HDE1,FDE6,FDC6,HDC3,FDC10,HDE3
Nora,0,X2,FDE1,FDE4,FDC5,HDE1,FDC6,HDC1,HDE3,HDC2,FDC4,FDC9
Oliver,0,X2,HDC4,FDE1,FDC9,FDC2,HDE4,FDE4,HDC3,FDC7,FDC3,HDE1
Penelope,0,X2,HDC4,FDC1,FDE5,FDE6,HDE2,FDC3,HDE3,HDC2,FDC7,FDC5
Quentin,0,X2,FDC7,HDC1,FDE3,FDE4,FDC10,FDC5,HDE4,HDC4,HDE3,FDC2
Rose,0,X2,HDE2,FDC5,FDC10,HDC4,FDE4,FDE1,HDE1,HDC3,FDC7,FDC3
Sebastian,0,X3,FDE6,FDC9,HDC3,FDC2,FDE1,HDC1,FDC3,FDC10,HDE4,HDE3
Tessa,0,X3,HDE4,FDC1,FDC4,HDC1,HDE1,FDC7,HDC3,FDC2,FDE4,FDE6
Uriel,0,X3,FDE4,HDC2,FDC6,HDC4,FDC11,FDC9,FDE2,HDE3,HDE2,FDC10
Violet,0,X3,HDE3,FDE5,HDC2,HDE1,FDE6,FDC1,FDC2,FDC4,HDC4,FDC5
William,0,X3,FDE1,HDC4,FDC10,HDE3,FDE4,FDC7,HDC1,FDC3,FDC1,HDE1
Xena,0,X3,HDE3,HDC2,FDC3,HDC3,FDC11,HDE1,FDE5,FDC7,FDC10,FDE3
Yosef,0,X3,FDC2,HDC1,HDE1,HDC2,FDC9,FDE2,FDC1,HDE4,FDC5,FDE6
Daniel,0,X3,FDE4,FDC10,FDC9,FDC7,HDE2,FDC2,HDC1,HDC2,FDE6,HDE4
Donald,0,X3,HDC1,FDE1,FDC11,FDC5,FDE2,FDC9,HDC3,HDE2,HDE4,FDC2
Zari,0,X3,FDC10,FDE2,HDE3,FDC1,HDE1,FDE6,HDC3,FDC5,HDC1,FDC9
Mohar,0,X3,HDC2,FDC11,FDC5,FDC7,HDC4,FDE4,HDE4,FDC3,FDE3,HDE2
Abdul,0,X3,FDC11,FDC4,HDE4,HDC2,HDE3,FDE5,FDC7,FDC2,FDE2,HDC1
