NAME,Rank,CATEGORY,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10
Aiden,0,X1,FDE6,FDE1,FDC1,FDC2,HDE1,FDC9,HDC2,FDC6,HDE2,HDC3
Bella,0,X1,FDC1,FDE3,HDE3,HDE2,HDC3,FDC4,FDE5,FDC8,FDC2,HDC1
Caleb,0,X1,FDC11,HDE1,FDE5,HDE4,FDC2,HDC2,FDC6,FDC5,HDC1,FDE3
Delilah,0,X1,HDC4,FDC9,FDC5,FDE6,FDC11,HDC1,FDC3,FDE2,HDE4,HDE2
Ethan,0,X1,FDE5,HDC3,HDC4,FDC11,HDE3,FDC7,FDC4,FDE2,FDC5,HDE1
Fiona,0,X1,FDC6,HDC2,HDC1,FDE2,FDC4,FDE5,FDC3,FDC5,HDE1,HDE4
Gabriel,0,X1,HDE2,FDC10,HDC1,FDE1,FDC6,FDC2,FDC8,FDE2,HDC3,HDE1
Hannah,0,X1,FDE1,FDC11,HDE3,HDC4,FDC10,HDE1,FDC3,HDC1,FDE4,FDC9
Isaac,0,X1,HDE4,HDE1,HDC3,FDC5,HDC1,FDE4,FDC1,FDC2,FDC10,FDE5
Jasmine,0,X1,HDE3,FDE2,FDC11,FDC10,HDC1,FDC2,FDC5,FDE1,HDE4,HDC3
Kaden,0,X2,FDC5,FDE1,HDC3,FDE5,FDC7,HDE2,HDE1,FDC8,FDC6,HDC1
Lily,0,X2,FDE5,HDC1,FDC8,HDE4,HDC2,FDC11,HDE1,FDC4,FDE6,FDC7
Mason,0,X2,HDE3,HDC4,FDC2,HDE1,HDC3,FDE2,FDC11,FDC1,FDE3,FDC9
Nora,0,X2,HDC1,FDC10,HDE3,FDC8,FDE1,FDE3,HDC4,FDC11,HDE2,FDC6
Oliver,0,X2,HDC4,HDE4,HDC1,FDE6,FDE3,FDC3,HDE3,FDC2,FDC11,FDC7
Penelope,0,X2,FDC4,FDC3,HDC2,FDE3,FDC9,FDE2,HDE2,FDC7,HDE3,HDC1
Quentin,0,X2,FDE5,HDC3,FDC6,HDC2,FDC10,HDE2,FDE4,FDC8,HDE3,FDC4
Rose,0,X2,FDC9,FDE1,FDC2,HDC1,HDC4,HDE2,FDE3,FDC4,FDC10,HDE1
Sebastian,0,X3,HDE2,FDE1,FDC6,FDC2,FDE4,FDC4,HDE4,HDC1,HDC4,FDC9
Tessa,0,X3,HDC2,FDC6,FDC8,FDE1,HDE3,HDC3,FDC4,FDC5,HDE1,FDE4
Uriel,0,X3,HDE3,FDC3,HDE1,FDC8,FDE2,FDC4,HDC3,HDC1,FDC10,FDE4
Violet,0,X3,FDC1,HDE1,HDE3,FDE5,HDC3,FDE4,FDC2,FDC11,HDC2,FDC5
William,0,X3,FDC2,HDC2,FDC6,FDC4,FDE6,HDE1,FDE3,HDE4,FDC10,HDC1
Xena,0,X3,FDE3,HDE2,FDC2,FDC5,FDE5,HDE4,HDC4,FDC1,FDC11,HDC2
Yosef,0,X3,HDE4,HDC2,FDE2,FDC3,FDC7,FDE3,HDC4,HDE1,FDC11,FDC6
Daniel,0,X3,FDC3,HDC2,HDC3,FDC6,FDE5,FDC9,HDE1,FDC4,FDE6,HDE4
Donald,0,X3,FDE1,FDC4,HDE4,FDC7,HDC1,FDC11,HDC2,FDC8,FDE3,HDE2
Zari,0,X3,FDC7,FDC2,HDC1,FDC8,HDE1,FDC4,HDC4,HDE2,FDE5,FDE3
Mohar,0,X3,FDE5,HDE2,FDC4,HDC1,FDC6,FDE4,FDC9,HDC4,FDC7,HDE1
Abdul,0,X3,FDC5,FDE6,HDC4,FDC3,HDE4,FDC6,FDE4,HDE3,FDC1,HDC2
