NAME,Rank,CATEGORY,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10
Aiden,0,X1,FDE5,FDC8,FDC4,HDE4,HDE1,FDC5,FDE6,HDC1,HDC4,FDC9
Bella,0,X1,HDE3,FDC8,FDE5,FDC1,FDC11,FDE3,FDC6,HDE1,HDC1,HDC3
Caleb,0,X1,FDC7,FDC5,HDE2,HDE3,FDC11,HDC2,FDC2,FDE5,FDE1,HDC4
Delilah,0,X1,HDE2,HDC4,HDC2,FDC10,HDE1,FDE5,FDC6,FDE2,FDC8,FDC3
Ethan,0,X1,FDE4,FDC1,FDE3,HDE2,HDC3,FDC10,FDC11,HDC1,FDC4,HDE3
Fiona,0,X1,HDC2,FDC8,HDE2,FDC9,HDE3,FDC1,FDE6,HDC4,FDC11,FDE4
Gabriel,0,X1,HDC4,FDE5,HDE1,FDC5,FDC6,FDE1,HDC1,FDC11,FDC7,HDE4
Hannah,0,X1,HDE4,FDE1,HDC4,FDC9,FDC1,HDE1,FDC11,FDC10,FDE5,HDC2
Isaac,0,X1,FDC4,HDE2,HDE3,HDC2,FDC5,HDC3,FDE6,FDE4,FDC8,FDC7
Jasmine,0,X1,FDC9,FDC6,FDE3,HDC2,HDC3,FDC11,HDE1,HDE4,FDC10,FDE4
Kaden,0,X2,HDE1,FDC11,FDE4,FDC7,FDC9,HDE3,FDC6,HDC2,HDC3,FDE2
Lily,0,X2,FDC7,FDE4,FDC10,FDC11,HDE1,FDE5,HDC4,HDC1,FDC8,HDE2
Mason,0,X2,FDC7,HDE4,HDE3,FDE4,HDC1,FDC2,HDC2,FDC8,FDC6,FDE3
Nora,0,X2,FDE1,FDE4,FDC9,HDC3,FDC11,HDC2,FDC5,FDC7,HDE2,HDE4
Oliver,0,X2,FDE1,HDE4,HDC1,FDE3,HDE3,FDC9,FDC5,FDC1,HDC3,FDC2
Penelope,0,X2,HDC4,FDC1,FDE1,FDE5,HDE2,HDE3,FDC5,HDC2,FDC6,FDC11
Quentin,0,X2,FDC8,FDE5,HDE3,FDE4,HDC1,FDC9,HDE4,HDC4,FDC1,FDC7
Rose,0,X2,FDC5,FDC1,HDC4,HDE4,FDC4,FDE2,HDE1,HDC2,FDC7,FDE3
Sebastian,0,X3,FDC3,FDC11,HDC1,FDC9,FDC10,HDE3,HDE2,HDC3,FDE6,FDE4
Tessa,0,X3,FDE1,HDE3,FDC10,HDC4,HDE1,FDC4,FDC7,HDC2,FDC3,FDE4
Uriel,0,X3,FDC4,HDC4,FDE1,FDE2,HDE3,FDC7,HDE1,FDC2,HDC2,FDC9
Violet,0,X3,FDE4,HDC1,HDC3,FDE2,FDC4,HDE1,FDC11,FDC3,HDE3,FDC5
William,0,X3,HDE3,FDC9,HDC3,HDC1,HDE2,FDC6,FDE3,FDC1,FDE1,FDC11
Xena,0,X3,HDE1,FDC2,FDE5,HDE4,HDC2,FDC4,FDE6,HDC3,FDC7,FDC11
Yosef,0,X3,FDC8,FDC10,HDE3,HDC4,FDE1,FDC4,FDE2,FDC11,HDE4,HDC1
Daniel,0,X3,FDC1,HDC2,HDE4,FDC5,FDC3,HDC3,FDC2,HDE1,FDE2,FDE5
Donald,0,X3,FDE5,HDC4,FDC10,FDC11,HDE4,FDE6,FDC2,FDC6,HDE1,HDC2
Zari,0,X3,HDC3,HDE1,HDC4,FDC5,FDC6,FDE5,HDE4,FDC11,FDE4,FDC1
Mohar,0,X3,FDC3,HDE3,HDC2,FDC4,HDE4,FDE5,FDC9,FDE4,FDC6,HDC4
Abdul,0,X3,HDE2,FDC11,FDC2,FDE6,HDC3,HDC2,FDE4,FDC9,FDC8,HDE4
