NAME,Rank,CATEGORY,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10
Aiden,0,X1,HDE3,FDC9,FDE1,FDC1,FDC5,FDE6,HDC3,HDE4,FDC7,HDC1
Bella,0,X1,FDC9,FDC3,FDC1,HDE2,HDC1,HDC2,FDE1,FDC8,HDE4,FDE2
Caleb,0,X1,HDE1,FDC7,FDC5,HDC2,HDC3,FDC8,FDC11,HDE2,FDE5,FDE1
Delilah,0,X1,HDC4,FDC9,FDE1,FDC4,HDE1,FDC3,FDC10,FDE2,HDE2,HDC3
Ethan,0,X1,FDC3,HDE1,HDE3,HDC3,FDC9,FDC1,FDC5,FDE1,FDE2,HDC1
Fiona,0,X1,HDE3,HDC1,FDC11,FDC8,HDC2,FDE1,FDC6,HDE4,FDC3,FDE2
Gabriel,0,X1,FDE2,FDE5,FDC2,HDC3,HDE3,FDC10,HDC2,FDC3,FDC9,HDE2
Hannah,0,X1,HDC2,FDC2,FDC5,FDE1,FDC10,HDC3,HDE1,HDE3,FDE5,FDC9
Isaac,0,X1,FDC10,HDE3,FDC11,FDE6,HDC4,HDE2,FDC6,FDE5,HDC2,FDC3
Jasmine,0,X1,FDE4,FDC8,FDC4,FDC11,HDE2,FDC1,HDC1,HDC2,FDE3,HDE1
Kaden,0,X2,FDC4,FDE2,FDC5,FDE4,FDC7,HDC2,HDE3,FDC10,HDC3,HDE2
Lily,0,X2,FDC5,FDC4,FDC2,FDC10,FDE3,FDE4,HDE4,HDC1,HDC3,HDE2
Mason,0,X2,FDE1,HDC1,FDC6,FDE5,HDE2,HDC4,FDC5,FDC10,HDE4,FDC2
Nora,0,X2,FDC4,FDC1,HDC4,HDC1,FDE1,HDE2,HDE3,FDE2,FDC11,FDC3
Oliver,0,X2,FDC1,FDC3,FDE1,HDE4,HDE2,FDC9,FDE4,FDC10,HDC1,HDC4
Penelope,0,X2,FDC11,FDC10,FDE3,FDC1,HDE1,FDC4,HDC3,FDE5,HDE4,HDC1
Quentin,0,X2,HDC3,FDE2,FDC5,FDE3,HDC2,FDC6,FDC10,HDE1,HDE3,FDC1
Rose,0,X2,HDC2,HDE1,FDC1,FDC9,HDE2,FDE5,HDC3,FDC5,FDC6,FDE1
Sebastian,0,X3,HDE3,FDC8,FDC7,FDE1,FDE2,HDC1,HDE2,FDC4,HDC3,FDC2
Tessa,0,X3,HDE2,FDC7,FDC5,HDC2,FDE2,HDE4,HDC1,FDC4,FDC6,FDE5
Uriel,0,X3,FDE4,HDC2,HDC3,FDE3,FDC7,HDE4,FDC10,HDE2,FDC3,FDC6
Violet,0,X3,HDC1,FDE6,FDC3,FDE1,HDE1,FDC10,FDC11,HDC4,HDE2,FDC2
William,0,X3,FDC6,FDC11,FDC9,HDC1,FDE6,FDC1,HDC2,HDE3,HDE2,FDE3
Xena,0,X3,HDE2,FDE4,FDC8,HDC4,FDE1,HDC3,FDC4,FDC9,HDE3,FDC1
Yosef,0,X3,FDC7,HDC4,FDC9,HDC1,FDC10,FDC2,FDE5,FDE3,HDE3,HDE1
Daniel,0,X3,FDC11,HDC1,FDE2,FDC1,FDC10,HDE2,HDC2,FDE6,HDE1,FDC2
Donald,0,X3,HDC3,FDC4,FDE6,FDC2,HDE1,FDE1,FDC1,HDE3,FDC7,HDC1
Zari,0,X3,FDC5,FDE5,HDC2,FDC9,HDE1,FDC6,FDC8,HDC3,HDE4,FDE1
Mohar,0,X3,HDC4,FDE6,FDC9,FDC10,HDE4,FDC7,FDC6,HDC2,FDE1,HDE2
Abdul,0,X3,HDC4,FDE6,FDC1,FDC5,HDE3,FDE4,HDC1,FDC11,FDC4,HDE1
