NAME,Rank,CATEGORY,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10
Aiden,0,X1,HDE4,FDC9,FDE1,FDC2,FDE5,HDC3,FDC10,HDC2,HDE2,FDC7
Bella,0,X1,FDC9,FDC7,HDC4,FDC3,FDC1,FDE6,HDE2,FDE1,HDE4,HDC2
Caleb,0,X1,FDC4,HDE4,HDC2,FDE4,FDC9,HDC3,FDC7,FDC8,HDE2,FDE3
Delilah,0,X1,FDC4,HDC3,FDC7,HDC1,FDC1,HDE1,HDE3,FDE1,FDC5,FDE2
Ethan,0,X1,FDE2,HDE3,FDE3,HDE4,FDC6,FDC9,HDC2,FDC2,HDC4,FDC3
Fiona,0,X1,FDE5,FDC5,HDC2,FDE6,FDC11,HDC4,FDC9,FDC4,HDE4,HDE1
Gabriel,0,X1,HDC1,HDC2,FDC8,FDC2,FDE6,FDE3,FDC3,HDE3,HDE4,FDC9
Hannah,0,X1,HDE3,FDE4,HDC1,HDC4,HDE2,FDC11,FDE2,FDC2,FDC9,FDC8
Isaac,0,X1,HDE3,HDC1,HDE4,FDC3,FDC11,FDE1,HDC3,FDE5,FDC4,FDC5
Jasmine,0,X1,HDE1,HDE2,HDC4,HDC2,FDC3,FDE3,FDC2,FDC6,FDE5,FDC9
Kaden,0,X2,FDC3,FDC1,HDC3,HDE2,FDC7,FDC2,FDE6,HDE4,HDC2,FDE5
Lily,0,X2,FDE6,HDC1,FDC9,HDE4,FDC8,HDE2,FDE2,FDC6,HDC3,FDC3
Mason,0,X2,HDE3,FDE4,HDC1,HDE4,HDC3,FDC7,FDE2,FDC8,FDC6,FDC2
Nora,0,X2,FDC7,FDC6,HDE3,HDC4,HDC1,FDC11,FDE1,HDE1,FDE2,FDC10
Oliver,0,X2,FDC8,HDE2,HDC2,FDC5,FDE5,HDE4,FDE6,FDC6,FDC1,HDC4
Penelope,0,X2,HDC4,FDC11,FDC3,FDE4,FDE6,FDC6,FDC5,HDE3,HDE2,HDC3
Quentin,0,X2,HDE3,FDC3,HDC1,FDE2,HDE4,FDC1,FDC9,FDC10,FDE4,HDC3
Rose,0,X2,FDE2,FDC5,FDE3,HDE1,FDC10,HDE2,HDC2,FDC9,FDC1,HDC3
Sebastian,0,X3,HDC2,HDC3,FDC6,FDC7,FDE1,FDC4,HDE4,FDE2,HDE1,FDC10
Tessa,0,X3,HDC2,FDC8,HDE4,FDC6,FDE5,FDC2,HDE3,FDE1,HDC4,FDC9
Uriel,0,X3,FDC3,FDE2,FDE5,HDE1,FDC1,HDE4,FDC8,FDC6,HDC1,HDC4
Violet,0,X3,HDE1,FDC5,FDC7,HDE2,FDE1,FDC8,FDE4,HDC4,FDC1,HDC2
William,0,X3,HDC3,FDC9,HDE3,FDC8,FDC10,FDC5,FDE3,HDC4,FDE4,HDE2
Xena,0,X3,FDC10,FDE1,HDE3,HDC3,HDE2,FDC2,HDC1,FDC6,FDC7,FDE2
Yosef,0,X3,FDE1,HDC1,FDC11,HDE1,FDC10,FDC4,FDE3,FDC5,HDC2,HDE4
Daniel,0,X3,FDC9,HDC4,HDC1,HDE1,FDE4,FDC4,HDE3,FDC6,FDC8,FDE6
Donald,0,X3,HDC4,FDE5,FDC8,HDE4,FDC6,FDC11,FDC3,HDE2,FDE2,HDC3
Zari,0,X3,HDE3,FDC6,FDC2,HDE4,HDC3,FDE1,HDC2,FDC5,FDC7,FDE4
Mohar,0,X3,HDE4,FDE1,FDC8,FDC7,HDC4,HDC2,FDE6,HDE1,FDC9,FDC11
Abdul,0,X3,FDC1,HDC2,HDE1,FDC9,FDC4,HDC4,FDE2,FDE3,HDE4,FDC5
