NAME,Rank,CATEGORY,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10
Aiden,0,X1,FDC9,FDC6,HDC1,FDE6,FDE5,HDE4,HDE3,HDC3,FDC11,FDC10
Bella,0,X1,HDC4,HDC1,FDC4,HDE2,FDC8,HDE4,FDE6,FDE2,FDC2,FDC1
Caleb,0,X1,FDC1,FDE1,HDC2,HDC3,FDC9,HDE1,HDE2,FDC6,FDE6,FDC11
Delilah,0,X1,HDC2,HDC3,FDC7,HDE1,FDC6,FDE2,HDE2,FDC5,FDE6,FDC11
Ethan,0,X1,HDC2,FDE6,FDC9,FDE2,FDC2,FDC6,HDC4,FDC8,HDE3,HDE1
Fiona,0,X1,FDC9,FDC7,HDC1,FDC8,FDE6,HDC2,FDE4,HDE4,FDC6,HDE1
Gabriel,0,X1,FDE6,FDE3,HDC4,FDC8,HDE1,HDC2,HDE2,FDC2,FDC9,FDC5
Hannah,0,X1,HDE4,FDE6,HDE1,FDE1,FDC2,FDC5,FDC7,HDC3,HDC1,FDC9
Isaac,0,X1,FDC5,HDC4,FDE4,FDC7,FDE5,HDE4,FDC1,FDC10,HDE2,HDC3
Jasmine,0,X1,HDE3,FDC10,FDE5,HDC4,FDC2,FDC7,HDE1,FDE6,FDC6,HDC2
Kaden,0,X2,FDC6,HDE4,HDC3,HDC2,FDC11,FDC3,FDE6,FDE1,FDC9,HDE3
Lily,0,X2,HDE1,FDE4,FDC6,HDE3,HDC4,FDC4,FDC1,FDE5,HDC3,FDC8
Mason,0,X2,FDC10,HDC1,FDC11,FDC2,FDE4,FDC4,HDE3,HDC3,HDE2,FDE5
Nora,0,X2,FDC4,HDE3,FDE5,HDC2,FDC1,HDC1,FDC10,FDE3,HDE2,FDC9
Oliver,0,X2,HDE3,FDC4,HDC2,FDC1,FDE2,FDE5,FDC6,FDC8,HDE2,HDC4
Penelope,0,X2,HDE4,HDC2,FDC5,HDC3,FDC1,FDE3,FDE4,HDE2,FDC2,FDC10
Quentin,0,X2,FDC8,HDC2,FDC10,HDE3,FDE5,FDE2,HDC3,FDC1,HDE1,FDC6
Rose,0,X2,FDC11,FDC5,HDE3,FDC4,FDE6,FDC7,HDC3,HDC1,FDE5,HDE4
Sebastian,0,X3,FDC7,HDC1,HDE3,FDC11,FDC6,FDE4,FDE2,HDC3,HDE1,FDC9
Tessa,0,X3,FDC8,FDC9,FDC10,FDE4,FDE1,FDC11,HDE3,HDC1,HDE2,HDC4
Uriel,0,X3,HDC4,FDC5,FDC7,HDE3,HDC3,FDE3,FDE4,HDE1,FDC3,FDC11
Violet,0,X3,HDC3,HDC4,FDC6,FDE5,HDE3,HDE4,FDC10,FDE1,FDC7,FDC11
William,0,X3,HDC2,FDC6,HDC3,HDE4,FDC11,FDE3,FDC4,FDC9,HDE3,FDE5
Xena,0,X3,FDE6,HDE2,FDC6,FDC10,HDC2,HDE4,HDC3,FDE5,FDC8,FDC2
Yosef,0,X3,FDC1,HDC4,FDC2,HDE3,FDC3,HDE2,FDE4,FDC11,HDC3,FDE2
Daniel,0,X3,FDE5,HDC3,FDC10,FDE2,FDC2,FDC5,HDE4,HDE2,HDC4,FDC3
Donald,0,X3,HDC4,FDC9,FDC11,FDE6,HDE2,HDE3,FDC1,FDC8,HDC3,FDE3
Zari,0,X3,FDE3,HDC2,FDC6,FDC7,HDE2,FDC3,HDC3,FDC10,HDE4,FDE4
Mohar,0,X3,FDC2,FDC6,HDC2,HDC4,FDC1,FDE2,HDE4,FDC4,FDE4,HDE1
Abdul,0,X3,FDE1,FDC11,HDC1,FDC7,HDE3,FDC8,FDE2,HDC4,FDC3,HDE2
