NAME,Rank,CATEGORY,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10
Aiden,0,X1,FDC8,FDC6,HDE3,FDC7,HDE2,FDE4,FDE6,HDC3,HDC4,FDC9
Bella,0,X1,HDC3,FDC10,HDE4,HDE3,FDE6,FDC9,FDE2,HDC2,FDC6,FDC8
Caleb,0,X1,FDC8,HDC2,FDC1,HDE4,FDE4,FDC10,HDC1,FDC4,HDE1,FDE6
Delilah,0,X1,HDC4,HDC3,FDC7,FDE3,HDE2,HDE1,FDC8,FDC1,FDE4,FDC2
Ethan,0,X1,FDC7,HDE3,FDC11,FDE2,HDC1,HDC3,FDC10,FDC9,FDE1,HDE1
Fiona,0,X1,FDC6,HDE2,FDC11,FDC9,FDC2,HDC4,FDE6,FDE5,HDE1,HDC2
Gabriel,0,X1,FDC7,FDE6,FDE2,FDC8,HDC4,FDC2,HDE3,HDE4,FDC1,HDC2
Hannah,0,X1,HDC1,HDE3,HDC4,FDC2,FDE4,FDC4,FDE3,FDC11,HDE1,FDC6
Isaac,0,X1,FDE6,HDC2,FDC3,HDE4,FDC9,FDE1,HDE3,FDC10,FDC4,HDC4
Jasmine,0,X1,HDC4,FDC1,FDC7,HDE4,FDE1,HDC3,FDE4,FDC3,FDC11,HDE1
Kaden,0,X2,HDC2,FDE5,FDC6,HDE3,FDC2,FDC9,FDC7,HDE4,HDC1,FDE2
Lily,0,X2,FDE3,HDC4,FDC1,FDC3,HDE2,FDE5,FDC2,HDC2,HDE1,FDC5
Mason,0,X2,HDE1,FDC2,FDC1,FDC9,FDE2,HDC3,HDE2,HDC1,FDE4,FDC6
Nora,0,X2,HDE3,HDC1,FDC5,FDE5,FDE1,FDC8,HDE1,FDC4,HDC2,FDC6
Oliver,0,X2,FDC10,HDC1,FDC4,HDE3,FDC9,FDC8,HDE1,FDE6,HDC2,FDE2
Penelope,0,X2,HDC4,FDE4,HDC1,FDC9,FDC8,FDE2,HDE4,HDE3,FDC1,FDC2
Quentin,0,X2,FDE6,FDC9,FDC4,HDE2,HDC4,FDC2,HDC1,HDE3,FDE1,FDC10
Rose,0,X2,HDC1,FDC3,HDE2,HDE3,HDC3,FDE3,FDE6,FDC10,FDC6,FDC2
Sebastian,0,X3,HDC2,FDC7,FDC6,FDE3,FDC4,HDC3,HDE1,HDE2,FDC2,FDE1
Tessa,0,X3,FDC2,HDE2,FDE3,FDC3,HDE4,HDC1,FDC5,FDE6,FDC4,HDC2
Uriel,0,X3,FDC7,FDE5,FDC6,FDC1,HDC3,HDE3,HDC1,HDE2,FDE4,FDC5
Violet,0,X3,HDC1,FDC4,FDE6,FDE5,HDE3,FDC5,HDE1,FDC8,HDC3,FDC1
William,0,X3,FDC2,HDE1,HDC4,FDC7,FDE5,FDC3,HDE2,FDC8,FDE3,HDC1
Xena,0,X3,FDC5,HDC2,FDC4,FDE4,FDE5,FDC6,HDE2,HDE4,HDC1,FDC10
Yosef,0,X3,HDC3,FDC7,HDC4,FDE1,HDE3,FDC6,FDC9,HDE1,FDC8,FDE3
Daniel,0,X3,FDE6,FDE4,HDC1,HDC2,FDC6,FDC4,HDE4,FDC7,HDE1,FDC9
Donald,0,X3,HDE2,FDE1,FDC9,FDC1,FDE2,FDC5,HDC3,FDC8,HDC1,HDE1
Zari,0,X3,FDE1,HDC1,FDC6,FDC3,HDC4,FDE3,HDE4,FDC11,FDC10,HDE3
Mohar,0,X3,FDE5,FDC8,FDE2,HDC4,FDC1,HDE4,HDC1,HDE3,FDC6,FDC11
Abdul,0,X3,FDC5,FDC7,FDC4,FDE4,FDC10,HDC1,HDE1,HDE3,FDE6,HDC3
