NAME,Rank,CATEGORY,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10
Aiden,0,X1,HDC3,FDC2,FDC3,HDE3,HDE2,FDE1,FDC10,FDC7,HDC4,FDE3
Bella,0,X1,HDE3,HDE2,HDC2,FDC6,FDC5,FDC9,FDE2,FDE5,HDC4,FDC10
Caleb,0,X1,FDC6,FDE3,FDC4,FDC8,FDE5,HDE2,HDC2,HDC3,FDC1,HDE1
Delilah,0,X1,FDE4,HDC2,FDC3,HDE2,HDE1,FDC8,FDE2,HDC3,FDC6,FDC9
Ethan,0,X1,FDC4,FDE4,HDE2,HDC2,HDC1,HDE4,FDE3,FDC10,FDC1,FDC2
Fiona,0,X1,FDE4,FDC5,HDC2,FDE2,HDE1,HDC3,HDE2,FDC3,FDC8,FDC9
Gabriel,0,X1,FDC1,FDC11,FDC3,HDC2,FDE6,HDE4,FDE2,HDE3,FDC8,HDC3
Hannah,0,X1,FDC9,FDE3,HDE4,HDC3,FDC3,HDE3,FDC5,FDE1,FDC7,HDC1
Isaac,0,X1,FDC7,HDC3,FDE6,HDE2,FDC4,HDE3,FDC1,FDC6,FDE3,HDC2
Jasmine,0,X1,HDC2,HDC4,HDE3,HDE1,FDE4,FDC7,FDC2,FDC5,FDE5,FDC9
Kaden,0,X2,FDC7,FDE1,FDC8,HDC2,HDC3,FDC3,FDC2,HDE3,HDE1,FDE5
Lily,0,X2,HDC3,FDC5,FDC6,FDE5,FDC8,HDE3,HDC4,HDE2,FDC10,FDE2
Mason,0,X2,HDC3,FDC4,HDE1,FDE1,HDE3,HDC4,FDC3,FDE3,FDC11,FDC8
Nora,0,X2,HDC4,FDC2,HDC2,HDE2,FDE5,FDC8,FDC3,HDE1,FDC10,FDE3
Oliver,0,X2,HDE4,FDE6,FDC4,HDC3,FDC3,FDC7,FDC11,HDE3,HDC2,FDE4
Penelope,0,X2,HDE3,FDE6,FDC2,FDC7,HDC4,FDC8,HDE1,FDC9,FDE1,HDC1
Quentin,0,X2,FDC2,FDE1,HDE2,HDC2,HDC4,HDE3,FDE4,FDC9,FDC10,FDC3
Rose,0,X2,HDE4,FDE2,FDC3,FDC4,HDE3,FDC10,HDC3,HDC1,FDC5,FDE4
Sebastian,0,X3,FDC11,HDC3,FDE3,HDC4,FDC9,FDC5,HDE2,FDE4,HDE1,FDC3
Tessa,0,X3,HDC4,HDE4,HDE3,FDC1,FDC10,HDC2,FDC4,FDE3,FDE6,FDC2
Uriel,0,X3,FDC6,FDC5,FDC9,FDE6,HDC4,HDC2,FDE5,HDE4,HDE3,FDC7
Violet,0,X3,FDC5,HDC3,HDC1,FDE3,FDC3,FDE6,HDE4,FDC9,HDE3,FDC4
William,0,X3,FDE3,HDE3,FDE5,HDC3,HDC1,HDE4,FDC4,FDC11,FDC7,FDC9
Xena,0,X3,FDC1,HDC4,HDE2,FDE4,HDC2,HDE3,FDC8,FDE1,FDC10,FDC7
Yosef,0,X3,FDC2,FDC10,FDE3,HDC2,FDE5,HDE1,HDC4,FDC9,HDE3,FDC3
Daniel,0,X3,HDC3,FDE1,HDE2,HDC1,FDC1,FDE3,FDC6,FDC11,FDC9,HDE3
Donald,0,X3,HDC1,HDC3,FDC2,FDC4,HDE4,FDC9,FDE3,FDE4,HDE1,FDC10
Zari,0,X3,FDC10,HDC3,FDC3,FDC4,HDC2,HDE3,FDE4,FDE2,FDC1,HDE4
Mohar,0,X3,HDC3,HDC1,FDC3,FDC11,FDE3,HDE1,FDC2,FDC7,HDE4,FDE2
Abdul,0,X3,HDC2,FDC9,FDE5,FDE1,FDC7,FDC11,HDC1,FDC4,HDE2,HDE3
