NAME,Rank,CATEGORY,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10
Aiden,0,X1,FDC5,FDC11,HDE2,FDE6,FDC9,HDE4,HDC3,FDC1,HDC4,FDE4
Bella,0,X1,HDE3,FDC6,FDC7,FDE4,FDC4,FDC1,HDC3,HDC2,HDE1,FDE2
Caleb,0,X1,FDE1,HDC1,HDE2,FDC5,HDC4,FDE3,FDC10,FDC1,FDC4,HDE3
Delilah,0,X1,FDC8,FDE4,HDC2,HDE4,FDE1,FDC10,HDC4,HDE1,FDC1,FDC4
Ethan,0,X1,FDC3,FDE5,HDC3,FDE2,HDE2,FDC8,HDC4,FDC5,HDE4,FDC11
Fiona,0,X1,FDC10,FDC5,HDE1,FDE6,HDC2,FDC8,FDE5,HDE4,HDC4,FDC6
Gabriel,0,X1,FDC11,HDE3,FDE1,FDE4,FDC1,HDE4,FDC3,FDC10,HDC4,HDC1
Hannah,0,X1,FDC6,FDC2,FDE2,HDC1,FDC5,FDC11,HDC4,FDE3,HDE3,HDE1
Isaac,0,X1,HDC1,HDC2,FDC2,HDE3,FDE2,FDC1,FDE4,FDC4,HDE2,FDC10
Jasmine,0,X1,HDE4,FDC1,FDE5,FDC4,HDC4,HDE2,HDC3,FDE1,FDC10,FDC5
Kaden,0,X2,FDC2,FDE5,HDC3,FDC5,HDC4,HDE1,FDE4,HDE4,FDC4,FDC11
Lily,0,X2,FDC4,FDE6,FDE5,HDE4,FDC9,HDE1,HDC4,FDC5,HDC2,FDC8
Mason,0,X2,FDC9,FDC11,FDE4,HDE1,HDC3,HDC2,HDE3,FDC4,FDC1,FDE5
Nora,0,X2,FDE3,FDC1,FDE1,FDC10,HDE4,HDC3,FDC2,FDC11,HDC1,HDE1
Oliver,0,X2,HDC1,HDE3,FDE3,FDC9,FDE5,FDC11,FDC8,HDE1,HDC4,FDC6
Penelope,0,X2,FDE6,FDE3,FDC2,HDC2,FDC8,HDE2,FDC9,FDC4,HDE4,HDC3
Quentin,0,X2,FDE2,FDC4,FDC1,HDE4,FDC8,HDC4,FDC5,HDC2,HDE3,FDE4
Rose,0,X2,FDC8,FDE4,FDC4,FDC2,FDE5,HDE1,FDC5,HDC2,HDE4,HDC4
Sebastian,0,X3,HDE4,HDE2,FDE2,FDC6,FDC1,HDC1,FDC11,FDE3,FDC7,HDC3
Tessa,0,X3,FDC8,HDE2,HDC1,FDE6,FDC9,FDC5,FDC3,HDC3,HDE4,FDE4
Uriel,0,X3,FDE1,FDC1,HDC1,HDC3,FDC9,HDE1,FDC11,HDE4,FDE5,FDC4
Violet,0,X3,FDE6,HDE3,FDC1,HDE4,FDC3,FDC4,HDC2,FDC2,HDC3,FDE5
William,0,X3,FDE5,FDC5,HDE4,HDC4,FDE1,HDE2,HDC1,FDC9,FDC4,FDC1
Xena,0,X3,FDE6,HDC2,FDC11,FDC7,FDC5,HDE1,HDC1,HDE3,FDE4,FDC2
Yosef,0,X3,FDC9,HDC2,HDE2,FDE5,FDE3,HDE3,FDC2,FDC7,FDC3,HDC4
Daniel,0,X3,FDE2,HDE2,FDE3,HDC2,FDC9,HDC1,HDE1,FDC2,FDC4,FDC3
Donald,0,X3,FDC7,FDC2,HDE3,HDC4,HDE4,FDC11,FDE4,HDC2,FDE1,FDC5
Zari,0,X3,HDC3,FDC5,FDE4,FDE1,FDC2,HDC4,HDE2,FDC3,FDC4,HDE4
Mohar,0,X3,HDE1,FDC10,FDC5,HDC2,FDC1,FDC7,FDE3,FDE1,HDE3,HDC3
Abdul,0,X3,FDC3,FDC1,HDE1,FDE4,FDE5,HDC1,FDC2,HDC2,HDE3,FDC10
