NAME,Rank,CATEGORY,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10
Aiden,0,X1,HDC1,FDC3,HDE4,HDE2,FDE6,FDC4,FDC11,FDE5,FDC10,HDC3
Bella,0,X1,FDC9,FDE2,HDE1,HDC4,FDC11,FDE5,HDC2,FDC5,FDC6,HDE2
Caleb,0,X1,FDE5,HDE1,FDC11,HDC1,HDE2,FDC8,FDC10,FDE4,HDC4,FDC6
Delilah,0,X1,HDC3,FDC11,FDC4,HDC2,FDE3,FDE2,FDC7,HDE3,FDC5,HDE1
Ethan,0,X1,HDC3,FDC1,HDE2,FDC9,FDE3,FDC11,FDC7,HDE1,FDE6,HDC1
Fiona,0,X1,FDC5,HDC1,HDE2,FDE6,FDE1,HDE4,FDC8,FDC9,FDC1,HDC4
Gabriel,0,X1,HDC1,HDE1,FDC8,FDE6,FDC2,FDC3,FDE5,FDC10,HDC3,HDE3
Hannah,0,X1,FDE6,FDC11,HDE4,FDC5,FDE4,HDC3,FDC1,HDC2,HDE2,FDC10
Isaac,0,X1,HDE1,FDC9,FDE3,FDC6,FDC7,HDC3,HDE3,FDC4,FDE5,HDC4
Jasmine,0,X1,FDC2,HDE1,FDE2,FDE6,HDE3,FDC11,HDC3,FDC8,FDC4,HDC2
Kaden,0,X2,FDC4,FDC1,HDC2,FDE2,HDE2,HDC1,FDC5,FDC11,HDE1,FDE3
Lily,0,X2,FDE3,FDC1,HDE3,HDE1,HDC1,FDE1,FDC4,HDC2,FDC8,FDC7
Mason,0,X2,HDC2,HDC3,FDC9,FDE5,HDE4,FDE3,FDC10,FDC7,HDE3,FDC8
Nora,0,X2,FDC3,FDE3,FDC7,HDE3,HDC4,FDC10,HDE1,FDC9,FDE6,HDC3
Oliver,0,X2,FDC3,FDC11,HDC2,FDC9,FDC6,FDE3,HDE1,HDC3,FDE1,HDE2
Penelope,0,X2,FDC11,FDC6,HDE1,FDC5,HDE2,FDC10,HDC4,HDC3,FDE2,FDE5
Quentin,0,X2,HDE4,HDC1,HDC2,FDE6,FDC2,FDC10,FDC4,FDE5,HDE3,FDC7
Rose,0,X2,HDE4,FDC9,FDE4,FDC2,FDC7,HDE3,HDC1,FDC5,FDE6,HDC3
Sebastian,0,X3,FDE1,FDC9,FDC4,FDE4,HDC1,FDC7,FDC6,HDE4,HDE2,HDC2
Tessa,0,X3,HDE4,FDC9,FDE6,HDC2,HDE1,HDC3,FDC11,FDC8,FDE4,FDC1
Uriel,0,X3,FDC1,HDE4,FDC8,FDE4,HDC2,FDC9,FDC6,FDE5,HDC4,HDE2
Violet,0,X3,FDC5,FDE2,HDE4,FDE3,FDC7,FDC8,FDC2,HDE3,HDC1,HDC2
William,0,X3,HDE1,FDC11,FDE2,HDC4,FDC2,HDC2,FDE3,FDC10,FDC6,HDE3
Xena,0,X3,FDC10,HDC1,FDC5,FDC9,HDC3,FDE5,HDE3,HDE2,FDE1,FDC11
Yosef,0,X3,HDC1,HDC3,FDC11,FDC2,FDC5,HDE4,FDE5,FDE1,FDC1,HDE1
Daniel,0,X3,FDC1,FDE1,FDE4,FDC8,HDC2,FDC5,HDE4,HDC1,FDC10,HDE1
Donald,0,X3,FDC1,HDE3,FDE5,FDE2,HDC2,FDC7,FDC8,HDE4,HDC4,FDC3
Zari,0,X3,FDC8,HDC4,FDC11,HDC3,HDE2,HDE3,FDC3,FDC10,FDE5,FDE6
Mohar,0,X3,HDE1,HDC3,FDC2,FDC7,HDE2,FDC9,FDE4,FDE3,HDC1,FDC1
Abdul,0,X3,HDE4,FDE3,HDC4,FDE5,FDC1,FDC5,FDC11,HDC1,FDC2,HDE1
