NAME,Rank,CATEGORY,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10
Aiden,0,X1,HDE2,HDC1,FDC5,FDC10,HDE1,FDC8,FDE4,FDC6,FDE3,HDC3
Bella,0,X1,FDC9,HDE1,HDE3,HDC4,FDE6,FDC1,HDC1,FDC2,FDC8,FDE2
Caleb,0,X1,FDE6,HDE4,HDC2,FDE3,HDC4,FDC5,FDC1,FDC7,HDE1,FDC6
Delilah,0,X1,FDE3,HDC3,HDC4,HDE1,FDC3,FDC8,FDE2,FDC7,HDE3,FDC2
Ethan,0,X1,HDE1,FDC3,HDC4,FDC10,FDE4,FDE6,HDC1,FDC1,HDE3,FDC2
Fiona,0,X1,FDC5,FDE2,FDC10,HDC4,FDE6,HDC1,FDC11,HDE2,FDC1,HDE4
Gabriel,0,X1,FDE1,HDC1,FDC9,HDC2,FDC4,HDE1,FDE5,FDC1,HDE2,FDC8
Hannah,0,X1,HDC3,HDE3,HDE2,HDC2,FDC6,FDC5,FDE6,FDE4,FDC11,FDC2
Isaac,0,X1,FDE6,FDC4,FDC1,FDE2,HDE4,HDC4,HDC2,HDE3,FDC2,FDC9
Jasmine,0,X1,HDE3,HDC3,FDE2,FDE4,FDC9,FDC5,FDC6,FDC2,HDC4,HDE2
Kaden,0,X2,FDC8,HDE3,FDE3,FDC6,HDC2,HDC1,FDC5,FDC10,HDE2,FDE4
Lily,0,X2,HDC2,FDC2,FDC9,FDE4,HDE2,FDE3,HDE1,FDC8,FDC6,HDC3
Mason,0,X2,HDC3,FDC7,FDE1,FDC9,HDE1,FDC10,HDC2,HDE3,FDE6,FDC11
Nora,0,X2,FDC9,HDE3,FDE5,FDC2,FDC10,FDC3,HDC1,HDE4,HDC4,FDE1
Oliver,0,X2,HDC4,FDC1,HDE1,HDC3,FDE3,FDC7,FDE1,FDC8,HDE2,FDC6
Penelope,0,X2,HDE3,HDC2,HDE4,FDC6,FDE6,FDE1,FDC11,FDC4,HDC4,FDC2
Quentin,0,X2,FDE4,HDE3,FDC9,FDC1,HDE2,HDC2,FDE2,FDC4,FDC6,HDC4
Rose,0,X2,FDC4,HDC1,HDC4,HDE2,FDE2,FDC1,HDE1,FDE3,FDC2,FDC11
Sebastian,0,X3,HDC1,HDC4,FDE6,FDC1,FDC11,FDE2,FDC9,HDE4,HDE3,FDC3
Tessa,0,X3,FDE5,FDC11,FDE4,HDE3,FDC9,FDC1,HDC1,FDC3,HDC3,HDE4
Uriel,0,X3,HDE1,HDC2,FDE5,FDC3,FDC8,FDC7,FDE3,HDE2,FDC1,HDC4
Violet,0,X3,FDC9,FDC7,FDC5,FDC2,HDE4,FDE1,HDC3,HDC4,HDE3,FDE3
William,0,X3,HDE3,HDC4,FDC9,FDE3,HDC2,FDC11,FDC5,HDE2,FDE1,FDC6
Xena,0,X3,FDE5,HDE3,HDC3,FDE4,HDC2,FDC7,HDE1,FDC3,FDC11,FDC8
Yosef,0,X3,FDC8,FDC4,FDC7,FDE2,FDC5,HDC1,HDE1,FDE1,HDC4,HDE3
Daniel,0,X3,HDE3,FDC7,HDE1,FDC5,HDC2,FDC3,HDC4,FDC2,FDE3,FDE2
Donald,0,X3,HDE4,HDE1,FDC3,FDC10,FDC2,FDE4,HDC3,FDC5,FDE2,HDC4
Zari,0,X3,FDC5,FDC9,FDC4,HDE2,FDC6,FDE5,HDC3,HDE4,FDE4,HDC1
Mohar,0,X3,FDC7,FDE4,FDC1,FDE1,HDE2,FDC4,FDC10,HDE4,HDC3,HDC2
Abdul,0,X3,FDC6,FDC8,FDE6,FDC11,FDE1,HDE3,HDC4,HDE4,HDC2,FDC5
