NAME,Rank,CATEGORY,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10
Aiden,0,X1,HDC4,FDE4,HDE2,FDC5,FDC1,FDC3,FDC9,HDC2,FDE2,HDE1
Bella,0,X1,FDE4,FDE3,HDE2,FDC8,FDC4,HDC3,HDE4,FDC6,HDC4,FDC2
Caleb,0,X1,FDC10,HDE1,HDC1,FDE1,HDE3,FDC6,FDE3,FDC11,HDC4,FDC2
Delilah,0,X1,HDE1,FDC9,HDC4,HDE3,FDC3,HDC2,FDC5,FDE1,FDC2,FDE6
Ethan,0,X1,FDC8,FDC6,FDC2,HDC4,HDC3,FDE5,HDE4,FDE3,FDC10,HDE3
Fiona,0,X1,FDC2,FDC9,HDC3,FDE3,HDE1,FDE6,HDE3,HDC4,FDC8,FDC1
Gabriel,0,X1,HDE2,HDC2,FDC6,FDC1,FDE1,FDE5,FDC10,HDE1,HDC3,FDC9
Hannah,0,X1,FDC3,FDC8,HDC3,HDE2,FDC10,FDE5,FDC9,HDE1,FDE3,HDC2
Isaac,0,X1,HDC2,HDC3,FDC11,FDE1,FDC7,FDE2,HDE4,FDC3,FDC5,HDE2
Jasmine,0,X1,HDE3,FDE2,FDE1,FDC8,FDC1,FDC5,FDC6,HDC3,HDE2,HDC2
Kaden,0,X2,HDC4,FDC7,HDE4,HDC1,FDE2,HDE3,FDE3,FDC3,FDC8,FDC2
Lily,0,X2,HDC1,FDC9,FDE5,HDE2,FDC7,FDC6,HDC3,HDE3,FDE4,FDC8
Mason,0,X2,HDE1,FDC2,HDC3,FDE6,HDC4,FDC11,FDC8,FDE2,FDC5,HDE2
Nora,0,X2,FDE1,HDE3,FDC9,HDE4,HDC3,FDC2,FDC5,FDC7,FDE5,HDC2
Oliver,0,X2,FDE1,HDE3,FDC10,FDC2,HDE2,HDC3,FDE3,FDC6,FDC4,HDC1
Penelope,0,X2,FDC5,HDC2,FDE3,FDC7,HDE2,FDC8,HDE3,HDC1,FDC4,FDE2
Quentin,0,X2,FDC3,FDC8,HDE3,FDC4,HDC2,FDE6,HDC4,FDC1,FDE5,HDE4
Rose,0,X2,HDC2,FDC8,HDE2,FDE3,HDC1,FDE4,HDE3,FDC10,FDC11,FDC4
Sebastian,0,X3,HDE1,HDC4,FDC7,HDC2,FDE3,FDE4,FDC6,HDE3,FDC10,FDC4
Tessa,0,X3,FDC6,FDC3,HDE3,FDC2,HDC3,FDC8,HDC1,HDE2,FDE3,FDE5
Uriel,0,X3,FDC4,HDC1,FDC6,HDE3,FDC8,HDE1,FDE5,HDC2,FDC2,FDE2
Violet,0,X3,HDC1,HDE1,HDE4,FDE3,FDC8,FDC6,FDC11,FDC4,HDC4,FDE6
William,0,X3,HDC4,FDC9,HDC3,FDE4,HDE4,FDC8,HDE2,FDC1,FDC4,FDE3
Xena,0,X3,HDE2,HDC2,FDC8,FDC4,FDE3,FDC11,HDC4,FDE2,HDE4,FDC2
Yosef,0,X3,FDC9,FDC8,HDC4,FDE1,FDC1,HDE2,FDE6,FDC6,HDE4,HDC3
Daniel,0,X3,FDC1,FDC4,FDE6,FDE1,FDC9,HDE1,HDC4,HDC1,HDE3,FDC6
Donald,0,X3,FDC11,FDC8,FDC3,FDE5,HDC4,HDE4,HDE2,HDC2,FDE3,FDC5
Zari,0,X3,FDC11,FDC10,FDE1,HDC4,FDC2,HDE3,HDE1,FDC1,HDC2,FDE3
Mohar,0,X3,FDE2,FDC3,FDC5,FDC11,HDC2,FDE3,FDC1,HDC3,HDE2,HDE1
Abdul,0,X3,FDE1,HDE3,HDE2,FDC2,FDC1,FDE6,FDC7,HDC3,FDC9,HDC1
