NAME,Rank,CATEGORY,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10
Aiden,0,X1,FDC1,FDC6,FDE5,FDC11,HDC3,HDE3,HDE4,FDC4,FDE2,HDC1
Bella,0,X1,HDC3,FDC8,HDE3,FDC4,FDC2,FDE6,HDC1,FDC5,HDE2,FDE4
Caleb,0,X1,FDC10,HDE1,FDC6,HDC3,HDC2,FDE3,FDC7,HDE3,FDC1,FDE1
Delilah,0,X1,FDC3,HDC4,FDC4,HDE2,FDC1,HDE1,FDE5,HDC1,FDE1,FDC10
Ethan,0,X1,HDE2,FDC11,HDC4,HDC1,FDC10,FDC1,FDE3,HDE3,FDE5,FDC4
Fiona,0,X1,FDC11,HDC1,HDC3,FDE5,FDC7,FDE3,FDC4,HDE3,HDE2,FDC1
Gabriel,0,X1,HDC2,FDC9,FDC3,FDC10,HDC3,HDE2,FDE4,HDE1,FDC2,FDE5
Hannah,0,X1,FDC11,FDE6,FDC6,FDC10,FDE3,HDE2,FDC3,HDC3,HDE4,HDC1
Isaac,0,X1,FDC3,HDE2,HDC4,FDE2,FDC5,HDE1,FDC10,FDC1,HDC3,FDE3
Jasmine,0,X1,FDC5,FDC2,FDE1,FDC1,HDE3,HDC1,FDE3,FDC3,HDC4,HDE2
Kaden,0,X2,HDC3,FDE5,FDE2,HDE4,FDC10,HDC1,HDE2,FDC1,FDC5,FDC6
Lily,0,X2,FDC6,FDC1,FDC2,HDE1,HDC3,HDC2,FDC7,FDE1,FDE2,HDE3
Mason,0,X2,FDE2,HDE4,HDC1,FDC4,HDC2,FDE3,HDE3,FDC2,FDC1,FDC10
Nora,0,X2,HDC2,FDE2,HDE4,HDE1,FDE5,FDC11,FDC3,HDC3,FDC10,FDC5
Oliver,0,X2,HDE1,HDC2,FDC5,FDC6,HDE2,FDE2,FDE1,FDC10,FDC7,HDC3
Penelope,0,X2,FDC7,FDC5,FDC3,HDE4,FDE4,HDC1,FDC4,HDC2,FDE6,HDE2
Quentin,0,X2,FDC4,FDC5,HDC4,HDE3,HDE1,FDC11,FDC2,HDC1,FDE6,FDE1
Rose,0,X2,HDC1,FDC2,HDE1,HDE2,FDE3,FDC4,HDC3,FDE4,FDC5,FDC10
Sebastian,0,X3,HDE2,FDE5,FDE1,FDC9,FDC1,HDC4,HDE4,FDC5,FDC2,HDC3
Tessa,0,X3,HDC2,FDC5,FDC6,FDC4,HDC1,HDE3,FDE4,FDE2,HDE2,FDC8
Uriel,0,X3,FDE3,FDC6,HDC2,FDC7,FDC4,HDE1,FDC1,FDE2,HDE4,HDC3
Violet,0,X3,FDC7,FDC1,HDE3,FDE4,HDE4,HDC4,FDC6,FDE2,HDC2,FDC10
William,0,X3,FDC7,HDC2,HDC1,HDE3,HDE2,FDC11,FDC9,FDC3,FDE3,FDE6
Xena,0,X3,FDC6,FDE6,FDE3,FDC9,HDC2,HDE1,HDE4,HDC4,FDC3,FDC2
Yosef,0,X3,HDE2,FDC1,FDE6,FDE2,FDC5,FDC3,FDC8,HDC3,HDE4,HDC2
Daniel,0,X3,HDC3,FDC10,HDC1,HDE4,FDE6,FDE2,FDC11,FDC1,HDE3,FDC2
Donald,0,X3,FDE5,FDC4,HDC4,FDC5,FDE2,HDE1,FDC10,HDC3,FDC3,HDE2
Zari,0,X3,FDC1,FDC5,FDE3,FDE1,FDC11,HDC3,HDE4,HDC1,HDE3,FDC9
Mohar,0,X3,FDC9,FDC10,HDC2,HDE2,FDE4,FDC1,FDC4,HDE4,FDE5,HDC3
Abdul,0,X3,FDC9,HDE4,FDC3,FDC11,FDE6,FDE4,FDC2,HDC1,HDC2,HDE2
