NAME,Rank,CATEGORY,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10
Aiden,0,X1,HDE4,FDE2,HDC1,FDC1,FDC11,FDE5,FDC5,HDE3,HDC2,FDC6
Bella,0,X1,FDE5,FDC11,FDE1,HDE2,HDC4,FDC4,HDC3,HDE3,FDC8,FDC1
Caleb,0,X1,HDE1,FDC4,FDC2,HDC1,HDC2,FDC8,FDE4,FDE2,HDE3,FDC11
Delilah,0,X1,FDE6,FDC1,FDE4,HDC4,FDC8,FDC2,HDE4,HDE2,FDC7,HDC2
Ethan,0,X1,FDC8,FDC10,HDE3,HDC3,HDC4,FDC5,FDE6,FDE1,FDC6,HDE2
Fiona,0,X1,HDC2,FDC7,FDC3,HDE1,HDC3,FDC4,HDE4,FDE4,FDE6,FDC6
Gabriel,0,X1,HDC3,HDE3,FDC9,FDC1,FDC10,HDC2,HDE2,FDC6,FDE3,FDE4
Hannah,0,X1,FDC8,FDC2,FDC6,HDE1,HDC2,HDC4,HDE3,FDE6,FDE3,FDC3
Isaac,0,X1,HDC2,HDC3,FDE5,FDC11,FDC3,FDC8,FDC10,FDE3,HDE4,HDE3
Jasmine,0,X1,FDE1,FDC8,FDE3,HDE1,HDC3,FDC6,HDC1,FDC5,HDE4,FDC2
Kaden,0,X2,FDE2,FDC9,FDC10,HDC4,FDC11,HDE4,HDC3,FDE4,FDC2,HDE3
Lily,0,X2,FDC4,HDC3,HDE2,FDC2,HDC2,FDE6,FDC5,HDE3,FDC6,FDE5
Mason,0,X2,FDE1,FDE4,HDC3,HDE1,FDC9,HDC2,FDC11,HDE4,FDC2,FDC1
Nora,0,X2,HDC1,FDC7,HDE3,FDC11,FDC8,HDC4,FDE2,HDE1,FDE6,FDC9
Oliver,0,X2,FDE6,FDC1,HDC3,HDE4,FDC10,FDE1,FDC4,HDC1,FDC2,HDE3
Penelope,0,X2,FDE4,FDC3,FDC9,HDC2,FDC2,HDC4,FDC6,HDE3,HDE1,FDE5
Quentin,0,X2,FDC7,HDE2,FDC4,HDC3,HDE4,FDE3,FDC1,FDE6,FDC9,HDC1
Rose,0,X2,FDC3,FDC6,HDC3,FDC7,HDC4,FDE5,FDC1,HDE2,FDE1,HDE3
Sebastian,0,X3,FDC5,HDE4,FDE3,HDC4,FDC4,FDC9,FDC2,HDE1,FDE6,HDC3
Tessa,0,X3,FDE5,FDC3,FDC6,HDE3,HDC4,FDC4,HDC2,FDE3,FDC10,HDE2
Uriel,0,X3,FDE3,FDC2,FDC11,HDE4,HDE2,FDC7,HDC1,HDC4,FDE6,FDC9
Violet,0,X3,HDE2,FDC6,HDC2,HDC3,FDC5,FDE2,HDE1,FDC3,FDC11,FDE4
William,0,X3,HDE3,FDE5,FDE2,HDE4,HDC1,FDC1,FDC2,FDC3,HDC3,FDC4
Xena,0,X3,HDC2,HDE1,FDC7,FDC2,FDE4,HDC4,FDC9,FDE1,HDE4,FDC3
Yosef,0,X3,FDC9,FDC1,FDC8,HDC1,FDE2,HDC2,FDC11,HDE3,FDE6,HDE4
Daniel,0,X3,HDE1,FDC7,HDC3,HDE4,FDE3,FDC2,FDE4,FDC4,FDC10,HDC4
Donald,0,X3,FDC5,FDC10,FDE2,FDC11,HDC2,HDE4,HDE2,FDE6,HDC1,FDC4
Zari,0,X3,HDE4,FDC9,HDC2,FDC11,FDC2,FDE2,HDE1,HDC4,FDC8,FDE1
Mohar,0,X3,HDE3,FDE4,FDE6,FDC5,HDC3,FDC6,HDC1,HDE2,FDC11,FDC2
Abdul,0,X3,HDC2,FDC1,FDC8,HDC1,FDC2,FDE3,FDE4,HDE2,HDE3,FDC5
