NAME,Rank,CATEGORY,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10
Aiden,0,X1,FDC10,HDE2,HDC2,HDC3,FDE3,FDE5,FDC1,FDC4,HDE1,FDC11
Bella,0,X1,HDC3,FDE3,FDC6,FDC1,FDE2,HDE1,HDE3,FDC5,FDC7,HDC4
Caleb,0,X1,FDC9,FDC4,HDE4,HDC1,HDE2,FDE4,HDC2,FDC3,FDE5,FDC10
Delilah,0,X1,FDC8,FDC3,HDE4,HDE1,FDC4,HDC4,FDE2,HDC1,FDC5,FDE1
Ethan,0,X1,FDC2,FDC7,FDC1,FDE5,HDC4,HDE4,FDE1,HDC3,HDE2,FDC9
Fiona,0,X1,HDC1,HDC4,FDE6,HDE4,FDE3,FDC1,FDC5,FDC9,HDE1,FDC3
Gabriel,0,X1,HDC3,FDC9,FDC11,HDE2,FDE6,HDE4,FDC1,FDE1,HDC4,FDC5
Hannah,0,X1,HDC2,FDE5,FDC6,HDE4,FDC10,FDC2,FDC4,HDC1,FDE6,HDE2
Isaac,0,X1,FDE5,FDC2,FDC3,HDC3,HDE4,FDC10,HDC1,HDE1,FDC6,FDE2
Jasmine,0,X1,HDE4,FDC3,FDC8,HDE3,HDC4,FDE2,FDC9,FDE4,FDC6,HDC3
Kaden,0,X2,FDC2,FDC3,HDE4,HDC1,FDC7,FDE4,HDE1,FDC10,FDE6,HDC4
Lily,0,X2,FDE6,FDC9,FDE4,HDE3,FDC1,FDC8,HDE2,HDC1,HDC3,FDC10
Mason,0,X2,HDE3,FDC10,HDE2,HDC2,FDE6,HDC3,FDC7,FDE1,FDC9,FDC6
Nora,0,X2,FDC3,FDC7,HDC2,HDE1,FDE4,FDE5,FDC4,HDC3,HDE3,FDC9
Oliver,0,X2,HDE2,FDC6,FDC4,HDC3,FDE3,HDE3,HDC2,FDC9,FDC8,FDE1
Penelope,0,X2,FDE6,FDE4,HDC3,FDC1,HDE4,FDC11,HDC4,FDC5,HDE3,FDC6
Quentin,0,X2,HDE3,HDC4,FDC9,FDC10,FDE6,FDE1,HDC3,HDE2,FDC4,FDC2
Rose,0,X2,HDC4,HDE4,HDE2,FDC4,HDC1,FDC7,FDE3,FDC10,FDE6,FDC2
Sebastian,0,X3,HDC3,FDC2,FDC7,FDE6,FDE2,HDE1,HDE3,HDC2,FDC5,FDC10
Tessa,0,X3,FDC6,FDC3,FDC7,FDE2,HDC1,HDC2,HDE3,FDC1,HDE1,FDE3
Uriel,0,X3,FDC8,FDE2,HDE1,FDC10,FDE4,HDC4,HDC1,HDE3,FDC6,FDC5
Violet,0,X3,FDC4,HDE1,HDC1,FDC2,FDE6,FDC3,HDE4,FDC1,HDC4,FDE5
William,0,X3,HDC4,FDC1,FDE6,FDC2,FDC7,HDE3,HDC1,FDE1,HDE2,FDC10
Xena,0,X3,FDE6,HDC4,HDE2,HDE1,FDC7,FDC11,HDC2,FDC10,FDC3,FDE1
Yosef,0,X3,FDC1,HDE4,HDC3,FDC2,FDE2,FDC6,HDE1,FDE4,FDC4,HDC4
Daniel,0,X3,HDE2,FDE6,HDC3,FDC8,HDC1,FDC4,FDC9,HDE3,FDE2,FDC11
Donald,0,X3,HDC3,HDC4,FDC10,FDC5,FDE5,FDE1,FDC4,HDE3,HDE2,FDC6
Zari,0,X3,FDC8,FDC3,HDC2,HDC1,FDC6,HDE3,FDE5,HDE4,FDC7,FDE4
Mohar,0,X3,HDC1,FDE3,FDC7,FDC3,HDE4,FDC6,FDE6,HDC2,HDE3,FDC8
Abdul,0,X3,FDC3,HDC1,HDE2,FDC4,FDC7,FDE2,FDC9,HDC2,HDE3,FDE4
