NAME,Rank,CATEGORY,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10
Aiden,0,X1,FDC4,FDC7,HDC2,FDC6,FDE1,HDE1,HDE3,FDE3,HDC3,FDC11
Bella,0,X1,HDE3,FDC10,FDC4,HDC4,FDC7,HDC1,HDE4,FDC3,FDE6,FDE4
Caleb,0,X1,FDC4,FDC11,FDC3,HDE1,FDC7,HDC4,FDE1,FDE2,HDC3,HDE3
Delilah,0,X1,HDE2,FDC4,HDC1,HDC4,HDE4,FDE3,FDC8,FDC6,FDE4,FDC5
Ethan,0,X1,FDC8,FDE5,FDC5,FDC7,HDE3,FDE4,HDE4,HDC3,HDC2,FDC11
Fiona,0,X1,FDC3,HDE3,FDC2,HDC1,FDE4,FDC4,HDC4,FDE2,HDE2,FDC7
Gabriel,0,X1,FDE1,HDC2,FDE4,FDC10,HDE1,HDC1,FDC4,HDE3,FDC8,FDC2
Hannah,0,X1,FDC10,FDE1,FDE6,FDC4,HDE2,FDC11,HDC2,HDE3,HDC3,FDC1
Isaac,0,X1,FDC8,FDC10,HDE1,FDC11,HDC2,FDC6,FDE2,HDC1,FDE3,HDE4
Jasmine,0,X1,HDC2,FDC10,FDC4,FDE2,FDC7,HDC1,FDC3,FDE3,HDE2,HDE3
Kaden,0,X2,FDC6,FDE4,FDC3,FDC2,HDE1,FDE1,HDE3,FDC9,HDC1,HDC4
Lily,0,X2,HDE2,FDE4,FDC1,HDE4,FDC3,FDE3,FDC11,HDC1,FDC6,HDC4
Mason,0,X2,FDC4,FDE4,FDC3,HDE1,FDE5,HDE2,HDC4,HDC3,FDC9,FDC7
Nora,0,X2,HDE4,HDE2,HDC4,FDC2,FDC4,HDC2,FDC7,FDE3,FDE1,FDC9
Oliver,0,X2,HDC4,HDE4,FDC8,FDE5,FDC1,FDE2,FDC5,HDC2,HDE3,FDC11
Penelope,0,X2,FDE3,FDC7,FDC1,FDC4,FDE6,HDC4,FDC2,HDE3,HDC3,HDE4
Quentin,0,X2,FDC3,FDC2,HDE4,FDC6,FDE4,HDC2,HDE1,HDC1,FDE5,FDC11
Rose,0,X2,HDE1,FDC2,FDC11,FDE2,FDE6,HDC1,FDC1,HDE4,FDC5,HDC3
Sebastian,0,X3,FDC9,FDE4,HDE1,HDC4,HDE4,FDC1,FDC3,FDE3,HDC2,FDC6
Tessa,0,X3,FDE3,FDC10,FDC3,HDE4,FDC8,HDE2,FDE5,HDC1,HDC2,FDC1
Uriel,0,X3,FDC9,HDE3,FDE5,HDC4,FDC1,HDE4,HDC1,FDE6,FDC6,FDC4
Violet,0,X3,FDC6,HDE3,FDC2,HDE2,FDC3,FDE3,HDC2,HDC3,FDC11,FDE2
William,0,X3,HDE4,FDC4,FDC1,HDE2,HDC1,FDC10,FDC2,FDE4,HDC4,FDE5
Xena,0,X3,FDC10,HDE4,FDE6,FDC5,FDE3,HDC3,HDC1,FDC8,FDC9,HDE2
Yosef,0,X3,FDE5,HDE2,FDC5,HDC4,FDC11,FDC6,FDE3,FDC9,HDC2,HDE1
Daniel,0,X3,FDC3,FDC6,HDE1,HDE4,FDE4,FDC5,HDC4,FDE5,FDC11,HDC1
Donald,0,X3,FDC7,HDC2,FDC9,FDE1,FDE6,HDE3,HDE2,FDC8,FDC10,HDC4
Zari,0,X3,HDE2,FDC3,FDC11,FDE5,HDC4,HDE4,HDC2,FDE1,FDC10,FDC8
Mohar,0,X3,FDE1,FDC1,HDE2,FDC11,FDC8,FDC5,HDC3,HDE1,HDC4,FDE5
Abdul,0,X3,FDC3,FDE4,HDC4,HDC1,FDC10,FDC7,HDE4,FDE3,FDC2,HDE1
