NAME,Rank,CATEGORY,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10
Aiden,0,X1,HDC1,HDC3,FDE3,FDC5,FDC6,FDE4,HDE4,HDE3,FDC3,FDC1
Bella,0,X1,FDE6,HDE3,FDC5,HDE2,FDC6,HDC2,HDC4,FDE1,FDC7,FDC11
Caleb,0,X1,FDC5,HDE1,FDE2,FDC6,FDE5,HDC4,HDC1,HDE3,FDC11,FDC9
Delilah,0,X1,FDE1,HDE4,HDC2,FDC9,FDE6,FDC4,HDC4,HDE1,FDC6,FDC11
Ethan,0,X1,HDE2,FDC6,FDE1,HDC4,FDC4,FDC7,HDE3,FDC3,HDC1,FDE3
Fiona,0,X1,HDE1,FDE5,HDE4,FDC7,HDC2,FDC11,FDC5,FDE4,HDC1,FDC9
Gabriel,0,X1,HDE1,FDC11,FDE5,FDC9,FDE1,HDC3,HDE4,FDC4,FDC2,HDC2
Hannah,0,X1,FDC8,FDE2,HDC2,FDC4,HDE3,FDC11,HDC3,HDE1,FDE5,FDC6
Isaac,0,X1,FDE3,FDC2,FDC8,HDC1,HDE3,HDE2,FDE2,HDC2,FDC5,FDC11
Jasmine,0,X1,FDC4,FDE3,FDC9,FDC11,HDE2,HDE1,HDC1,FDE5,HDC2,FDC6
Kaden,0,X2,FDE3,FDE5,FDC3,HDC3,HDE4,HDC2,FDC5,FDC9,FDC11,HDE2
Lily,0,X2,HDC4,FDC8,HDE2,FDC10,HDC1,FDC3,HDE4,FDE4,FDC4,FDE1
Mason,0,X2,FDC4,HDE2,FDC9,HDC3,FDC8,HDC1,FDC6,FDE2,FDE5,HDE3
Nora,0,X2,HDC4,HDE1,HDE3,FDC6,FDC10,FDE2,FDC8,FDC1,HDC2,FDE6
Oliver,0,X2,FDE6,FDC9,HDC2,FDC2,HDC3,HDE1,FDC7,FDC5,HDE4,FDE2
Penelope,0,X2,HDE4,HDC3,FDE2,FDE1,FDC3,FDC10,FDC7,FDC1,HDE1,HDC1
Quentin,0,X2,FDE1,FDC11,FDC2,HDC2,FDC9,FDE4,HDC3,HDE3,HDE4,FDC1
Rose,0,X2,HDC1,FDE6,HDE1,FDC4,FDE4,FDC6,FDC10,FDC3,HDC3,HDE4
Sebastian,0,X3,FDC7,FDC1,FDC4,HDC1,HDE3,FDE5,HDE2,FDC11,FDE3,HDC3
Tessa,0,X3,HDE2,FDE3,FDC3,FDC8,HDC4,HDC1,FDC7,FDC6,FDE2,HDE4
Uriel,0,X3,FDE2,FDC10,HDE4,FDC3,FDE4,HDE1,HDC1,HDC2,FDC11,FDC1
Violet,0,X3,FDC3,FDC6,HDC3,HDE2,HDC4,HDE1,FDE2,FDE1,FDC4,FDC2
William,0,X3,FDC11,HDE3,HDC2,HDE2,FDC5,FDC7,FDC2,FDE5,FDE3,HDC4
Xena,0,X3,FDC6,FDE4,FDC10,HDC1,FDC11,HDC2,FDE6,FDC2,HDE2,HDE3
Yosef,0,X3,HDC1,FDC6,HDE1,FDE4,HDE2,FDE2,FDC3,FDC8,FDC7,HDC4
Daniel,0,X3,HDC2,FDE3,FDC1,HDE3,HDE1,FDE6,FDC7,HDC1,FDC4,FDC6
Donald,0,X3,HDC1,HDC2,FDC4,FDC3,FDC8,HDE2,HDE4,FDE3,FDC11,FDE5
Zari,0,X3,HDC3,FDC4,HDE2,FDC9,HDC4,FDE1,HDE3,FDC7,FDE6,FDC10
Mohar,0,X3,FDE4,HDE4,FDE6,FDC2,FDC9,HDE2,HDC3,FDC8,FDC3,HDC4
Abdul,0,X3,HDE3,FDC8,HDC2,HDE4,HDC3,FDE2,FDC9,FDE1,FDC1,FDC6
