NAME,Rank,CATEGORY,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10
Aiden,0,X1,FDC9,FDE2,FDE3,FDC11,HDE4,HDC2,FDC5,FDC2,HDC3,HDE1
Bella,0,X1,FDC9,HDC3,FDC8,HDE1,FDC6,FDE4,FDE1,FDC1,HDE3,HDC4
Caleb,0,X1,FDC3,FDC2,FDE6,FDC4,HDC2,HDE2,HDE1,FDE5,HDC3,FDC10
Delilah,0,X1,FDC3,FDC4,FDC2,HDE1,FDE2,HDC4,FDC11,HDC2,HDE2,FDE5
Ethan,0,X1,FDE5,FDC8,HDE3,FDE3,FDC6,FDC3,HDE1,HDC3,FDC4,HDC2
Fiona,0,X1,FDC5,FDE1,HDE1,HDC2,FDC7,FDE4,HDC1,FDC4,HDE3,FDC6
Gabriel,0,X1,FDC8,FDC4,FDE5,FDE4,HDC3,FDC1,HDC4,HDE3,HDE2,FDC10
Hannah,0,X1,HDE3,HDE4,FDE3,FDC1,FDC11,HDC4,FDC5,HDC1,FDE4,FDC10
Isaac,0,X1,FDC8,HDE3,FDE3,FDE4,FDC11,HDE4,FDC2,FDC10,HDC1,HDC4
Jasmine,0,X1,FDC5,FDC6,HDE4,HDC4,FDE3,HDC2,HDE2,FDC10,FDE5,FDC9
Kaden,0,X2,FDC5,FDE3,HDE4,HDC3,FDC2,FDC1,HDE1,FDE5,HDC4,FDC10
Lily,0,X2,HDE4,HDC1,FDE6,FDC1,FDC5,FDE3,HDE2,HDC3,FDC11,FDC3
Mason,0,X2,HDE3,FDC9,HDC4,FDE6,HDC2,FDC3,FDE2,HDE1,FDC10,FDC8
Nora,0,X2,FDC7,FDC1,HDC1,FDC3,FDE1,HDE3,FDE5,HDC2,HDE1,FDC5
Oliver,0,X2,HDE1,HDC1,FDC5,FDE3,FDE6,FDC8,FDC3,HDC4,HDE2,FDC6
Penelope,0,X2,FDC2,FDC3,HDC2,HDC1,HDE2,FDC10,FDE5,HDE4,FDE4,FDC4
Quentin,0,X2,FDC8,FDC5,HDC3,FDE6,FDC6,HDE4,FDC3,HDC2,HDE3,FDE1
Rose,0,X2,FDE2,FDC8,HDE1,FDC1,FDC4,HDE3,FDC10,HDC3,HDC4,FDE3
Sebastian,0,X3,FDE1,FDC3,HDE4,HDC2,FDC6,FDC11,FDE3,HDC1,FDC4,HDE2
Tessa,0,X3,HDC1,FDC5,HDE3,FDC10,FDC8,FDE2,HDE1,HDC2,FDC7,FDE6
Uriel,0,X3,HDE3,FDC11,HDC2,FDC1,FDE6,HDE1,HDC4,FDC3,FDE3,FDC9
Violet,0,X3,HDC1,FDC4,FDE1,HDC3,HDE2,FDC6,FDC2,FDC5,HDE4,FDE5
William,0,X3,HDC3,FDE5,HDE2,HDC2,HDE3,FDE1,FDC1,FDC5,FDC6,FDC11
Xena,0,X3,HDC2,FDE1,HDE2,FDC5,FDC6,FDC10,HDE1,FDC8,HDC3,FDE2
Yosef,0,X3,FDC1,FDE1,FDC3,HDE4,HDE3,FDC11,FDE5,HDC1,FDC9,HDC4
Daniel,0,X3,HDC3,HDC4,HDE1,FDC6,FDC5,FDE3,HDE2,FDC7,FDC8,FDE1
Donald,0,X3,FDE3,HDE3,HDC2,FDE5,FDC7,FDC10,FDC11,HDC1,HDE4,FDC9
Zari,0,X3,FDC3,HDE2,FDE4,HDC3,FDE3,FDC2,HDE4,FDC8,HDC4,FDC4
Mohar,0,X3,HDE1,HDC4,HDC2,FDC6,FDC10,FDC3,FDE4,FDE1,FDC9,HDE3
Abdul,0,X3,FDE3,FDC3,FDE6,HDE1,HDE4,FDC6,FDC5,HDC2,FDC8,HDC1
