NAME,Rank,CATEGORY,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10
Aiden,0,X1,FDE1,HDC1,HDE1,FDE4,FDC4,HDE4,FDC5,HDC3,FDC10,FDC1
Bella,0,X1,FDC5,HDC3,HDE4,FDC6,FDE3,FDE4,FDC4,HDE3,FDC3,HDC1
Caleb,0,X1,FDE2,FDC11,FDE6,FDC6,FDC10,HDC3,HDE3,FDC5,HDC2,HDE1
Delilah,0,X1,HDC1,HDE3,FDC11,FDC10,HDE2,FDE5,FDC5,HDC4,FDC2,FDE1
Ethan,0,X1,FDC10,FDC8,FDC3,FDE4,FDC6,FDE5,HDE2,HDE4,HDC3,HDC1
Fiona,0,X1,FDE6,HDE3,FDC3,HDE4,FDC4,FDC10,FDC9,HDC1,FDE3,HDC4
Gabriel,0,X1,HDC2,HDE2,HDE1,FDC2,HDC1,FDC11,FDC3,FDE5,FDC6,FDE1
Hannah,0,X1,FDC4,FDC11,FDE5,FDC2,HDE1,FDC9,FDE4,HDC2,HDE3,HDC1
Isaac,0,X1,FDC4,FDE6,FDC2,HDE3,HDE1,HDC1,FDC9,FDC7,HDC3,FDE1
Jasmine,0,X1,FDC8,HDC2,FDC7,HDE1,FDE2,HDE2,FDE4,FDC4,HDC4,FDC10
Kaden,0,X2,FDE2,FDC2,HDE3,FDC3,HDC3,HDC1,FDC4,HDE4,FDC8,FDE5
Lily,0,X2,HDE4,HDC4,HDE1,FDE5,FDC7,FDE6,HDC3,FDC3,FDC4,FDC1
Mason,0,X2,FDC10,HDC3,HDE4,FDC3,FDC1,FDC5,FDE4,HDE3,FDE1,HDC4
Nora,0,X2,HDE4,FDC7,HDC1,FDC11,FDE3,FDC8,HDE2,FDC10,HDC3,FDE6
Oliver,0,X2,HDC4,FDE6,FDC10,HDE2,FDC4,FDC7,HDC2,HDE1,FDE3,FDC1
Penelope,0,X2,FDC4,HDC1,FDC3,FDE2,FDC6,HDE2,FDC7,HDE3,HDC2,FDE3
Quentin,0,X2,FDC3,FDC7,HDE2,FDC10,HDC3,HDE1,HDC2,FDE2,FDC8,FDE6
Rose,0,X2,FDE6,FDC4,FDE5,HDE2,FDC10,HDC1,FDC11,HDC2,HDE1,FDC1
Sebastian,0,X3,FDE1,FDC10,HDC3,HDE3,FDC2,FDC8,HDE2,FDC3,FDE5,HDC2
Tessa,0,X3,HDE4,FDC2,HDC3,FDC3,FDC7,HDC1,FDE3,FDE2,HDE1,FDC5
Uriel,0,X3,HDC2,FDC4,FDC7,HDC4,HDE3,FDC1,FDE6,FDE2,HDE1,FDC2
Violet,0,X3,FDC2,HDC1,FDC4,FDE4,FDE6,FDC3,HDE2,HDE3,HDC3,FDC11
William,0,X3,FDE5,FDE2,HDE2,HDC4,FDC7,HDE1,FDC10,FDC1,HDC1,FDC3
Xena,0,X3,HDE4,FDE3,FDC3,FDC4,FDC9,HDE3,FDE4,HDC1,HDC2,FDC11
Yosef,0,X3,FDE6,HDC2,FDE1,FDC10,HDE2,FDC7,FDC11,FDC4,HDC4,HDE1
Daniel,0,X3,HDC3,HDE1,FDC11,HDE4,FDC1,FDE4,FDC3,FDC2,FDE1,HDC4
Donald,0,X3,HDE4,HDC2,HDE3,FDC7,FDC1,FDE2,FDC10,HDC3,FDC3,FDE4
Zari,0,X3,HDE2,FDC2,HDE1,FDE3,FDE6,FDC8,HDC1,FDC9,FDC4,HDC2
Mohar,0,X3,HDC1,HDC3,FDC6,HDE4,FDC3,FDE6,HDE1,FDC1,FDE2,FDC11
Abdul,0,X3,FDC6,HDE1,HDE4,FDE6,FDC4,HDC4,HDC1,FDE1,FDC7,FDC8
