NAME,Rank,CATEGORY,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10
Aiden,0,X1,FDC5,FDC8,HDE4,FDC6,FDE5,HDE2,HDC3,FDE4,FDC4,HDC1
Bella,0,X1,HDE3,FDC7,FDE3,HDE4,HDC2,FDE2,FDC2,FDC1,HDC4,FDC5
Caleb,0,X1,HDE4,FDE5,HDE2,FDC1,FDC2,FDC9,FDE4,HDC4,FDC5,HDC3
Delilah,0,X1,FDE6,HDC4,FDC7,FDC10,FDC6,HDC3,HDE4,FDE1,HDE3,FDC8
Ethan,0,X1,HDE1,FDC8,FDC9,HDE3,HDC4,FDE3,FDC5,HDC2,FDC2,FDE1
Fiona,0,X1,HDE3,FDC8,HDC4,FDC6,FDE1,FDC11,FDC3,HDC1,FDE3,HDE2
Gabriel,0,X1,HDE3,FDE2,HDE1,HDC4,FDC1,FDC8,HDC2,FDC11,FDE6,FDC10
Hannah,0,X1,HDC3,FDC1,FDC6,FDE5,HDE1,FDC11,HDE3,HDC4,FDE4,FDC9
Isaac,0,X1,FDC4,FDC5,HDE3,HDC2,FDE1,FDE2,FDC6,HDC3,FDC9,HDE4
Jasmine,0,X1,HDC2,FDE6,FDC10,HDE3,FDE3,FDC3,HDE2,FDC11,FDC4,HDC3
Kaden,0,X2,FDC1,HDE1,FDC9,FDC2,FDE6,HDC2,FDC10,HDE4,FDE2,HDC1
Lily,0,X2,FDC10,FDC8,FDC11,HDE2,HDC3,FDE5,HDC1,FDC2,HDE1,FDE4
Mason,0,X2,HDE3,FDC3,FDE3,FDC7,FDE4,FDC9,HDE2,FDC6,HDC2,HDC4
Nora,0,X2,FDE5,FDC6,HDC3,FDE4,FDC5,HDC4,HDE3,FDC9,FDC2,HDE4
Oliver,0,X2,FDC11,FDC3,FDC8,HDC3,FDE5,FDC6,HDE1,HDE2,FDE2,HDC4
Penelope,0,X2,FDE3,HDE1,FDC8,HDE4,FDC9,HDC4,FDC3,FDE1,FDC11,HDC1
Quentin,0,X2,HDC4,HDE3,HDE4,FDE2,FDC9,FDE4,FDC1,HDC3,FDC11,FDC4
Rose,0,X2,FDC6,HDC3,HDC2,HDE2,FDE2,FDC2,HDE1,FDC11,FDC8,FDE1
Sebastian,0,X3,HDC2,HDE2,HDE3,FDC2,FDC11,HDC3,FDC7,FDE1,FDE5,FDC10
Tessa,0,X3,HDE1,FDC9,FDC8,FDC4,HDE3,FDC7,FDE3,FDE1,HDC1,HDC4
Uriel,0,X3,FDC11,FDE6,HDC3,FDE5,FDC7,HDE4,HDC2,FDC8,HDE3,FDC6
Violet,0,X3,FDC5,FDE1,FDC1,FDC7,FDC8,FDE5,HDC3,HDE2,HDC2,HDE4
William,0,X3,FDC6,HDE4,HDC4,FDC7,FDC8,HDE3,FDE5,HDC2,FDC1,FDE3
Xena,0,X3,HDC3,FDC3,FDE6,FDE2,FDC10,FDC7,HDE3,FDC2,HDC4,HDE4
Yosef,0,X3,FDE4,FDC10,HDE3,FDC1,FDE1,HDC1,HDC4,FDC11,HDE2,FDC7
Daniel,0,X3,FDE1,FDC8,FDE6,FDC4,HDE1,FDC6,FDC3,HDE3,HDC3,HDC4
Donald,0,X3,FDC4,FDC7,HDE1,FDC10,FDE3,HDC3,FDE2,HDC2,HDE4,FDC9
Zari,0,X3,FDC9,FDE2,FDC11,HDE3,HDC2,FDC3,HDE1,FDE3,HDC3,FDC2
Mohar,0,X3,HDC1,FDE4,FDC4,FDC6,HDC4,HDE4,FDC2,HDE1,FDC9,FDE1
Abdul,0,X3,FDC5,HDE1,FDC10,FDE6,FDC4,HDE2,HDC4,HDC2,FDC6,FDE4
