NAME,Rank,CATEGORY,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10
Aiden,0,X1,HDE4,HDE1,HDC4,FDE2,FDC3,FDC5,FDE3,FDC10,HDC3,FDC7
Bella,0,X1,HDC3,FDC1,HDE4,FDE5,FDC7,HDC2,HDE3,FDC3,FDE6,FDC11
Caleb,0,X1,HDC3,FDC5,FDC4,HDE1,HDE2,HDC2,FDC8,FDE2,FDC7,FDE6
Delilah,0,X1,FDE3,FDC10,FDC8,FDE6,FDC1,HDC3,HDE3,HDE1,HDC4,FDC5
Ethan,0,X1,FDE2,HDC4,FDE6,FDC9,HDE1,FDC5,FDC6,HDC3,FDC7,HDE3
Fiona,0,X1,HDE3,FDE4,FDC6,FDE5,FDC2,HDC3,FDC10,FDC11,HDC2,HDE4
Gabriel,0,X1,HDE4,FDC11,FDC7,FDC6,FDC2,FDE2,HDC1,HDE2,HDC4,FDE1
Hannah,0,X1,FDC4,FDC7,FDC11,HDE1,FDE1,FDE6,FDC10,HDE4,HDC3,HDC2
Isaac,0,X1,FDC8,HDE1,FDE5,FDE3,FDC1,HDC2,FDC9,HDC4,HDE2,FDC11
Jasmine,0,X1,FDC10,FDE1,FDC9,FDC4,HDC4,FDC1,HDE3,HDC1,FDE6,HDE4
Kaden,0,X2,FDC5,HDE3,HDC4,FDE2,FDC7,HDC1,HDE2,FDC9,FDE5,FDC6
Lily,0,X2,FDC10,HDC4,FDE6,FDC3,HDE2,FDC11,HDC1,FDE2,FDC2,HDE1
Mason,0,X2,FDC7,FDE5,FDC3,HDE1,FDC6,HDC3,FDC4,HDC1,HDE2,FDE6
Nora,0,X2,HDC2,HDE3,FDC5,FDC4,FDC2,FDE1,FDE6,HDE4,HDC3,FDC10
Oliver,0,X2,HDE2,FDE6,HDC3,FDE5,HDC4,FDC6,FDC7,FDC4,HDE3,FDC11
Penelope,0,X2,HDC3,FDC7,HDE3,FDC10,FDC6,FDE3,FDC5,FDE6,HDC2,HDE2
Quentin,0,X2,FDC11,HDC2,HDE1,FDE5,FDC7,HDE2,FDE1,HDC1,FDC3,FDC4
Rose,0,X2,FDE6,FDC4,FDC8,HDE1,FDC7,FDE5,HDC1,HDC3,FDC10,HDE4
Sebastian,0,X3,FDC8,HDC2,HDC1,FDC9,HDE1,HDE4,FDE5,FDC4,FDE1,FDC2
Tessa,0,X3,FDE3,HDC2,FDC2,HDE4,FDC9,HDE1,HDC1,FDC3,FDE6,FDC4
Uriel,0,X3,FDC6,HDE4,HDC2,HDE3,HDC3,FDE3,FDE1,FDC2,FDC4,FDC11
Violet,0,X3,FDC9,HDE1,HDC4,FDE4,FDC6,FDC4,HDC2,FDC1,FDE6,HDE4
William,0,X3,FDC10,HDC1,HDC4,FDC4,FDC1,HDE4,FDE1,FDC5,HDE1,FDE4
Xena,0,X3,HDC2,HDE2,HDE3,FDE1,FDC2,FDC5,HDC4,FDC1,FDC11,FDE4
Yosef,0,X3,HDC1,HDE3,FDC6,HDC4,FDE6,FDC8,FDE1,FDC7,HDE2,FDC4
Daniel,0,X3,HDE1,FDE3,HDC4,FDC11,FDC10,HDE3,FDC6,HDC2,FDC8,FDE5
Donald,0,X3,FDC5,FDE3,HDE2,FDC11,HDC4,HDE1,HDC3,FDC9,FDE5,FDC10
Zari,0,X3,FDE3,FDC7,HDC2,FDC10,HDE1,FDE6,HDE2,HDC3,FDC2,FDC4
Mohar,0,X3,FDC10,HDE4,HDC2,FDE5,HDE2,FDE6,FDC6,FDC9,FDC1,HDC1
Abdul,0,X3,FDC6,FDC5,HDC3,HDE2,FDE2,FDC1,HDE3,HDC1,FDC10,FDE4
