NAME,Rank,CATEGORY,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10
Aiden,0,X1,FDC7,HDC4,HDC3,HDE1,FDC10,FDC1,FDC4,FDE1,HDE3,FDE4
Bella,0,X1,FDC11,FDC9,HDC3,HDE3,FDC6,HDE2,HDC2,FDC8,FDE6,FDE5
Caleb,0,X1,FDC7,FDE2,HDE1,FDC2,HDE2,FDC4,HDC2,FDC3,FDE3,HDC1
Delilah,0,X1,HDC3,HDC1,FDC6,FDC10,FDC3,FDC9,FDE5,HDE1,HDE3,FDE6
Ethan,0,X1,FDC6,HDE3,FDE3,FDC7,HDE4,FDC8,HDC4,FDC4,FDE2,HDC2
Fiona,0,X1,FDE6,FDC4,FDC7,HDE1,FDE5,FDC10,HDC1,FDC9,HDE4,HDC3
Gabriel,0,X1,FDC3,FDC10,FDE3,FDC11,HDC4,FDE2,FDC8,HDE1,HDC3,HDE4
Hannah,0,X1,FDC3,FDC8,HDC1,FDC1,HDE4,FDC10,HDE2,FDE5,HDC2,FDE6
Isaac,0,X1,HDE1,HDE2,FDC4,HDC1,HDC2,FDC1,FDC6,FDC5,FDE5,FDE4
Jasmine,0,X1,HDE4,HDC4,HDE1,FDC11,FDC2,FDC5,FDE6,FDC4,FDE5,HDC3
Kaden,0,X2,FDC9,FDC10,FDC4,FDE6,HDE1,HDE3,FDC1,HDC2,HDC4,FDE5
Lily,0,X2,HDE4,FDE4,FDC10,HDE1,HDC2,HDC4,FDC11,FDC4,FDC6,FDE5
Mason,0,X2,FDE3,FDC9,FDC1,HDC1,HDC4,FDC4,HDE3,FDE2,HDE4,FDC6
Nora,0,X2,FDC9,HDE1,FDC4,FDE5,HDE3,HDC1,FDE3,FDC11,HDC3,FDC1
Oliver,0,X2,FDE4,HDE2,HDC3,FDC5,HDC4,FDE6,FDC7,FDC3,HDE3,FDC1
Penelope,0,X2,FDC8,HDE2,HDC1,FDE2,FDC9,FDC11,FDE5,HDE3,FDC10,HDC2
Quentin,0,X2,FDC7,HDC3,HDC1,FDE6,FDE4,HDE3,HDE4,FDC4,FDC8,FDC10
Rose,0,X2,FDC10,FDC4,HDC2,FDC7,FDC8,FDE3,FDE1,HDE4,HDE2,HDC1
Sebastian,0,X3,HDC4,FDE6,HDC1,FDC7,HDE3,FDC9,FDE4,HDE2,FDC4,FDC2
Tessa,0,X3,FDC10,HDE1,FDE6,HDC3,FDE5,FDC3,HDE3,FDC5,HDC2,FDC11
Uriel,0,X3,FDE3,HDE3,FDC9,FDE4,FDC6,FDC8,FDC2,HDC1,HDC4,HDE4
Violet,0,X3,HDE4,FDC1,FDC3,FDC2,HDC2,FDC5,FDE4,HDC3,HDE2,FDE5
William,0,X3,FDC2,FDE1,FDC10,HDC2,FDE3,HDE2,FDC8,HDC1,HDE4,FDC4
Xena,0,X3,FDC7,FDE1,HDC1,HDC4,FDE5,FDC2,FDC9,HDE1,HDE3,FDC10
Yosef,0,X3,FDE5,FDC1,FDC11,HDC3,HDC4,FDC2,FDE4,HDE1,HDE3,FDC3
Daniel,0,X3,FDC5,FDC9,HDC2,HDE2,FDE2,FDC7,HDC1,FDC10,HDE1,FDE1
Donald,0,X3,FDE1,HDE2,FDC8,FDC11,HDE3,FDC6,HDC1,HDC3,FDE5,FDC3
Zari,0,X3,FDC8,FDC5,FDC3,HDE2,FDC6,FDE1,HDC1,HDE4,HDC3,FDE6
Mohar,0,X3,HDC2,FDC10,FDE6,FDC3,HDE3,FDC6,HDE2,FDE2,FDC4,HDC1
Abdul,0,X3,FDC9,HDC2,FDC7,FDE4,FDC6,FDE3,HDE2,FDC5,HDE1,HDC4
