NAME,Rank,CATEGORY,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10
Aiden,0,X1,HDC4,FDC7,HDC3,FDE4,FDC4,FDC2,FDC5,HDE2,HDE3,FDE5
Bella,0,X1,FDC2,FDC3,HDE2,HDC4,HDE4,FDE4,HDC1,FDC7,FDC8,FDE5
Caleb,0,X1,HDE3,HDE2,HDC1,FDC8,FDE3,FDE2,HDC2,FDC10,FDC9,FDC7
Delilah,0,X1,HDC4,FDC8,FDC11,HDC3,FDE3,HDE3,HDE2,FDC7,FDC4,FDE5
Ethan,0,X1,FDC6,FDC5,HDC3,HDE4,FDC10,FDC11,HDC2,FDE3,FDE6,HDE3
Fiona,0,X1,FDC9,HDC2,FDC3,HDE3,HDC3,FDC11,FDE1,HDE4,FDC2,FDE4
Gabriel,0,X1,FDE6,HDE1,FDC10,FDC8,FDC6,HDC4,FDC9,FDE1,HDE3,HDC2
Hannah,0,X1,FDC8,FDE4,FDC1,HDC2,FDC4,FDE3,FDC10,HDE2,HDE3,HDC3
Isaac,0,X1,FDE1,HDC2,FDC2,HDE1,HDE3,HDC3,FDE5,FDC11,FDC10,FDC5
Jasmine,0,X1,HDE2,HDE4,FDC8,HDC3,FDC10,FDC9,FDE1,HDC1,FDC3,FDE5
Kaden,0,X2,FDC6,HDC1,FDC1,FDC8,FDC4,HDE3,HDC3,FDE2,HDE1,FDE5
Lily,0,X2,FDC4,HDC3,HDE3,FDC5,FDE1,HDC1,HDE4,FDC6,FDE6,FDC2
Mason,0,X2,HDC3,HDC4,HDE4,HDE3,FDC3,FDC4,FDC7,FDE3,FDC1,FDE6
Nora,0,X2,FDC8,FDC6,FDE3,HDE3,FDE6,HDC3,HDE4,HDC1,FDC10,FDC2
Oliver,0,X2,HDC3,FDC8,FDE4,FDC6,HDE4,FDC3,HDC1,FDE3,FDC1,HDE2
Penelope,0,X2,FDC4,FDC9,FDC1,FDC2,HDE2,HDC1,HDE4,HDC4,FDE1,FDE6
Quentin,0,X2,FDC9,HDC3,HDE3,FDE2,HDE2,FDE4,FDC10,FDC7,HDC1,FDC8
Rose,0,X2,FDC1,FDE1,HDC2,FDE3,FDC4,HDC1,FDC5,HDE2,HDE4,FDC11
Sebastian,0,X3,HDE4,FDC6,FDE6,HDC2,FDC5,HDC1,HDE2,FDC3,FDC9,FDE4
Tessa,0,X3,HDE4,FDC5,FDC9,FDC7,FDE1,HDC4,FDE4,HDC1,HDE1,FDC10
Uriel,0,X3,FDC2,FDC7,HDC1,FDC4,HDE4,HDC2,HDE2,FDE2,FDE4,FDC9
Violet,0,X3,FDC2,HDE1,HDC2,HDE4,FDC10,FDC4,FDE6,HDC3,FDC7,FDE3
William,0,X3,FDC8,HDC4,FDC5,HDC2,FDC1,HDE1,FDE5,FDE1,FDC6,HDE2
Xena,0,X3,FDC1,FDE4,FDE5,HDE1,HDC4,FDC8,FDC7,FDC3,HDE3,HDC1
Yosef,0,X3,FDC1,HDC1,FDC5,FDE2,HDE2,FDC4,HDE4,FDE3,HDC2,FDC11
Daniel,0,X3,HDC4,HDC2,FDC11,FDE3,FDE6,FDC3,HDE4,FDC5,FDC6,HDE2
Donald,0,X3,HDE2,HDC2,FDC3,FDE1,FDC5,FDC6,FDC11,FDE3,HDC1,HDE4
Zari,0,X3,HDE4,HDC4,FDC1,FDE1,HDC3,FDC4,FDC5,HDE2,FDC10,FDE6
Mohar,0,X3,FDC1,HDC2,HDC4,HDE2,FDE3,FDC8,HDE4,FDC4,FDE4,FDC3
Abdul,0,X3,FDE3,FDE2,FDC9,HDC1,FDC8,HDE2,FDC6,FDC11,HDE3,HDC4
