NAME,Rank,CATEGORY,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10
Aiden,0,X1,FDE3,FDE6,HDE1,FDC11,HDE2,HDC1,FDC3,FDC2,FDC10,HDC2
Bella,0,X1,FDE5,HDC1,FDC9,FDC2,HDE2,HDE3,HDC3,FDE6,FDC5,FDC1
Caleb,0,X1,FDC3,FDC4,HDE3,FDC8,FDE1,HDC3,HDE2,FDC1,HDC1,FDE4
Delilah,0,X1,HDC2,FDE3,HDC1,FDE5,FDC10,FDC9,HDE4,HDE2,FDC3,FDC4
Ethan,0,X1,FDC1,HDC4,HDE2,HDC2,FDC10,HDE4,FDC2,FDE5,FDE2,FDC7
Fiona,0,X1,FDC10,HDC3,FDE6,FDE5,FDC4,HDE1,HDE4,HDC2,FDC2,FDC11
Gabriel,0,X1,FDC11,FDC2,HDC3,FDE5,FDE1,HDC2,FDC4,FDC1,HDE4,HDE1
Hannah,0,X1,FDC1,HDC2,HDC1,HDE2,FDC5,FDC2,FDE6,HDE1,FDE3,FDC11
Isaac,0,X1,HDE4,HDE3,FDE1,HDC1,FDE3,HDC2,FDC3,FDC11,FDC5,FDC6
Jasmine,0,X1,FDC10,FDC3,HDE4,FDE3,HDC4,FDC9,FDC5,HDC1,FDE2,HDE1
Kaden,0,X2,FDE6,HDE1,FDC9,FDE2,FDC7,FDC2,HDC3,FDC5,HDE3,HDC1
Lily,0,X2,HDC1,FDC10,FDE3,FDC8,FDC11,FDC1,HDE4,FDE2,HDC3,HDE3
Mason,0,X2,HDC2,FDE4,FDC2,HDE2,FDC6,FDC9,FDE2,HDE4,HDC3,FDC8
Nora,0,X2,HDE1,HDE3,HDC1,FDC6,FDC5,FDC8,FDE5,FDC7,FDE1,HDC2
Oliver,0,X2,FDC2,FDE3,FDC4,HDC3,HDE1,FDE5,FDC7,HDE4,HDC1,FDC11
Penelope,0,X2,FDE5,FDE2,FDC7,FDC11,HDE4,FDC4,HDC1,HDC2,HDE1,FDC10
Quentin,0,X2,HDE2,FDC10,HDE4,HDC2,FDC4,FDC1,HDC3,FDE6,FDC11,FDE5
Rose,0,X2,FDC1,FDC7,HDC2,HDE3,FDC5,HDC3,HDE4,FDE3,FDC6,FDE1
Sebastian,0,X3,FDC3,FDC11,FDC1,FDE3,HDE1,HDC4,FDC7,HDC2,FDE4,HDE2
Tessa,0,X3,FDC2,FDE3,HDE1,FDC9,HDE2,FDE1,FDC3,HDC1,HDC3,FDC7
Uriel,0,X3,HDC3,FDC3,FDE6,FDC11,FDC2,HDE4,HDC1,FDC10,HDE3,FDE2
Violet,0,X3,HDC1,HDE4,FDE3,FDE1,HDC2,FDC5,FDC2,HDE1,FDC6,FDC3
William,0,X3,HDE4,FDC4,FDC3,FDE1,FDE6,HDE1,FDC11,HDC4,FDC7,HDC2
Xena,0,X3,HDC4,HDC2,HDE3,FDC9,FDC11,FDE6,HDE2,FDE4,FDC7,FDC2
Yosef,0,X3,HDE3,FDC4,HDC3,FDE2,HDC2,FDC5,FDE3,FDC1,HDE1,FDC9
Daniel,0,X3,HDE4,FDC5,HDC2,FDE6,HDE2,FDE4,FDC10,HDC3,FDC2,FDC11
Donald,0,X3,HDC1,FDC7,FDC3,FDE3,HDE3,FDC11,HDE4,FDC6,HDC2,FDE6
Zari,0,X3,HDE2,FDC5,FDE1,FDC6,FDC9,FDE6,HDE1,HDC2,HDC3,FDC8
Mohar,0,X3,HDC1,FDC3,FDC1,FDC7,FDC8,HDE3,HDE4,FDE5,HDC4,FDE6
Abdul,0,X3,HDC1,HDE2,HDC3,FDC4,FDC7,HDE4,FDE6,FDC2,FDC8,FDE5
