NAME,Rank,CATEGORY,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10
Aiden,0,X1,FDC2,HDE4,FDC8,HDC1,FDC7,FDE2,HDC3,HDE1,FDC1,FDE6
Bella,0,X1,FDE4,HDE1,FDC8,FDC7,HDC2,FDC2,HDE3,HDC3,FDC5,FDE3
Caleb,0,X1,HDE2,HDE3,HDC3,FDE5,FDE2,FDC11,FDC9,FDC7,HDC2,FDC2
Delilah,0,X1,FDE2,HDC1,HDE4,FDC2,FDC8,HDE1,FDC11,FDE3,FDC7,HDC2
Ethan,0,X1,FDC5,FDE4,HDC3,FDE5,HDE2,FDC1,FDC9,FDC3,HDC2,HDE1
Fiona,0,X1,HDC3,HDC2,FDC7,FDE1,FDE2,FDC10,FDC4,HDE1,HDE4,FDC1
Gabriel,0,X1,FDE1,HDE2,HDC2,HDC1,HDE4,FDE2,FDC2,FDC9,FDC6,FDC3
Hannah,0,X1,HDE1,FDE1,FDE2,FDC7,HDE3,FDC5,HDC2,HDC1,FDC10,FDC11
Isaac,0,X1,FDE2,FDC2,FDC5,HDE2,FDC1,FDC7,FDE3,HDC4,HDC3,HDE3
Jasmine,0,X1,FDE1,FDC11,HDC2,FDC4,FDC5,HDE3,HDE1,FDE6,FDC6,HDC1
Kaden,0,X2,FDC3,FDC5,FDC6,HDC3,FDE5,HDE1,HDC4,FDC1,FDE3,HDE4
Lily,0,X2,HDC1,FDC4,HDE2,FDC8,FDC9,FDC7,FDE5,HDC3,HDE4,FDE4
Mason,0,X2,FDC7,FDC4,FDC8,HDC4,HDC1,HDE1,FDE4,FDE2,HDE2,FDC11
Nora,0,X2,FDE4,HDE2,HDC4,FDC2,FDC10,FDC6,HDC1,FDE2,FDC7,HDE1
Oliver,0,X2,FDC10,HDC1,FDE3,HDE1,HDE4,FDE5,HDC4,FDC7,FDC9,FDC1
Penelope,0,X2,HDC4,FDC8,FDC1,HDC2,FDE6,FDC11,FDC10,FDE1,HDE4,HDE2
Quentin,0,X2,FDE5,HDE3,FDE6,FDC6,FDC2,FDC7,HDE4,FDC9,HDC2,HDC1
Rose,0,X2,HDE2,FDE2,FDC10,HDC1,FDC5,HDC2,HDE4,FDE5,FDC1,FDC4
Sebastian,0,X3,FDC2,FDE2,HDC4,HDC2,HDE3,HDE4,FDE6,FDC9,FDC3,FDC4
Tessa,0,X3,HDE2,FDE4,FDC8,FDE5,FDC10,HDC4,FDC9,HDC2,HDE4,FDC2
Uriel,0,X3,HDC3,FDC9,HDC1,FDC6,FDE4,FDC2,FDE1,FDC5,HDE4,HDE1
Violet,0,X3,FDC7,HDC3,FDE1,HDE3,FDE3,FDC11,HDC4,HDE1,FDC10,FDC9
William,0,X3,FDC11,HDC3,HDE1,FDC2,FDC9,FDC8,HDE3,FDE2,FDE5,HDC4
Xena,0,X3,FDE1,HDE3,FDC10,FDC4,HDC2,FDC7,FDC1,HDE4,HDC4,FDE5
Yosef,0,X3,HDE3,FDE2,HDE2,FDE4,FDC6,HDC2,FDC5,FDC8,FDC11,HDC4
Daniel,0,X3,FDC9,FDC1,HDC1,FDC8,HDC4,FDE2,HDE2,FDE6,FDC2,HDE3
Donald,0,X3,HDC4,HDE1,FDC8,HDC3,FDE6,FDE3,HDE3,FDC4,FDC7,FDC9
Zari,0,X3,FDC7,HDE4,HDE3,FDC10,HDC2,HDC1,FDC11,FDE3,FDE4,FDC5
Mohar,0,X3,FDC10,FDC5,FDE3,HDC2,HDE1,HDE3,FDC6,FDC2,FDE2,HDC1
Abdul,0,X3,HDC1,FDC5,FDE5,FDE6,HDE3,HDE4,HDC3,FDC9,FDC8,FDC6
