NAME,Rank,CATEGORY,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10
Aiden,0,X1,FDC7,HDC2,HDC3,FDC4,HDE3,FDE1,FDC9,FDC6,HDE1,FDE3
Bella,0,X1,HDC1,FDC4,FDC2,HDE2,FDE4,HDC2,HDE1,FDE3,FDC1,FDC8
Caleb,0,X1,FDE2,HDE4,HDC3,FDC8,FDE3,FDC10,HDE1,HDC2,FDC2,FDC6
Delilah,0,X1,FDC7,FDC3,FDE4,FDC9,HDE3,HDC2,FDE6,HDE1,HDC4,FDC10
Ethan,0,X1,HDC1,HDE3,FDC4,FDE3,FDC10,HDC2,HDE1,FDE6,FDC9,FDC8
Fiona,0,X1,FDE3,FDE4,HDC2,FDC11,FDC3,FDC6,HDE3,HDC4,HDE1,FDC5
Gabriel,0,X1,FDC5,HDE2,FDC10,FDE6,HDC1,FDC11,FDC2,FDE4,HDE4,HDC2
Hannah,0,X1,FDC4,FDC7,HDC1,FDE6,FDC1,FDC2,HDE4,HDC4,HDE1,FDE2
Isaac,0,X1,FDC11,FDE5,FDC2,HDE3,HDC1,HDE1,FDE3,FDC10,HDC4,FDC4
Jasmine,0,X1,FDE5,HDE3,FDC7,FDC10,FDC8,HDC4,FDC5,HDC1,HDE4,FDE6
Kaden,0,X2,FDE5,HDE4,FDC5,HDC4,FDC4,HDC1,HDE3,FDE6,FDC8,FDC10
Lily,0,X2,FDC2,HDC1,HDC2,FDE1,FDE3,FDC10,HDE3,FDC11,FDC7,HDE1
Mason,0,X2,HDC3,FDE5,HDE2,FDC2,HDC2,FDC6,HDE4,FDC3,FDC8,FDE2
Nora,0,X2,FDE3,FDC11,HDE1,HDE4,HDC4,HDC2,FDE6,FDC6,FDC2,FDC10
Oliver,0,X2,FDE6,HDC2,FDE3,HDE3,FDC4,HDE2,FDC10,FDC9,HDC1,FDC2
Penelope,0,X2,HDC2,FDC5,HDC4,FDE6,FDE2,HDE4,FDC3,HDE1,FDC6,FDC4
Quentin,0,X2,FDE5,FDC6,HDE1,HDE4,FDC10,FDC7,FDE1,HDC4,FDC9,HDC1
Rose,0,X2,FDC6,FDC4,HDE2,FDC9,FDE2,FDC3,HDE4,HDC4,HDC2,FDE1
Sebastian,0,X3,FDC9,HDC1,FDE1,HDC3,HDE4,HDE1,FDC5,FDC3,FDC6,FDE6
Tessa,0,X3,HDC4,FDE3,FDC2,FDC5,FDE6,HDC3,FDC1,HDE2,HDE4,FDC10
Uriel,0,X3,FDC5,FDE6,FDE1,HDC2,FDC3,HDE1,HDE3,FDC1,FDC4,HDC3
Violet,0,X3,FDE2,FDE4,HDC1,FDC11,FDC6,FDC2,HDC2,FDC7,HDE2,HDE1
William,0,X3,FDE6,FDC8,FDC1,FDE3,HDE4,HDE3,FDC11,FDC4,HDC3,HDC1
Xena,0,X3,FDC1,HDE1,FDE6,FDC5,HDC3,HDE2,FDE1,FDC7,HDC1,FDC8
Yosef,0,X3,HDC3,HDE2,HDE1,FDC2,FDC6,FDE2,HDC4,FDC11,FDC1,FDE4
Daniel,0,X3,HDE4,HDC2,FDC3,FDC7,FDC1,HDE3,FDC6,FDE3,HDC4,FDE4
Donald,0,X3,FDC9,FDE3,HDC3,FDE6,HDC4,FDC2,HDE3,HDE4,FDC3,FDC7
Zari,0,X3,HDC2,HDE2,FDE2,FDC4,HDC1,HDE3,FDE5,FDC7,FDC8,FDC1
Mohar,0,X3,FDC9,HDC4,FDE3,FDC11,HDC3,FDE5,HDE1,FDC7,FDC3,HDE4
Abdul,0,X3,HDC4,FDC4,HDC1,FDC7,HDE4,FDC9,FDC8,FDE6,FDE5,HDE1
