NAME,Rank,CATEGORY,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10
Aiden,0,X1,FDC3,HDC1,HDC2,FDE6,FDC8,FDC4,HDE1,HDE3,FDE3,FDC7
Bella,0,X1,FDE4,FDE1,HDE3,FDC11,HDC2,FDC6,FDC1,HDE2,FDC9,HDC3
Caleb,0,X1,FDE1,FDC1,HDC4,HDC2,HDE2,FDC3,FDE3,HDE4,FDC9,FDC10
Delilah,0,X1,FDC2,HDE1,FDC5,FDE5,HDC4,FDC11,HDE2,FDC10,HDC3,FDE2
Ethan,0,X1,HDC4,FDC3,FDC9,FDC11,HDE2,HDE1,FDE2,FDC2,FDE1,HDC3
Fiona,0,X1,FDC7,HDE2,FDC1,FDE5,FDC8,HDE1,HDC4,FDE1,HDC2,FDC3
Gabriel,0,X1,FDC1,HDE3,HDC2,HDC1,FDC7,FDE3,FDC2,FDE5,HDE4,FDC3
Hannah,0,X1,HDC3,HDC2,FDC2,FDC4,FDE1,FDE4,HDE3,FDC8,FDC10,HDE4
Isaac,0,X1,FDC5,HDE1,FDC10,FDE3,HDC1,HDE3,FDC8,HDC3,FDE2,FDC1
Jasmine,0,X1,FDE3,FDC4,FDC9,HDE3,HDE2,FDE2,FDC7,HDC3,FDC3,HDC1
Kaden,0,X2,HDC3,FDC1,HDE4,FDE2,FDC7,FDC2,HDC1,FDE3,HDE3,FDC5
Lily,0,X2,FDC7,FDC3,FDE2,HDE4,HDC3,FDC4,HDE3,FDC5,FDE5,HDC4
Mason,0,X2,FDC8,HDE4,FDC11,HDC2,HDE3,HDC1,FDC2,FDE3,FDE1,FDC7
Nora,0,X2,HDC3,HDE4,FDC8,FDC5,HDC2,FDC10,FDE4,FDC3,FDE6,HDE1
Oliver,0,X2,FDC3,HDE2,FDC8,FDE4,FDC9,FDE2,HDE1,HDC1,FDC5,HDC4
Penelope,0,X2,FDC4,HDC4,HDE3,FDC3,HDC2,FDE4,FDC6,HDE1,FDC7,FDE3
Quentin,0,X2,FDE1,FDE5,HDE4,FDC1,HDE3,FDC2,HDC4,HDC3,FDC11,FDC8
Rose,0,X2,FDC11,HDE3,FDE3,HDE1,HDC2,FDC5,FDE4,FDC1,FDC8,HDC1
Sebastian,0,X3,FDC1,FDE1,FDC5,HDC2,FDE4,HDE3,HDE1,HDC4,FDC8,FDC2
Tessa,0,X3,HDC4,FDE6,FDE1,FDC9,FDC4,HDC1,HDE1,FDC1,FDC6,HDE3
Uriel,0,X3,HDE1,HDC1,FDC9,FDE2,FDC6,FDE1,FDC10,HDE3,FDC5,HDC3
Violet,0,X3,FDC10,HDE1,HDE2,HDC4,FDC5,FDC11,HDC3,FDC1,FDE1,FDE4
William,0,X3,FDE1,FDC4,FDC7,HDE4,HDC4,FDE3,FDC1,HDE1,FDC9,HDC3
Xena,0,X3,FDC6,FDE1,HDC3,HDE2,FDC3,HDE4,FDC7,HDC4,FDE6,FDC8
Yosef,0,X3,HDC4,HDC2,FDC10,FDC6,FDC9,HDE4,FDE4,FDC8,HDE1,FDE5
Daniel,0,X3,FDE4,HDE1,FDC2,FDE3,FDC7,HDC3,HDC2,FDC9,HDE2,FDC11
Donald,0,X3,FDE2,HDE4,FDC2,HDC1,FDE5,FDC6,FDC5,FDC9,HDE2,HDC4
Zari,0,X3,FDC7,FDE4,FDC6,FDE2,HDC1,HDC2,FDC11,HDE1,HDE4,FDC4
Mohar,0,X3,FDE6,HDE1,HDC3,FDC11,FDC2,HDE4,FDC5,FDE5,FDC7,HDC1
Abdul,0,X3,HDE4,HDC4,FDE4,FDC8,FDC6,FDC1,HDC3,FDC4,HDE3,FDE1
