NAME,Rank,CATEGORY,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10
Aiden,0,X1,HDE1,FDC9,FDE5,FDC8,HDC4,FDC6,HDE4,FDE2,HDC2,FDC10
Bella,0,X1,HDE3,FDC8,HDE1,FDE3,FDC5,HDC4,FDC6,FDE6,FDC9,HDC3
Caleb,0,X1,HDC4,HDC1,FDC9,FDC3,FDE5,FDC8,FDC4,FDE4,HDE3,HDE1
Delilah,0,X1,FDC5,FDC2,HDC1,HDE1,FDE3,HDC4,FDE1,FDC8,FDC11,HDE4
Ethan,0,X1,FDC6,HDE3,FDE3,FDC5,FDE2,HDC3,FDC7,HDE1,FDC2,HDC4
Fiona,0,X1,HDC1,FDE6,FDC4,FDC3,HDE1,HDC3,FDE3,FDC1,FDC7,HDE2
Gabriel,0,X1,FDC8,FDC4,HDC3,FDC1,FDE5,FDC5,HDE3,HDC4,FDE4,HDE4
Hannah,0,X1,HDE3,FDE5,FDC8,FDC11,FDC5,FDC2,HDE4,HDC4,FDE4,HDC2
Isaac,0,X1,HDE2,HDC4,HDE4,FDC10,FDC9,FDE3,FDC2,HDC1,FDE2,FDC11
Jasmine,0,X1,FDE3,FDE4,HDC4,FDC1,FDC5,HDC3,FDC6,FDC9,HDE1,HDE4
Kaden,0,X2,FDE3,FDC6,HDC3,HDE2,FDC2,FDC1,HDC4,FDC3,FDE5,HDE4
Lily,0,X2,FDE6,FDC7,FDC2,HDE4,HDC2,HDC1,FDC11,FDC4,FDE1,HDE2
Mason,0,X2,HDC3,HDC2,FDC5,HDE2,FDC11,FDC10,FDE1,FDE2,HDE1,FDC4
Nora,0,X2,HDE4,FDC4,HDE1,FDE5,HDC3,FDC5,FDC11,FDC3,FDE2,HDC1
Oliver,0,X2,FDC11,FDE6,HDC3,HDC4,FDC5,FDC8,HDE3,HDE1,FDE5,FDC7
Penelope,0,X2,FDC7,HDE1,HDE4,FDC1,FDC11,FDC6,HDC1,HDC3,FDE2,FDE3
Quentin,0,X2,FDC8,FDE3,HDC2,HDC4,FDC11,FDE4,HDE2,HDE4,FDC7,FDC3
Rose,0,X2,FDE3,HDE2,FDC6,HDE3,HDC2,FDC11,FDC5,FDE4,HDC4,FDC10
Sebastian,0,X3,FDC1,FDC10,HDE1,HDC3,HDC2,FDE3,FDE6,FDC9,HDE4,FDC4
Tessa,0,X3,FDC9,HDE1,FDC10,HDC3,FDE6,HDE4,FDE5,HDC2,FDC8,FDC11
Uriel,0,X3,FDE5,FDC9,FDC5,FDC10,HDE1,HDC1,HDE3,FDC6,FDE4,HDC2
Violet,0,X3,FDE3,HDE4,FDC6,HDC1,FDE2,FDC2,HDC3,FDC5,HDE2,FDC7
William,0,X3,FDC8,FDC9,FDC10,FDC4,HDC2,FDE2,HDE4,HDE3,FDE1,HDC4
Xena,0,X3,HDC2,FDE4,HDC3,FDE3,FDC8,FDC9,FDC11,FDC4,HDE3,HDE1
Yosef,0,X3,HDE3,FDC10,FDE5,FDC5,HDE2,HDC4,FDE4,HDC2,FDC2,FDC6
Daniel,0,X3,FDC8,FDC3,FDE1,HDC1,HDE1,FDC1,FDC2,HDE3,HDC4,FDE6
Donald,0,X3,FDC10,HDE4,FDC1,HDE1,FDE6,HDC2,FDE1,FDC6,HDC1,FDC11
Zari,0,X3,FDC7,HDC4,FDE4,HDE1,FDC11,HDE4,FDC10,FDC9,FDE5,HDC2
Mohar,0,X3,FDE6,HDC2,FDE4,FDC8,HDC3,HDE2,HDE3,FDC3,FDC2,FDC7
Abdul,0,X3,FDE3,HDE2,HDE1,HDC3,FDC1,FDE2,FDC2,HDC2,FDC10,FDC5
