NAME,Rank,CATEGORY,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10
Aiden,0,X1,HDE1,FDC3,FDC9,HDC1,FDC11,FDE2,HDE3,HDC4,FDE6,FDC1
Bella,0,X1,HDC2,FDC1,FDE5,FDC11,HDE1,HDC1,HDE2,FDE3,FDC6,FDC2
Caleb,0,X1,HDE4,FDC2,FDE4,FDC5,FDC1,HDE3,HDC4,FDE2,FDC10,HDC1
Delilah,0,X1,FDC1,FDC6,HDE2,HDC3,FDE4,HDE1,FDC3,FDE2,HDC4,FDC11
Ethan,0,X1,FDC7,FDC11,HDC1,FDC10,FDE6,FDC8,HDE4,FDE3,HDE2,HDC4
Fiona,0,X1,HDC1,HDE3,FDE2,HDE2,FDC8,FDC6,HDC3,FDE3,FDC5,FDC2
Gabriel,0,X1,FDC4,FDE3,HDC1,FDC10,FDC11,HDC3,HDE3,FDE2,FDC9,HDE4
Hannah,0,X1,FDE1,FDC4,FDC11,FDC3,HDC1,FDC10,HDC4,HDE4,HDE2,FDE4
Isaac,0,X1,FDE5,HDC2,FDE6,HDC1,FDC6,FDC3,HDE1,FDC7,HDE2,FDC9
Jasmine,0,X1,FDC1,FDC10,HDC1,FDE6,FDC2,FDE4,HDE1,HDC3,HDE2,FDC8
Kaden,0,X2,HDE3,FDC6,HDC1,FDC1,FDE6,FDC11,HDC4,FDC2,HDE2,FDE3
Lily,0,X2,FDE2,HDE1,HDC4,FDC3,FDC1,HDE4,FDC5,FDC2,HDC2,FDE3
Mason,0,X2,FDC6,FDE1,HDE4,FDE3,FDC4,FDC8,HDE3,FDC5,HDC2,HDC3
Nora,0,X2,FDC2,HDE1,HDE3,FDE6,HDC4,FDC7,HDC3,FDC3,FDE4,FDC1
Oliver,0,X2,FDE2,FDE5,HDC3,HDC4,HDE4,FDC1,FDC10,FDC7,FDC4,HDE2
Penelope,0,X2,HDC3,FDE1,HDE1,FDE4,FDC8,HDE4,FDC6,HDC1,FDC7,FDC3
Quentin,0,X2,FDC4,FDC10,HDC2,HDC1,FDC5,FDC7,FDE2,HDE1,FDE4,HDE3
Rose,0,X2,FDC9,HDC2,FDE6,FDC2,HDE1,FDC3,FDE2,HDC1,FDC4,HDE3
Sebastian,0,X3,FDE2,FDC8,HDC2,FDC5,FDC4,HDE4,HDE3,HDC4,FDC3,FDE1
Tessa,0,X3,FDC2,HDC1,HDC4,FDE4,FDC4,HDE3,HDE4,FDC5,FDE6,FDC9
Uriel,0,X3,FDC11,FDE6,FDE4,FDC1,FDC10,FDC3,HDC2,HDE4,HDE2,HDC3
Violet,0,X3,HDC1,FDC6,HDC2,FDC10,FDE6,FDC4,HDE3,FDE3,HDE4,FDC11
William,0,X3,FDC7,HDE3,HDC3,FDC10,FDE6,HDE2,FDC2,FDE3,FDC11,HDC4
Xena,0,X3,HDC4,FDC7,FDC8,FDE1,HDE2,FDE4,HDC3,FDC5,HDE4,FDC11
Yosef,0,X3,FDC11,HDE2,HDE3,HDC4,FDE4,FDC4,HDC2,FDC9,FDE3,FDC1
Daniel,0,X3,HDE1,FDE3,HDC1,FDE5,FDC6,FDC10,HDC4,FDC9,HDE2,FDC2
Donald,0,X3,FDE3,HDE1,FDC4,FDC2,FDE2,HDE4,FDC3,HDC2,FDC10,HDC3
Zari,0,X3,HDC3,FDC9,HDE2,FDC4,HDE1,FDC10,FDE4,FDC6,FDE1,HDC4
Mohar,0,X3,FDC4,FDE6,HDC3,FDE2,FDC5,HDE2,FDC1,FDC7,HDE3,HDC4
Abdul,0,X3,HDC4,HDE3,HDE1,FDC2,FDC5,HDC1,FDC11,FDC8,FDE5,FDE6
