NAME,Rank,CATEGORY,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10
Aiden,0,X1,HDC4,FDE6,HDC1,HDE1,FDC5,FDC8,FDE2,FDC7,FDC11,HDE4
Bella,0,X1,FDE4,HDC4,FDC11,FDC4,FDC1,HDE1,HDE2,FDC2,FDE1,HDC1
Caleb,0,X1,FDC3,HDC3,HDC4,FDC9,FDE6,FDE2,FDC5,HDE4,FDC4,HDE2
Delilah,0,X1,FDC7,HDC4,HDE3,FDC1,HDC2,FDC6,FDC10,FDE4,FDE3,HDE2
Ethan,0,X1,FDE4,FDC4,FDC10,FDC3,HDE3,HDC3,FDE2,HDE4,HDC4,FDC9
Fiona,0,X1,HDC3,FDC4,FDC1,HDC1,FDE2,FDC10,HDE3,FDC11,HDE2,FDE6
Gabriel,0,X1,HDC1,HDE2,FDC5,FDC4,HDE4,FDE6,FDE5,FDC11,FDC10,HDC2
Hannah,0,X1,HDC1,FDC2,HDE4,FDC6,FDC8,FDE5,HDE1,FDE1,FDC3,HDC3
Isaac,0,X1,FDC11,HDC2,HDE1,FDC9,FDE3,HDC4,FDC10,FDC5,FDE5,HDE3
Jasmine,0,X1,HDC2,HDE3,FDC8,FDC6,FDC11,FDE1,FDC2,FDE2,HDC3,HDE1
Kaden,0,X2,HDC2,FDC6,FDC9,HDE1,HDE3,FDE2,FDC8,HDC3,FDC2,FDE4
Lily,0,X2,HDC1,FDC8,FDE4,FDC2,HDE4,FDC6,HDE1,FDE6,HDC2,FDC9
Mason,0,X2,HDC4,FDC4,FDE5,FDE1,HDE2,HDC2,FDC11,FDC1,FDC9,HDE3
Nora,0,X2,FDE6,FDC2,HDE3,FDC3,HDE2,FDC11,FDE1,HDC2,FDC1,HDC3
Oliver,0,X2,FDE4,HDC1,FDE3,FDC10,HDE4,FDC8,HDE2,FDC9,FDC2,HDC4
Penelope,0,X2,FDE1,HDE2,FDC6,FDE6,HDE1,FDC7,HDC3,FDC8,HDC2,FDC9
Quentin,0,X2,HDC3,FDC3,FDC11,FDE4,HDE4,HDE1,HDC1,FDE5,FDC4,FDC10
Rose,0,X2,HDC2,HDE1,HDC1,FDC6,HDE2,FDE2,FDC3,FDE5,FDC10,FDC4
Sebastian,0,X3,FDC1,FDE3,HDE4,HDE1,HDC4,FDC11,FDC8,FDE6,HDC2,FDC9
Tessa,0,X3,FDC4,FDE1,FDC2,HDC4,FDC6,HDE1,FDE2,HDC3,HDE3,FDC3
Uriel,0,X3,HDE4,HDC4,FDE1,FDE6,FDC10,HDE1,FDC4,HDC3,FDC11,FDC7
Violet,0,X3,FDC1,FDC9,FDE2,HDE4,HDC2,FDC11,FDE3,FDC8,HDC4,HDE1
William,0,X3,FDC6,HDC1,FDC8,FDC1,HDE4,FDC4,FDE2,FDE4,HDE2,HDC4
Xena,0,X3,HDE4,HDC1,FDC9,HDC2,HDE1,FDE1,FDE2,FDC6,FDC3,FDC2
Yosef,0,X3,HDC2,FDC5,FDE3,FDE4,HDE2,HDC1,HDE4,FDC6,FDC10,FDC9
Daniel,0,X3,FDC10,HDE3,HDC2,FDC9,HDC4,FDC2,HDE4,FDE2,FDC5,FDE1
Donald,0,X3,HDE1,HDC2,HDC3,FDE3,HDE4,FDE1,FDC4,FDC10,FDC9,FDC8
Zari,0,X3,FDC11,FDE1,FDC1,FDE2,HDE4,HDC1,FDC6,FDC5,HDE1,HDC3
Mohar,0,X3,HDE4,FDC1,FDE6,HDC1,FDC4,HDE2,FDC3,FDC11,FDE3,HDC2
Abdul,0,X3,HDC2,FDC6,FDE2,HDC3,FDC11,HDE2,FDC7,HDE3,FDC3,FDE4
