NAME,Rank,CATEGORY,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10
Aiden,0,X1,FDC9,HDE3,FDC10,HDC1,HDC4,FDC2,FDC1,HDE4,FDE3,FDE5
Bella,0,X1,HDE2,FDC3,FDC10,HDC3,FDE4,FDE3,FDC7,HDC2,HDE4,FDC2
Caleb,0,X1,FDE2,HDC4,HDE3,FDC11,HDC3,FDC3,FDC7,FDC4,FDE1,HDE1
Delilah,0,X1,HDE3,FDC10,HDC4,HDE4,FDC3,FDE5,HDC3,FDC6,FDC11,FDE6
Ethan,0,X1,FDC9,FDC1,HDE3,FDE4,FDC3,HDC3,HDE1,FDC8,HDC2,FDE5
Fiona,0,X1,FDE6,HDC4,FDC3,FDC11,HDE3,FDC10,HDE4,FDC7,FDE1,HDC2
Gabriel,0,X1,HDE4,HDC2,FDC9,FDC1,FDC3,FDE6,FDE5,HDE1,FDC2,HDC4
Hannah,0,X1,FDE5,FDE4,HDE3,FDC11,HDC1,FDC1,HDE1,HDC4,FDC9,FDC6
Isaac,0,X1,FDE2,FDC9,HDE1,HDC2,HDE4,FDC11,HDC3,FDC7,FDE6,FDC8
Jasmine,0,X1,HDE1,FDE6,HDE3,FDC4,FDC9,HDC2,FDE3,FDC5,FDC2,HDC3
Kaden,0,X2,FDC4,FDC7,HDC1,FDC9,FDE3,HDC4,HDE3,FDC1,FDE5,HDE2
Lily,0,X2,FDC5,FDE4,FDC11,FDC3,FDE5,FDC4,HDC1,HDE4,HDE2,HDC2
Mason,0,X2,FDE1,HDC3,FDC3,HDE2,FDC8,HDE4,FDC5,FDC1,HDC4,FDE4
Nora,0,X2,FDC3,HDE3,FDE2,HDC1,FDC2,FDC11,FDC1,HDE1,FDE6,HDC3
Oliver,0,X2,HDE2,HDC4,FDC10,HDC3,HDE3,FDC8,FDC1,FDC7,FDE3,FDE5
Penelope,0,X2,FDE2,HDE1,FDC9,HDE3,FDC6,HDC2,FDE4,FDC2,HDC3,FDC4
Quentin,0,X2,FDE4,HDC4,HDC3,HDE1,FDC5,FDC9,FDC6,HDE2,FDC11,FDE3
Rose,0,X2,HDC3,HDE1,HDE3,FDE1,FDC11,FDE4,FDC9,HDC2,FDC8,FDC7
Sebastian,0,X3,FDE3,FDE2,FDC6,HDE2,FDC2,FDC3,HDC1,FDC1,HDC2,HDE1
Tessa,0,X3,HDE3,FDC3,FDC5,HDE2,HDC1,HDC3,FDE4,FDC11,FDC8,FDE2
Uriel,0,X3,FDE2,FDC4,FDE1,FDC6,HDE3,FDC8,FDC7,HDC4,HDC2,HDE4
Violet,0,X3,HDE2,HDE3,HDC1,FDE2,HDC2,FDC9,FDC5,FDE3,FDC10,FDC11
William,0,X3,HDE2,FDE2,FDC3,FDC7,FDC1,HDE3,FDE4,HDC1,HDC2,FDC4
Xena,0,X3,FDC10,HDC2,FDC3,FDC6,HDC1,FDE1,HDE2,HDE1,FDE3,FDC1
Yosef,0,X3,FDC9,HDE3,FDC10,HDC1,HDC2,FDE3,HDE1,FDC7,FDC4,FDE1
Daniel,0,X3,FDE2,FDC4,HDC3,FDE5,HDE3,HDC2,FDC3,FDC8,FDC9,HDE4
Donald,0,X3,FDC11,FDE4,HDC1,HDE3,HDE2,FDC1,FDC2,FDE5,HDC3,FDC4
Zari,0,X3,FDC11,FDE5,FDE4,FDC9,HDC1,HDC4,FDC8,HDE2,HDE1,FDC5
Mohar,0,X3,HDC3,FDE6,HDE3,FDC11,FDC9,FDE5,FDC3,HDE4,FDC1,HDC4
Abdul,0,X3,FDC9,HDE4,FDE6,FDC8,FDC2,HDE2,HDC3,FDC4,HDC1,FDE5
