NAME,Rank,CATEGORY,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10
Aiden,0,X1,HDE2,FDE4,FDC6,HDE3,HDC3,FDC10,FDC2,HDC1,FDC7,FDE5
Bella,0,X1,FDC5,HDE1,HDC4,FDE1,FDC1,FDE6,FDC3,FDC7,HDC1,HDE4
Caleb,0,X1,FDC3,HDC4,FDC2,HDE1,HDC2,FDC7,FDC8,FDE4,FDE1,HDE2
Delilah,0,X1,FDE1,FDC2,FDE6,FDC8,FDC1,HDE2,FDC3,HDC4,HDC1,HDE1
Ethan,0,X1,HDC2,HDE4,FDC1,FDE3,HDE2,FDE6,HDC3,FDC9,FDC5,FDC10
Fiona,0,X1,FDC2,HDC2,HDE1,FDE6,FDC6,FDC5,FDC7,FDE5,HDC3,HDE3
Gabriel,0,X1,HDC4,FDC10,FDC3,FDC8,FDE5,FDE4,HDC1,HDE3,HDE2,FDC7
Hannah,0,X1,FDC8,FDE4,HDC1,FDC9,HDC3,FDC7,FDE5,FDC10,HDE4,HDE2
Isaac,0,X1,HDC1,FDE4,FDE6,FDC9,FDC5,HDE4,HDC4,HDE3,FDC3,FDC7
Jasmine,0,X1,HDC4,HDE1,FDC8,FDC11,FDC9,HDE4,FDC4,FDE1,FDE6,HDC2
Kaden,0,X2,FDC3,HDC1,HDE4,HDC2,FDE3,FDE6,HDE2,FDC11,FDC9,FDC5
Lily,0,X2,HDC1,HDE3,FDC4,HDC3,FDC11,FDE6,HDE4,FDC3,FDE2,FDC10
Mason,0,X2,FDE5,HDE3,HDC4,HDC3,FDC10,FDE1,FDC9,HDE1,FDC4,FDC5
Nora,0,X2,FDC5,FDC9,FDC6,FDE2,HDC1,FDC1,HDC2,HDE1,HDE4,FDE4
Oliver,0,X2,FDE1,HDC4,FDC5,HDC1,FDE4,FDC1,FDC9,HDE4,HDE3,FDC8
Penelope,0,X2,HDE3,HDC3,FDC6,HDE2,FDC3,FDE4,FDE1,FDC5,HDC2,FDC10
Quentin,0,X2,HDE4,FDE3,FDC9,HDC3,FDC6,FDC5,FDE5,HDC4,FDC3,HDE1
Rose,0,X2,FDC5,HDE1,FDE3,FDC9,HDE2,HDC2,FDC3,HDC3,FDE4,FDC4
Sebastian,0,X3,HDC3,FDC1,HDE4,FDE3,HDE1,HDC1,FDE6,FDC11,FDC4,FDC10
Tessa,0,X3,FDC6,FDC9,FDE2,HDE3,HDC2,HDE4,FDC7,FDE6,FDC3,HDC3
Uriel,0,X3,HDC1,FDC8,FDE3,FDE2,HDE4,FDC6,FDC11,FDC4,HDC3,HDE3
Violet,0,X3,FDC7,FDC5,HDE4,FDC1,HDC1,HDE2,HDC4,FDE4,FDC11,FDE1
William,0,X3,FDE5,FDC2,FDC9,HDE2,HDC2,FDE3,HDC4,FDC11,FDC6,HDE1
Xena,0,X3,FDC8,FDE6,HDC2,HDE2,HDC4,FDC3,FDC2,FDC9,FDE1,HDE3
Yosef,0,X3,FDE3,FDC10,FDC2,HDE4,HDC4,FDE1,HDC2,FDC11,HDE2,FDC5
Daniel,0,X3,FDE6,FDC11,FDC9,HDC2,HDE4,FDC5,HDE3,FDC6,HDC3,FDE1
Donald,0,X3,HDE1,HDC4,FDE6,HDC2,FDC6,HDE2,FDE5,FDC7,FDC3,FDC1
Zari,0,X3,FDC2,FDE3,HDE2,HDE4,FDE5,FDC7,HDC4,FDC8,FDC11,HDC2
Mohar,0,X3,HDC3,FDC6,HDE3,FDC9,FDC5,HDE4,FDC7,FDE5,HDC4,FDE4
Abdul,0,X3,HDE3,FDC4,FDE1,FDE4,HDE4,FDC1,FDC7,FDC6,HDC3,HDC2
