NAME,Rank,CATEGORY,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10
Aiden,0,X1,FDC6,HDC3,FDC5,FDC8,FDE3,HDC1,FDE2,HDE4,HDE2,FDC7
Bella,0,X1,FDE2,HDE2,FDC7,FDC3,HDE1,HDC1,FDE4,FDC5,FDC8,HDC2
Caleb,0,X1,FDC7,FDC9,HDC3,FDE1,HDE4,HDC2,HDE1,FDC6,FDE2,FDC4
Delilah,0,X1,HDC3,FDE4,FDC7,FDC6,FDC4,HDE3,HDC4,FDE1,FDC2,HDE1
Ethan,0,X1,FDC3,FDE6,FDC10,HDC3,FDE1,FDC7,HDE3,HDC2,HDE1,FDC2
Fiona,0,X1,FDE4,HDE4,FDE3,FDC11,FDC3,HDE1,HDC3,HDC1,FDC6,FDC2
Gabriel,0,X1,HDE2,HDC4,FDC9,FDC2,HDE3,FDC1,FDE6,FDC3,FDE1,HDC1
Hannah,0,X1,FDE3,HDC2,FDE2,FDC2,FDC6,FDC1,HDE3,FDC7,HDC4,HDE4
Isaac,0,X1,HDE2,HDC4,FDC11,HDC3,FDC9,FDE1,FDC8,FDE5,FDC2,HDE4
Jasmine,0,X1,HDC3,HDC4,FDE6,FDC1,FDC9,FDE3,FDC7,HDE2,FDC5,HDE1
Kaden,0,X2,FDC10,HDC4,FDC3,HDE4,FDC11,HDE2,HDC1,FDE2,FDE3,FDC5
Lily,0,X2,FDC3,HDE1,HDE4,HDC1,HDC2,FDC5,FDC1,FDE1,FDC8,FDE5
Mason,0,X2,HDC2,FDE2,FDC4,HDC1,HDE3,FDC3,FDC5,FDC9,FDE6,HDE4
Nora,0,X2,HDE1,FDE3,HDC2,FDC11,FDC6,HDE2,FDE1,FDC4,HDC4,FDC10
Oliver,0,X2,HDC3,FDC10,FDE3,FDC1,HDE4,HDC1,FDC7,FDE6,HDE1,FDC8
Penelope,0,X2,HDE4,HDC1,HDE1,FDC3,HDC4,FDE4,FDC11,FDC6,FDC7,FDE1
Quentin,0,X2,FDE2,HDC4,HDE2,HDC3,FDC3,FDC10,FDC7,HDE4,FDE5,FDC4
Rose,0,X2,FDC11,FDC9,FDC1,FDC2,HDC3,HDE4,FDE3,FDE1,HDC1,HDE2
Sebastian,0,X3,FDC3,FDC8,FDE1,FDC2,HDC2,HDE4,FDC1,HDC4,HDE1,FDE2
Tessa,0,X3,FDC9,HDE3,FDC5,FDC6,FDE1,HDE4,FDE6,FDC2,HDC1,HDC2
Uriel,0,X3,FDC10,FDC6,FDC5,FDC9,FDE6,HDC3,HDE2,HDE1,HDC2,FDE5
Violet,0,X3,HDE3,FDC3,FDC9,FDE6,HDC2,HDE1,FDE5,FDC4,FDC5,HDC4
William,0,X3,HDE1,FDC6,HDE3,FDE4,FDC2,FDC9,HDC2,FDE5,HDC4,FDC10
Xena,0,X3,HDC3,FDC10,FDE1,FDC7,HDC4,HDE1,FDC6,FDE5,HDE3,FDC3
Yosef,0,X3,FDC10,FDE5,HDC3,HDE4,FDC2,FDE1,FDC9,HDC1,HDE1,FDC5
Daniel,0,X3,FDC1,FDE6,HDE2,FDC9,FDC2,HDC1,HDC2,FDE4,HDE1,FDC10
Donald,0,X3,FDC4,FDE6,HDC3,HDE4,FDC1,FDC2,HDE1,FDC6,FDE4,HDC1
Zari,0,X3,FDC2,FDE5,HDC1,FDC1,FDE3,HDE1,FDC11,FDC7,HDC2,HDE4
Mohar,0,X3,FDC3,HDC2,FDE3,HDC1,HDE2,FDE1,FDC10,FDC11,HDE1,FDC6
Abdul,0,X3,HDC4,FDC2,HDC2,FDE6,HDE4,FDC10,FDE5,FDC11,HDE2,FDC6
