NAME,Rank,CATEGORY,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10
Aiden,0,X1,HDC1,FDC10,FDE2,FDC11,FDC1,FDE4,HDE1,FDC7,HDE3,HDC3
Bella,0,X1,FDC11,FDC4,FDE5,FDC3,HDC4,HDC2,FDC8,HDE3,HDE4,FDE4
Caleb,0,X1,HDE1,FDC10,FDE5,FDC8,FDE3,FDC3,HDC4,HDE2,HDC1,FDC1
Delilah,0,X1,FDC9,HDE1,FDC10,HDE3,HDC3,FDE2,HDC2,FDE4,FDC6,FDC8
Ethan,0,X1,FDC3,HDE4,FDC11,FDE3,FDC10,FDC4,HDC3,HDC1,FDE6,HDE3
Fiona,0,X1,HDC4,FDC5,HDC3,FDE4,FDE2,HDE3,FDC7,HDE1,FDC2,FDC8
Gabriel,0,X1,FDC9,FDC7,FDE5,HDE3,HDE4,FDC10,HDC2,FDE2,HDC1,FDC3
Hannah,0,X1,FDE2,HDC2,HDE2,FDC8,FDC3,HDC3,FDC11,FDC1,HDE1,FDE3
Isaac,0,X1,HDC3,FDE5,FDC4,HDE4,HDE2,HDC4,FDC10,FDC2,FDE1,FDC7
Jasmine,0,X1,FDE5,FDC4,FDC1,HDE3,FDC10,HDC4,HDE4,FDC3,HDC2,FDE1
Kaden,0,X2,FDE6,HDC3,HDC4,FDC9,FDC10,FDC4,HDE2,FDE1,FDC5,HDE1
Lily,0,X2,HDC1,HDE1,FDC3,FDE5,FDC1,HDE3,HDC3,FDC8,FDC10,FDE3
Mason,0,X2,HDC4,FDC7,HDE1,FDE6,FDE1,HDC3,FDC11,FDC6,FDC4,HDE4
Nora,0,X2,HDE2,FDC4,HDC3,HDE3,FDC1,FDE1,FDC6,HDC4,FDC5,FDE3
Oliver,0,X2,FDE6,FDC6,FDC5,HDC4,FDC4,FDC7,HDE1,HDC3,FDE2,HDE4
Penelope,0,X2,HDC3,FDC8,FDE6,FDC6,HDC1,FDC7,HDE4,FDE4,FDC10,HDE1
Quentin,0,X2,FDC10,HDE1,FDC6,HDC2,FDC4,FDC3,HDE2,FDE3,HDC1,FDE4
Rose,0,X2,HDC4,FDC2,FDE2,FDE1,HDE1,HDC2,FDC9,FDC1,HDE4,FDC8
Sebastian,0,X3,HDE2,FDE3,FDC9,HDC4,FDC4,FDE2,FDC3,HDC3,HDE1,FDC2
Tessa,0,X3,HDC4,FDE1,FDC10,FDC8,FDC9,HDE4,FDE2,FDC11,HDE3,HDC3
Uriel,0,X3,HDC4,FDC4,FDC11,FDC3,HDE2,FDC9,HDE1,FDE4,FDE5,HDC2
Violet,0,X3,HDC3,FDE3,FDC7,HDE3,FDC2,FDC5,HDC4,HDE2,FDE6,FDC11
William,0,X3,HDE4,FDC7,HDC2,FDE4,FDC1,HDE3,FDC8,HDC3,FDC5,FDE2
Xena,0,X3,HDE3,HDC2,FDC9,FDC4,FDE3,FDC2,HDE1,FDE6,FDC3,HDC4
Yosef,0,X3,HDE3,FDE1,FDE5,HDC4,FDC9,FDC7,FDC8,HDE2,HDC1,FDC10
Daniel,0,X3,HDC3,HDC2,FDE6,HDE2,FDC5,FDC8,FDE4,FDC3,HDE3,FDC1
Donald,0,X3,FDC7,HDC1,FDC11,HDE4,FDC1,FDE3,HDE3,FDC9,HDC4,FDE6
Zari,0,X3,HDC3,HDC1,HDE1,FDC10,FDE5,FDE2,HDE3,FDC5,FDC3,FDC4
Mohar,0,X3,FDE1,HDC4,FDC4,HDC1,HDE2,FDE2,FDC11,HDE4,FDC1,FDC5
Abdul,0,X3,HDE3,FDC3,HDC2,FDE1,HDE1,FDC8,FDE3,HDC3,FDC10,FDC2
