NAME,Rank,CATEGORY,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10
Aiden,0,X1,FDC10,FDC7,HDE3,FDE3,FDC8,HDE2,FDE6,HDC1,FDC4,HDC3
Bella,0,X1,FDE6,FDC3,FDE5,HDE4,HDC2,FDC6,FDC8,HDE1,FDC2,HDC1
Caleb,0,X1,FDC10,FDE6,FDC5,FDC6,HDE1,HDC1,FDC3,FDE2,HDC3,HDE4
Delilah,0,X1,FDC1,FDC10,HDC4,FDC3,HDE3,FDC9,HDC1,FDE4,HDE1,FDE5
Ethan,0,X1,FDE6,FDC11,FDC2,HDC3,FDC1,HDC4,HDE2,HDE3,FDC6,FDE1
Fiona,0,X1,HDE1,FDC1,HDC1,FDC8,HDC4,FDE6,FDE4,FDC9,HDE2,FDC10
Gabriel,0,X1,FDE2,FDE4,HDC1,HDC4,FDC4,FDC2,FDC8,FDC3,HDE4,HDE3
Hannah,0,X1,HDE1,HDC2,FDC2,FDC7,HDC3,FDC8,HDE3,FDC9,FDE6,FDE2
Isaac,0,X1,FDC4,FDE2,HDE4,HDC1,HDE2,FDC5,HDC4,FDC2,FDE1,FDC3
Jasmine,0,X1,FDC1,FDC6,FDE5,HDE1,HDC3,FDC11,HDE2,FDE3,FDC7,HDC4
Kaden,0,X2,FDC8,FDE2,HDC4,HDC3,FDC6,HDE1,FDC4,FDC7,FDE3,HDE4
Lily,0,X2,FDE6,FDC4,HDE3,FDC11,FDC3,HDC4,HDE1,FDE1,HDC3,FDC8
Mason,0,X2,FDC9,FDE4,HDC1,FDC1,HDE2,HDC4,FDC11,FDC7,HDE1,FDE3
Nora,0,X2,FDC9,FDE4,HDC3,HDC4,HDE4,FDC3,HDE3,FDC11,FDC4,FDE5
Oliver,0,X2,HDE3,FDC4,FDC1,FDC2,HDC2,FDC8,HDE2,HDC3,FDE1,FDE6
Penelope,0,X2,FDE5,HDE4,HDC1,FDC7,FDC3,HDC3,FDE3,FDC5,FDC2,HDE2
Quentin,0,X2,HDE2,HDE3,FDC3,FDC1,HDC2,FDE5,FDE6,HDC4,FDC8,FDC5
Rose,0,X2,FDC8,FDC1,HDE1,HDE3,FDC7,HDC4,FDE4,HDC1,FDC2,FDE3
Sebastian,0,X3,HDE3,HDE4,FDE5,FDC4,FDC9,FDC10,HDC1,HDC4,FDE4,FDC8
Tessa,0,X3,FDC4,FDE3,FDC5,FDE6,HDE4,HDE3,HDC3,FDC11,HDC4,FDC6
Uriel,0,X3,FDC1,FDC7,FDE5,FDC9,FDE1,HDE3,FDC11,HDC3,HDC1,HDE1
Violet,0,X3,HDE3,FDC9,HDC2,FDE6,HDC1,FDC3,FDE5,HDE2,FDC4,FDC10
William,0,X3,HDC1,FDC11,FDC6,FDE6,HDE1,FDE1,HDE3,FDC10,FDC1,HDC4
Xena,0,X3,HDC4,FDE3,FDC2,HDE3,FDC5,HDE1,FDE6,FDC6,HDC3,FDC11
Yosef,0,X3,HDC3,FDE3,HDE3,FDC5,FDC11,FDC1,FDE1,FDC10,HDE1,HDC1
Daniel,0,X3,FDC5,FDC2,FDC7,HDE4,HDC1,HDC4,FDE6,FDC11,FDE2,HDE1
Donald,0,X3,HDC3,FDC11,FDC6,FDC9,FDC10,FDE4,FDE3,HDE4,HDE2,HDC4
Zari,0,X3,FDE1,FDE3,FDC7,FDC11,FDC9,HDE2,HDC1,HDE1,HDC3,FDC5
Mohar,0,X3,HDC1,FDC6,HDE3,HDC3,HDE1,FDC8,FDE6,FDC3,FDE1,FDC10
Abdul,0,X3,HDC4,FDC3,FDE1,FDC7,FDE3,FDC4,HDC1,HDE1,FDC8,HDE3
