NAME,Rank,CATEGORY,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10
Aiden,0,X1,FDE1,HDC3,FDC5,FDC7,HDE1,HDE4,HDC4,FDE5,FDC8,FDC9
Bella,0,X1,HDE4,FDE5,HDC1,FDC8,FDC5,FDE4,HDE1,FDC10,HDC3,FDC4
Caleb,0,X1,FDC8,FDC2,FDC1,FDC4,HDE4,FDE5,HDE3,FDE2,HDC1,HDC2
Delilah,0,X1,HDE2,FDC6,HDC4,FDC3,FDE4,HDE3,FDC1,HDC1,FDC2,FDE5
Ethan,0,X1,FDE2,HDE1,HDE3,HDC2,FDE5,FDC7,FDC10,FDC6,HDC4,FDC9
Fiona,0,X1,HDE2,FDE6,FDC6,HDE4,HDC1,FDE2,FDC2,HDC2,FDC9,FDC7
Gabriel,0,X1,FDE3,FDC1,FDC5,HDC3,HDC2,FDE4,FDC7,HDE3,HDE2,FDC10
Hannah,0,X1,FDC2,HDC2,FDE3,FDC3,FDC11,HDE2,HDE4,HDC1,FDE2,FDC9
Isaac,0,X1,FDC10,HDC4,FDE1,FDC6,FDE5,FDC4,HDE2,HDC2,HDE1,FDC5
Jasmine,0,X1,FDC2,HDC4,HDC1,FDE3,FDC10,FDC5,HDE2,FDE5,HDE3,FDC6
Kaden,0,X2,HDE3,HDC3,FDC7,FDC9,HDC4,HDE2,FDE2,FDC11,FDE6,FDC6
Lily,0,X2,FDE6,HDE4,FDE4,FDC6,FDC2,FDC1,FDC11,HDC4,HDC2,HDE1
Mason,0,X2,HDC4,FDC7,FDE1,FDC8,FDC3,HDE4,HDC3,FDE3,FDC5,HDE3
Nora,0,X2,FDC3,HDC3,FDE3,FDC9,HDE2,FDC2,HDE1,HDC2,FDC4,FDE1
Oliver,0,X2,FDE6,FDC5,FDC1,HDC2,FDC2,FDC8,HDC3,HDE2,FDE5,HDE3
Penelope,0,X2,FDC6,HDE3,HDC1,FDE2,FDE3,FDC10,HDC3,FDC3,HDE2,FDC1
Quentin,0,X2,HDC4,FDC8,HDC2,HDE2,FDC6,HDE4,FDE6,FDC7,FDC11,FDE5
Rose,0,X2,HDE2,HDC4,HDE4,FDC11,FDC1,FDE5,HDC3,FDC9,FDE2,FDC10
Sebastian,0,X3,HDE2,FDC5,FDE3,FDC9,HDE3,FDC8,HDC3,HDC2,FDC10,FDE4
Tessa,0,X3,FDE4,FDC11,FDE2,FDC6,HDE1,FDC1,HDC2,HDE2,FDC4,HDC3
Uriel,0,X3,FDC1,FDC6,HDC2,FDE6,FDE1,FDC10,HDC1,HDE1,HDE2,FDC7
Violet,0,X3,HDE4,FDC11,HDC4,FDC7,HDC3,FDC1,FDC10,HDE3,FDE1,FDE6
William,0,X3,HDC4,FDC3,FDC4,FDE5,HDC3,FDC9,FDC11,HDE1,HDE2,FDE4
Xena,0,X3,FDC6,HDE1,FDC10,HDE2,FDE2,FDC11,HDC2,FDC7,FDE4,HDC4
Yosef,0,X3,HDC2,FDE2,FDC5,FDC8,FDC6,FDE3,HDE3,HDE1,FDC4,HDC1
Daniel,0,X3,FDC9,HDC2,FDC10,FDC2,FDE3,HDE1,HDE4,HDC1,FDC1,FDE4
Donald,0,X3,HDE1,FDE4,HDC3,HDE2,FDC10,FDC6,FDC7,HDC2,FDC4,FDE5
Zari,0,X3,HDC1,FDC8,FDC11,FDE6,HDE4,HDE2,FDE5,FDC6,HDC4,FDC5
Mohar,0,X3,HDC2,HDE1,FDC6,FDC7,FDE3,HDE4,FDC8,FDC5,FDE2,HDC1
Abdul,0,X3,HDE1,FDC10,HDC4,FDC6,FDE3,FDC1,HDC1,FDE5,HDE4,FDC5
