NAME,Rank,CATEGORY,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10
Aiden,0,X1,FDC10,FDE5,HDE4,FDC5,HDE3,HDC2,HDC3,FDC4,FDC11,FDE4
Bella,0,X1,HDE3,FDE2,FDC7,FDE6,FDC5,HDC1,FDC11,HDC3,HDE1,FDC4
Caleb,0,X1,FDC11,HDE4,FDC10,HDC3,HDE1,FDE1,HDC2,FDC4,FDC3,FDE2
Delilah,0,X1,FDE2,HDC1,FDC6,HDE1,HDE4,FDC8,FDE6,FDC4,HDC3,FDC2
Ethan,0,X1,FDE5,HDE1,HDC3,FDC6,FDE6,FDC8,FDC2,HDC2,HDE4,FDC9
Fiona,0,X1,HDC2,FDC5,HDE3,FDC1,HDC4,FDC9,FDE6,FDE5,HDE1,FDC8
Gabriel,0,X1,FDC11,HDC1,FDC10,HDC3,HDE1,FDE2,HDE2,FDC7,FDE1,FDC3
Hannah,0,X1,HDC1,HDE1,HDC3,FDC10,FDE2,FDC11,FDE3,HDE3,FDC5,FDC9
Isaac,0,X1,FDE4,FDC9,HDE4,FDE1,HDC3,HDE2,FDC8,FDC11,HDC4,FDC6
Jasmine,0,X1,HDC1,FDE1,FDC8,FDC9,FDC1,HDE4,HDE2,HDC3,FDE5,FDC11
Kaden,0,X2,HDC2,FDE2,HDE3,FDC3,FDE6,FDC6,HDC3,HDE4,FDC4,FDC9
Lily,0,X2,FDC11,FDC6,HDC3,FDC4,HDC2,FDE5,FDC5,HDE1,FDE1,HDE3
Mason,0,X2,HDC4,FDE5,HDE4,FDC3,HDC2,FDC7,FDE4,FDC5,FDC6,HDE1
Nora,0,X2,FDC11,HDE4,FDE2,HDE2,HDC1,FDC5,FDC8,FDC10,HDC3,FDE6
Oliver,0,X2,FDC2,FDC11,FDE5,HDC3,HDE4,HDC4,FDC1,FDE3,HDE3,FDC7
Penelope,0,X2,FDC7,HDC4,HDE2,FDE1,FDC8,FDE3,FDC10,FDC6,HDC3,HDE4
Quentin,0,X2,HDE1,HDE4,FDE6,FDC5,HDC1,FDC9,FDC8,FDE3,FDC6,HDC3
Rose,0,X2,FDC1,FDC10,HDC3,HDE2,FDE6,FDC3,FDE1,HDE4,FDC8,HDC1
Sebastian,0,X3,FDC4,FDC11,HDE3,HDC1,FDC1,HDC4,FDE5,FDE3,FDC6,HDE1
Tessa,0,X3,HDE2,HDE4,HDC2,FDC9,FDC6,FDC8,FDC2,HDC3,FDE6,FDE2
Uriel,0,X3,FDE3,HDC1,FDC2,FDC6,FDE4,FDC8,HDE3,HDC4,FDC1,HDE4
Violet,0,X3,HDC3,FDC2,HDE4,HDC2,FDE2,HDE2,FDC10,FDC5,FDC3,FDE4
William,0,X3,HDC4,FDC3,HDE4,FDC6,HDE1,HDC3,FDC7,FDE4,FDE2,FDC9
Xena,0,X3,HDE3,FDE2,FDE1,HDE4,FDC2,HDC3,FDC4,HDC1,FDC3,FDC5
Yosef,0,X3,HDC2,FDC1,HDE2,FDC9,FDC5,FDE1,HDC1,FDE5,FDC2,HDE1
Daniel,0,X3,FDC3,HDC4,FDE6,FDC7,FDC5,FDC8,HDC3,HDE4,HDE3,FDE4
Donald,0,X3,FDE2,HDC1,FDC7,FDE4,HDE1,FDC5,HDC4,HDE4,FDC3,FDC2
Zari,0,X3,HDE1,HDE4,FDE1,FDE4,HDC2,HDC4,FDC10,FDC8,FDC1,FDC6
Mohar,0,X3,HDC4,FDC2,FDE6,FDC4,FDE2,HDE3,FDC1,HDC3,HDE2,FDC10
Abdul,0,X3,HDC1,FDC2,FDC6,FDC10,HDC3,FDE3,HDE4,HDE2,FDC7,FDE6
