NAME,Rank,CATEGORY,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10
Aiden,0,X1,FDE2,HDC3,FDC4,FDE4,FDC1,HDE2,HDC2,FDC10,HDE1,FDC9
Bella,0,X1,FDC5,HDE1,FDC6,HDC3,HDC1,FDE6,FDC11,FDE1,FDC4,HDE2
Caleb,0,X1,FDC7,FDE1,FDC2,HDC3,HDC2,FDE3,FDC6,HDE1,HDE2,FDC5
Delilah,0,X1,FDE1,HDE2,FDC6,HDE1,HDC1,FDE6,FDC4,HDC4,FDC8,FDC7
Ethan,0,X1,FDE3,FDC6,HDE3,HDC3,FDC11,FDC5,FDE2,FDC1,HDC2,HDE1
Fiona,0,X1,FDC6,FDC1,FDC8,FDE2,FDC10,HDE2,HDC1,HDC3,FDE5,HDE4
Gabriel,0,X1,FDC6,FDC4,FDC3,HDC3,FDE2,HDE3,HDE2,FDE6,HDC4,FDC10
Hannah,0,X1,FDE4,FDE1,HDE1,HDC4,HDE4,FDC9,FDC1,FDC2,HDC3,FDC11
Isaac,0,X1,HDE2,FDC4,HDE4,HDC2,FDE5,FDC6,FDC1,FDE1,FDC11,HDC3
Jasmine,0,X1,FDC1,FDC2,HDC2,FDE1,FDC3,FDE5,HDC4,HDE3,HDE1,FDC4
Kaden,0,X2,FDE4,HDE1,FDC10,FDC2,FDC11,FDE2,FDC8,HDC3,HDC1,HDE4
Lily,0,X2,FDC1,HDE3,HDC4,FDE3,FDC9,FDC6,FDE2,HDE2,HDC3,FDC11
Mason,0,X2,FDC1,HDC2,FDC6,HDE4,HDE1,FDC7,FDE5,FDC9,HDC3,FDE3
Nora,0,X2,FDE3,FDE2,HDC2,FDC3,HDE4,HDE1,FDC7,FDC4,HDC1,FDC8
Oliver,0,X2,HDE4,HDC2,FDC10,FDE5,HDC4,FDC2,FDC4,HDE2,FDC7,FDE6
Penelope,0,X2,FDC10,FDE1,FDC5,FDE3,FDC4,HDE4,HDE3,HDC4,HDC2,FDC3
Quentin,0,X2,FDE6,FDE5,HDE1,FDC6,FDC8,HDC2,HDC3,FDC10,HDE2,FDC7
Rose,0,X2,HDC2,FDC11,HDC3,FDC8,FDC1,FDC4,FDE3,HDE4,HDE2,FDE6
Sebastian,0,X3,FDC10,HDE3,FDC1,FDE3,HDE2,FDE6,HDC2,HDC3,FDC2,FDC5
Tessa,0,X3,FDE2,HDE4,HDE1,FDC3,FDE6,FDC7,HDC1,FDC2,HDC2,FDC11
Uriel,0,X3,FDC11,HDE2,HDE3,HDC1,FDC3,FDE5,FDC10,HDC3,FDC5,FDE3
Violet,0,X3,FDC6,FDE4,HDC4,FDC2,HDE2,HDC2,FDC4,HDE1,FDC10,FDE1
William,0,X3,FDC4,HDC3,HDE3,FDC1,HDC2,HDE1,FDC6,FDC8,FDE3,FDE4
Xena,0,X3,HDC4,FDC9,HDE3,FDC11,FDC5,FDE6,HDE1,HDC3,FDC6,FDE5
Yosef,0,X3,HDE4,FDC5,FDE5,HDE3,HDC3,FDC4,FDC11,HDC2,FDE4,FDC6
Daniel,0,X3,FDC6,FDE4,HDC2,HDE3,FDE1,FDC10,HDC3,HDE4,FDC9,FDC3
Donald,0,X3,HDC3,FDC4,HDC2,HDE3,FDC2,FDC1,FDC8,HDE2,FDE6,FDE1
Zari,0,X3,FDE6,HDE1,FDC6,FDC9,FDE4,HDC1,HDC2,FDC8,HDE3,FDC5
Mohar,0,X3,HDC4,FDE3,FDC1,FDC9,FDC8,FDC11,HDC2,FDE5,HDE4,HDE1
Abdul,0,X3,HDE1,FDC11,FDC5,FDE1,HDC2,HDC1,FDE2,HDE3,FDC7,FDC3
