NAME,Rank,CATEGORY,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10
Aiden,0,X1,HDE1,FDC10,FDC9,FDE1,HDC4,HDE3,FDC2,HDC2,FDE6,FDC4
Bella,0,X1,FDC10,FDC2,FDE4,HDE1,HDC4,HDE2,FDE2,FDC8,HDC3,FDC7
Caleb,0,X1,FDC7,FDC1,HDE4,FDE2,HDE2,FDC8,FDC4,HDC2,HDC3,FDE4
Delilah,0,X1,HDC4,FDE6,FDE3,FDC5,FDC2,HDE3,HDC1,HDE1,FDC11,FDC6
Ethan,0,X1,HDE3,HDE1,FDE5,HDC2,FDC8,FDC11,FDC9,FDE1,HDC4,FDC2
Fiona,0,X1,FDC1,HDC3,FDE6,FDE4,FDC2,FDC10,HDE2,HDC2,HDE3,FDC8
Gabriel,0,X1,HDC2,HDE3,FDC7,FDC3,HDE2,FDC6,FDE6,HDC3,FDE3,FDC1
Hannah,0,X1,FDC5,HDE4,FDE4,FDE1,HDE2,FDC4,HDC4,FDC8,FDC10,HDC2
Isaac,0,X1,FDE2,FDC2,HDE2,HDE3,FDC6,FDE5,HDC3,FDC8,HDC4,FDC9
Jasmine,0,X1,FDC9,FDE6,HDE2,HDC4,HDC3,FDC4,HDE1,FDC5,FDC11,FDE2
Kaden,0,X2,FDC5,FDC11,HDC4,FDE6,FDC10,HDC2,FDC9,HDE2,FDE3,HDE1
Lily,0,X2,FDC9,FDC10,HDE2,HDE4,HDC2,FDC3,FDE2,HDC3,FDC5,FDE1
Mason,0,X2,FDC4,FDC5,FDC11,FDE6,FDE1,HDE3,FDC3,HDC4,HDC2,HDE2
Nora,0,X2,FDC9,FDE3,HDC3,HDC1,FDC5,FDC2,HDE1,FDE5,HDE4,FDC11
Oliver,0,X2,FDC2,HDE1,FDC11,FDE2,FDC7,HDC1,HDC3,FDC5,FDE6,HDE4
Penelope,0,X2,FDC5,HDE3,FDC11,FDE5,FDE6,HDC4,HDE1,FDC4,FDC2,HDC3
Quentin,0,X2,FDC11,FDC9,HDE2,HDC2,HDC3,FDE1,FDC7,FDE6,HDE4,FDC4
Rose,0,X2,HDE2,FDE4,HDE4,FDC8,FDC11,FDC9,FDC10,HDC2,HDC4,FDE3
Sebastian,0,X3,FDC7,FDE3,FDC3,FDC4,HDC3,HDE2,HDE3,FDC1,HDC4,FDE4
Tessa,0,X3,FDE1,HDC1,HDC4,FDC4,FDC1,FDE2,HDE3,FDC11,HDE2,FDC7
Uriel,0,X3,HDE3,FDC8,FDC7,FDC2,HDC3,HDE2,HDC1,FDE2,FDE4,FDC1
Violet,0,X3,FDC9,FDC6,HDC1,HDE1,FDE2,FDC3,FDE5,FDC5,HDC3,HDE3
William,0,X3,FDC1,HDE1,FDC5,FDC10,FDC7,HDE3,HDC2,FDE3,HDC4,FDE5
Xena,0,X3,HDC4,HDE1,FDC7,FDE6,FDC3,FDC1,FDC10,HDE2,HDC2,FDE4
Yosef,0,X3,HDE2,FDC2,FDC9,FDC4,FDC6,FDE6,HDC1,HDE4,HDC3,FDE1
Daniel,0,X3,FDE5,FDC7,HDC4,FDE6,HDE2,HDC1,FDC9,HDE4,FDC10,FDC4
Donald,0,X3,FDC3,HDE4,HDE1,FDE6,FDC5,FDC7,HDC1,HDC3,FDC6,FDE1
Zari,0,X3,FDC9,HDE1,HDC4,FDC1,HDE3,FDE1,FDC2,HDC2,FDC4,FDE2
Mohar,0,X3,HDC1,FDE5,HDC2,FDC11,HDE1,FDC9,HDE3,FDE6,FDC8,FDC6
Abdul,0,X3,HDC4,FDC3,FDC11,FDC6,HDE2,FDE1,HDC3,FDE5,FDC4,HDE1
