NAME,Rank,CATEGORY,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10
Aiden,0,X1,FDC2,HDE2,HDC4,FDE5,FDC11,HDE3,FDE2,FDC5,FDC6,HDC3
Bella,0,X1,FDC10,HDE3,FDE4,HDC3,HDE4,FDC7,HDC1,FDE5,FDC2,FDC1
Caleb,0,X1,FDE1,FDC3,HDE3,FDC2,HDE2,FDC10,FDE4,HDC4,FDC5,HDC1
Delilah,0,X1,FDE2,HDE4,FDC3,FDE1,FDC4,HDC2,HDE1,FDC2,FDC8,HDC1
Ethan,0,X1,FDC9,FDC3,FDC5,FDC8,FDE3,HDC3,HDC1,HDE2,FDE5,HDE1
Fiona,0,X1,HDE1,FDC11,HDC1,FDC6,FDE3,HDC4,FDC8,FDE2,FDC10,HDE4
Gabriel,0,X1,FDC8,FDE5,HDC4,HDE2,FDC6,FDC4,HDC2,FDC7,HDE1,FDE3
Hannah,0,X1,HDC3,FDC3,FDE3,FDE5,FDC7,FDC8,HDC4,FDC4,HDE2,HDE3
Isaac,0,X1,FDE1,FDC4,FDC2,FDC3,HDE4,FDE3,FDC7,HDC2,HDE1,HDC4
Jasmine,0,X1,FDC3,FDE1,FDC1,HDC4,HDE2,HDE4,FDE6,FDC8,FDC2,HDC1
Kaden,0,X2,FDE1,HDC4,FDC1,HDE2,FDC4,HDC1,HDE4,FDC8,FDC2,FDE5
Lily,0,X2,HDE2,FDC2,FDE4,FDC8,HDE3,HDC2,FDC5,FDC9,HDC4,FDE2
Mason,0,X2,HDE2,HDC1,FDC4,FDC3,FDE4,HDC2,FDC8,FDE5,HDE4,FDC7
Nora,0,X2,HDE3,HDC3,FDC7,FDC2,HDC1,FDC9,FDE2,HDE1,FDC10,FDE1
Oliver,0,X2,HDC1,FDE1,FDC8,HDE4,HDC3,HDE1,FDE5,FDC1,FDC4,FDC9
Penelope,0,X2,FDE4,HDC4,HDC2,FDC3,FDE2,FDC1,FDC4,HDE3,HDE2,FDC9
Quentin,0,X2,FDE1,FDC1,FDC2,HDE2,HDC2,HDE3,FDC10,FDE6,HDC3,FDC5
Rose,0,X2,HDC2,HDE2,HDC4,FDE3,FDC2,FDC9,FDE1,FDC5,HDE4,FDC6
Sebastian,0,X3,FDE1,HDC1,HDE1,FDC2,HDE2,FDC1,FDC11,FDC9,FDE4,HDC2
Tessa,0,X3,FDE4,FDE5,FDC8,HDC2,HDC3,FDC4,HDE1,HDE2,FDC6,FDC3
Uriel,0,X3,FDC6,FDC1,HDC3,FDE1,FDC5,HDE4,FDC9,HDC2,HDE1,FDE2
Violet,0,X3,HDC2,FDE2,FDC11,HDE4,FDC9,FDC3,FDC2,HDE2,FDE6,HDC1
William,0,X3,FDC4,HDE4,HDC2,FDC8,HDE2,FDC9,FDE3,FDC5,FDE5,HDC4
Xena,0,X3,HDE4,FDC11,FDC2,FDC6,HDE1,HDC4,FDE3,FDC10,HDC2,FDE2
Yosef,0,X3,HDC3,HDE3,FDC9,HDE1,FDC5,FDC10,HDC2,FDE3,FDE2,FDC7
Daniel,0,X3,FDC6,HDE2,FDC4,FDC10,FDC9,FDE4,HDC2,HDE1,HDC1,FDE2
Donald,0,X3,FDE1,FDC8,HDE4,FDC11,FDC6,FDC1,FDE2,HDC3,HDE2,HDC2
Zari,0,X3,FDE6,HDE2,FDC4,HDE1,FDC11,HDC1,HDC2,FDE5,FDC6,FDC5
Mohar,0,X3,FDE5,FDC10,FDE1,FDC6,FDC1,HDC2,FDC7,HDE1,HDE3,HDC1
Abdul,0,X3,FDC4,HDC4,FDE5,HDC2,HDE2,FDC6,FDE3,FDC9,HDE3,FDC5
