NAME,Rank,CATEGORY,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10
Aiden,0,X1,HDC2,FDE5,HDE2,FDC8,FDE4,FDC1,HDE3,HDC1,FDC9,FDC3
Bella,0,X1,FDE4,FDC6,HDC2,FDE2,FDC3,FDC2,HDE3,FDC10,HDC1,HDE4
Caleb,0,X1,FDC6,FDC8,FDC3,HDE1,HDC1,FDC10,FDE6,FDE4,HDC2,HDE2
Delilah,0,X1,FDE5,FDC4,FDE2,FDC10,HDC1,FDC8,HDE4,FDC2,HDE1,HDC3
Ethan,0,X1,HDE4,HDC3,FDE6,FDC5,FDC6,FDC10,FDC7,HDC4,HDE2,FDE2
Fiona,0,X1,FDE5,FDC2,FDC7,FDC6,HDC1,HDE3,HDE1,FDC8,HDC3,FDE1
Gabriel,0,X1,FDC8,FDE2,FDC3,HDE3,FDC7,FDE3,HDC1,FDC4,HDC3,HDE1
Hannah,0,X1,HDC3,HDC1,FDC3,FDC7,FDE5,FDC5,HDE4,HDE2,FDC6,FDE1
Isaac,0,X1,FDE3,HDE1,FDC5,HDC4,FDC7,HDC2,FDC8,FDE4,FDC10,HDE3
Jasmine,0,X1,FDE6,FDE3,HDC4,FDC1,FDC3,FDC6,HDE4,FDC8,HDE1,HDC1
Kaden,0,X2,HDE3,FDC2,FDE1,HDC3,FDC5,HDC4,FDC4,FDE2,FDC10,HDE2
Lily,0,X2,FDC1,FDC2,HDC4,FDE4,HDE1,FDC8,FDC3,FDE2,HDC2,HDE3
Mason,0,X2,HDE3,FDC2,HDC4,FDC8,FDC7,FDE2,FDE1,HDC3,FDC9,HDE4
Nora,0,X2,HDC1,FDC7,FDC6,FDE4,HDE3,FDC8,FDE2,HDE1,FDC3,HDC4
Oliver,0,X2,HDE3,FDC3,FDC5,FDC9,FDE2,FDE3,FDC7,HDE1,HDC2,HDC1
Penelope,0,X2,HDE3,FDC9,HDC2,FDC6,FDE5,FDC2,FDE6,HDE2,FDC5,HDC4
Quentin,0,X2,FDE1,FDC7,FDC11,FDC9,FDE3,HDE1,FDC8,HDC3,HDC2,HDE3
Rose,0,X2,HDE1,FDE5,FDC7,FDC1,HDC2,FDE3,FDC4,HDE2,FDC3,HDC4
Sebastian,0,X3,HDC1,HDC3,FDC2,FDE2,HDE3,FDC11,HDE4,FDC7,FDE3,FDC8
Tessa,0,X3,HDC1,HDE4,FDC1,FDE3,FDE2,FDC4,HDE1,FDC5,FDC8,HDC2
Uriel,0,X3,FDC9,FDE3,FDE5,HDC2,FDC1,HDE4,FDC7,FDC6,HDC1,HDE3
Violet,0,X3,FDE2,FDC6,FDE6,HDC3,FDC8,FDC2,HDC1,FDC5,HDE1,HDE3
William,0,X3,HDC4,HDC1,FDE2,FDC4,FDC11,FDE4,FDC3,HDE4,HDE3,FDC9
Xena,0,X3,FDC7,FDE6,FDC11,HDC2,FDC4,HDE2,FDE4,HDC4,FDC5,HDE1
Yosef,0,X3,HDC1,FDE2,FDC1,HDC3,FDE3,HDE1,FDC8,HDE4,FDC5,FDC4
Daniel,0,X3,HDE2,HDC1,FDC3,HDC2,FDE1,FDC5,HDE3,FDC11,FDE2,FDC7
Donald,0,X3,FDC4,FDE3,HDE4,FDC9,FDE2,FDC10,HDE1,HDC3,FDC3,HDC1
Zari,0,X3,HDC1,HDE4,FDC11,FDC3,HDE1,FDE2,FDC2,FDE5,HDC2,FDC6
Mohar,0,X3,FDC1,HDE1,FDE4,HDC4,FDC7,FDC11,HDE2,FDE5,FDC6,HDC1
Abdul,0,X3,FDE5,FDE6,HDC4,FDC6,HDE3,HDC2,FDC4,FDC5,HDE2,FDC11
