NAME,Rank,CATEGORY,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10
Aiden,0,X1,HDE1,FDC11,FDC10,HDC1,FDE1,FDC2,HDE2,FDE5,FDC7,HDC4
Bella,0,X1,HDC4,HDC3,FDE6,HDE2,FDC3,FDC5,FDE4,HDE3,FDC4,FDC11
Caleb,0,X1,FDC6,FDC9,HDC1,HDE2,FDC11,HDC2,FDE2,FDC10,HDE4,FDE6
Delilah,0,X1,HDC3,FDE4,HDC2,HDE1,HDE2,FDC5,FDC7,FDE3,FDC10,FDC6
Ethan,0,X1,FDC4,FDC11,FDC9,HDC4,HDE2,FDE2,FDE3,FDC8,HDC2,HDE4
Fiona,0,X1,FDE2,FDC1,FDC3,HDC3,FDE4,HDE2,FDC6,HDC4,HDE1,FDC7
Gabriel,0,X1,FDC3,FDC7,HDE3,HDC2,FDE2,HDC1,FDC8,FDE6,FDC2,HDE4
Hannah,0,X1,HDE1,FDE1,HDC2,FDC11,FDC8,HDE3,FDC4,FDE2,FDC3,HDC4
Isaac,0,X1,FDC7,HDE2,FDC10,HDE3,FDC1,FDE4,FDC11,HDC3,FDE5,HDC2
Jasmine,0,X1,FDC9,FDC11,HDC2,FDC7,HDE4,FDE4,HDE3,HDC3,FDE6,FDC5
Kaden,0,X2,FDC11,FDC7,FDE2,FDC5,HDE2,HDC2,FDC6,HDC1,FDE5,HDE1
Lily,0,X2,FDE5,FDC3,FDE3,HDC3,FDC8,HDE1,FDC5,HDE2,FDC7,HDC2
Mason,0,X2,FDC1,HDE4,FDE4,HDC1,FDC8,FDE6,FDC4,FDC5,HDE2,HDC3
Nora,0,X2,FDC10,HDC4,HDE4,FDC2,HDC1,FDE5,FDE6,FDC8,FDC3,HDE3
Oliver,0,X2,FDC4,HDE1,FDC5,FDC9,FDE5,HDC3,FDE1,FDC8,HDC1,HDE3
Penelope,0,X2,HDC3,FDE4,FDC9,FDC4,HDC1,FDE2,FDC8,FDC3,HDE3,HDE2
Quentin,0,X2,HDE1,FDC10,HDC4,FDC6,FDE3,HDC1,FDC2,HDE4,FDC7,FDE1
Rose,0,X2,FDC11,HDE2,FDE2,FDC4,FDC10,HDC3,FDC2,HDE1,HDC4,FDE3
Sebastian,0,X3,FDE6,FDC2,FDE1,HDC4,HDC3,FDC8,HDE3,FDC11,FDC5,HDE4
Tessa,0,X3,HDC3,HDE2,HDE1,HDC2,FDC1,FDE1,FDE2,FDC10,FDC7,FDC5
Uriel,0,X3,HDC3,HDC4,FDC11,HDE3,FDC8,FDC4,FDE4,FDE6,FDC9,HDE4
Violet,0,X3,HDC3,FDC10,HDE4,FDC2,FDC8,HDC1,FDC4,FDE6,HDE1,FDE5
William,0,X3,FDE4,FDC10,HDE3,HDC2,HDE2,FDE3,FDC9,FDC3,HDC4,FDC5
Xena,0,X3,FDC1,HDE3,FDC8,HDC4,HDC2,FDC10,FDC7,FDE4,HDE4,FDE2
Yosef,0,X3,FDE4,FDC11,HDE4,FDC9,HDE2,FDC7,FDC8,HDC3,FDE6,HDC1
Daniel,0,X3,FDC4,FDE6,FDC2,FDC7,FDC11,HDC4,HDC2,FDE2,HDE3,HDE4
Donald,0,X3,FDC1,HDC2,FDE3,FDC4,HDC3,HDE1,HDE4,FDE6,FDC10,FDC2
Zari,0,X3,FDC4,FDE6,HDC3,FDC3,FDE1,FDC10,HDE3,HDE4,HDC2,FDC5
Mohar,0,X3,FDC8,HDE4,HDC2,FDC4,FDE1,FDC9,HDE2,HDC1,FDE5,FDC10
Abdul,0,X3,HDC3,FDE4,FDC4,FDE5,FDC11,HDE3,HDC2,FDC9,HDE4,FDC10
