NAME,Rank,CATEGORY,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10
Aiden,0,X1,HDE1,HDE4,HDC3,FDC7,FDE3,FDE6,FDC6,HDC2,FDC8,FDC3
Bella,0,X1,HDE1,FDC1,FDC10,FDC5,HDC2,FDE5,HDC4,FDE2,FDC6,HDE2
Caleb,0,X1,HDE2,HDE4,FDC1,HDC2,HDC4,FDE5,FDC3,FDC6,FDC2,FDE6
Delilah,0,X1,HDC2,FDE1,FDE6,HDE3,FDC10,HDE2,FDC4,HDC4,FDC5,FDC3
Ethan,0,X1,FDE1,HDC3,HDE1,HDC1,FDC5,FDE3,FDC9,FDC4,HDE2,FDC10
Fiona,0,X1,FDE2,FDE5,FDC6,FDC4,FDC7,HDC1,HDE2,HDC4,FDC11,HDE1
Gabriel,0,X1,FDC10,FDC6,FDE4,FDC7,FDE2,HDE1,HDE4,HDC2,HDC4,FDC5
Hannah,0,X1,FDC1,FDC7,HDE3,HDC1,FDE1,FDE2,FDC2,HDC2,FDC10,HDE1
Isaac,0,X1,HDE3,HDC1,FDC10,HDE2,FDE4,FDC4,FDE5,HDC3,FDC2,FDC11
Jasmine,0,X1,FDE2,FDC7,HDE2,FDC2,FDE1,HDC3,HDE3,FDC5,HDC1,FDC10
Kaden,0,X2,HDC4,FDE2,FDC3,HDE1,HDE2,HDC1,FDC2,FDE5,FDC6,FDC4
Lily,0,X2,HDE1,FDC9,HDE3,FDC5,FDC10,FDC3,HDC3,FDE5,FDE1,HDC2
Mason,0,X2,FDC6,FDC1,HDE2,FDE1,FDC3,FDC2,HDC3,HDE3,HDC2,FDE6
Nora,0,X2,HDE1,FDE5,FDC9,HDC1,FDC6,HDE4,FDE6,HDC4,FDC1,FDC2
Oliver,0,X2,FDC1,FDC9,FDC6,FDE5,FDC11,HDE3,HDC1,FDE2,HDC4,HDE4
Penelope,0,X2,FDE5,FDC2,FDC7,FDE6,FDC8,HDE2,HDC1,FDC1,HDE1,HDC4
Quentin,0,X2,FDE4,FDE5,FDC11,FDC2,HDE1,HDC3,FDC1,FDC8,HDE3,HDC2
Rose,0,X2,HDC4,FDE1,FDC6,HDC2,FDC10,FDE2,FDC1,FDC7,HDE2,HDE4
Sebastian,0,X3,HDE1,FDC9,FDC7,HDC3,FDE5,HDE4,FDE3,FDC1,HDC4,FDC5
Tessa,0,X3,HDE4,FDC6,FDE1,HDC2,FDC2,HDE2,HDC4,FDE3,FDC1,FDC3
Uriel,0,X3,HDE1,HDC3,HDC2,FDC11,FDC5,FDE3,FDE4,FDC1,HDE3,FDC10
Violet,0,X3,HDC2,FDC7,FDC9,FDE1,FDE5,HDE1,FDC8,HDC1,HDE3,FDC2
William,0,X3,FDC4,FDE4,HDC2,FDC9,FDE5,HDC1,FDC6,HDE4,HDE1,FDC2
Xena,0,X3,HDC4,FDC3,HDE1,HDE4,HDC2,FDC1,FDC8,FDE6,FDE5,FDC11
Yosef,0,X3,HDE1,FDE5,FDE6,FDC8,FDC5,HDC3,FDC6,HDE4,FDC10,HDC2
Daniel,0,X3,HDC4,HDE1,FDC9,HDE2,HDC2,FDC7,FDC10,FDC8,FDE6,FDE3
Donald,0,X3,HDC2,FDE5,FDC11,FDC10,FDC3,FDE2,FDC7,HDE2,HDC4,HDE3
Zari,0,X3,HDC1,HDC3,FDE2,HDE2,FDE4,FDC11,FDC8,FDC4,HDE4,FDC7
Mohar,0,X3,HDE3,FDC11,FDC3,HDE1,FDE6,HDC2,FDC2,FDE3,FDC1,HDC1
Abdul,0,X3,FDC3,FDC6,FDE5,FDC8,HDC4,FDC4,HDE3,HDC1,FDE4,HDE2
