NAME,Rank,CATEGORY,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10
Aiden,0,X1,FDE6,HDE2,HDC1,FDC1,FDC8,HDC4,FDC5,HDE4,FDE3,FDC6
Bella,0,X1,FDC5,FDE2,FDC3,HDC3,HDE3,HDC4,HDE2,FDC10,FDE4,FDC6
Caleb,0,X1,HDE4,HDE2,FDE2,FDC5,FDE1,HDC3,HDC4,FDC8,FDC9,FDC4
Delilah,0,X1,HDE4,FDC2,FDC8,FDC7,HDE2,HDC1,FDE3,FDC10,FDE4,HDC3
Ethan,0,X1,HDE3,HDC3,FDE5,FDC11,FDC9,FDE3,HDE2,FDC2,HDC1,FDC5
Fiona,0,X1,HDC4,HDE2,HDC3,FDC2,FDE6,HDE1,FDC11,FDC1,FDC3,FDE3
Gabriel,0,X1,FDC8,HDE4,HDE3,FDE6,FDC5,FDC1,FDE4,HDC1,HDC4,FDC11
Hannah,0,X1,FDC5,FDC6,HDC1,HDE3,FDC1,FDE1,FDC11,HDE4,FDE3,HDC4
Isaac,0,X1,FDC9,HDC3,HDC1,HDE3,HDE4,FDC2,FDC6,FDE3,FDE5,FDC5
Jasmine,0,X1,FDE4,HDE1,HDC4,FDC4,FDC1,FDE2,HDE4,HDC3,FDC7,FDC9
Kaden,0,X2,FDE4,HDC3,FDE1,FDC9,FDC7,FDC2,HDC2,FDC10,HDE1,HDE3
Lily,0,X2,FDE2,HDC4,HDC2,HDE2,FDE4,FDC10,FDC4,HDE4,FDC6,FDC9
Mason,0,X2,FDC2,HDC1,HDE4,FDC11,HDC3,FDE1,FDC5,FDC3,FDE4,HDE1
Nora,0,X2,FDC1,FDC10,HDC1,FDE2,FDC7,FDE3,HDE1,HDE3,HDC2,FDC2
Oliver,0,X2,FDC8,FDC2,HDE1,FDE6,FDE2,HDC2,FDC5,FDC11,HDC4,HDE2
Penelope,0,X2,HDE1,FDC11,HDC2,FDC5,FDC2,FDE2,HDE3,FDE1,HDC1,FDC6
Quentin,0,X2,HDC3,HDE2,FDC11,FDC4,HDC4,HDE3,FDE4,FDC6,FDC9,FDE3
Rose,0,X2,FDC7,HDC3,FDC9,HDE2,FDC4,FDE5,HDC2,FDE3,FDC2,HDE4
Sebastian,0,X3,HDC3,FDC3,HDE1,HDC2,FDC1,HDE3,FDC2,FDE6,FDC6,FDE5
Tessa,0,X3,FDC2,FDE3,FDC1,FDC8,HDC2,FDE6,HDE4,HDE1,HDC1,FDC9
Uriel,0,X3,FDC9,FDE5,FDC4,FDC8,HDE1,FDE1,HDC1,FDC5,HDE3,HDC4
Violet,0,X3,FDC2,FDC9,HDE2,FDE6,HDC3,FDC4,FDC6,HDC1,FDE4,HDE1
William,0,X3,HDC1,FDC6,HDC4,FDE4,FDE3,HDE4,FDC4,FDC8,HDE2,FDC5
Xena,0,X3,FDC4,FDE3,HDC3,HDE4,HDC2,FDC6,FDE1,FDC9,FDC3,HDE3
Yosef,0,X3,HDC1,FDE4,HDE2,FDC1,HDC3,HDE3,FDC10,FDC2,FDE5,FDC6
Daniel,0,X3,FDC2,HDE4,FDE1,FDC5,HDC4,FDC10,HDE3,FDC8,FDE4,HDC1
Donald,0,X3,FDC3,FDE4,FDC1,HDC2,HDE1,HDE2,FDE5,HDC4,FDC8,FDC11
Zari,0,X3,HDC2,FDC7,FDC2,FDC8,HDC3,FDE3,HDE2,FDC5,HDE1,FDE1
Mohar,0,X3,FDC11,FDC3,HDC2,HDC4,FDC5,FDE3,FDC6,FDE4,HDE1,HDE4
Abdul,0,X3,HDE1,FDE1,HDC2,HDC4,FDC1,FDC8,HDE2,FDE6,FDC3,FDC6
