NAME,Rank,CATEGORY,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10
Aiden,0,X1,HDC4,FDE4,FDC7,FDC2,HDE2,HDE4,FDE3,FDC8,FDC11,HDC3
Bella,0,X1,FDC8,FDC7,FDC6,HDE2,FDC3,FDE5,HDC4,HDC3,FDE6,HDE3
Caleb,0,X1,FDC1,HDE3,HDC3,FDC10,HDE4,FDE1,FDC9,HDC2,FDC8,FDE6
Delilah,0,X1,HDE2,FDC7,HDC4,HDE4,FDE6,FDC8,FDE4,FDC10,HDC2,FDC1
Ethan,0,X1,HDC1,HDC4,FDE1,FDE2,HDE1,FDC6,FDC11,FDC8,FDC7,HDE4
Fiona,0,X1,FDC5,FDC6,FDE4,HDE1,HDC3,HDC4,FDC11,FDE6,HDE2,FDC4
Gabriel,0,X1,FDC1,FDE1,FDC10,FDC3,HDE3,HDC1,HDE2,FDC5,FDE5,HDC4
Hannah,0,X1,FDE3,FDC7,HDE4,FDC8,FDC1,HDC4,HDE1,FDE2,HDC2,FDC10
Isaac,0,X1,FDE5,HDE1,FDE2,HDC2,FDC5,HDE2,HDC4,FDC11,FDC3,FDC2
Jasmine,0,X1,HDE3,FDE3,FDC3,HDE1,FDC11,HDC4,FDE1,FDC1,HDC3,FDC6
Kaden,0,X2,FDC3,HDC2,HDC4,FDE4,FDC6,HDE3,FDC10,HDE4,FDE5,FDC8
Lily,0,X2,FDC10,FDC9,HDE1,FDE4,FDE3,HDE4,FDC1,FDC6,HDC2,HDC4
Mason,0,X2,HDE3,FDE2,FDC4,HDC2,FDC9,HDE1,FDE4,FDC10,FDC3,HDC3
Nora,0,X2,FDC2,FDE4,HDE3,HDC4,HDC2,FDE6,HDE1,FDC7,FDC6,FDC5
Oliver,0,X2,FDC10,HDE3,FDE6,HDC3,HDC2,FDC1,FDE4,FDC4,FDC11,HDE1
Penelope,0,X2,FDC9,HDC4,FDE1,FDC1,HDE2,FDC7,FDE2,HDC2,HDE3,FDC5
Quentin,0,X2,HDE2,HDE4,FDC11,FDC6,FDE1,FDC5,HDC2,FDC4,FDE5,HDC3
Rose,0,X2,FDE3,FDC1,HDE3,FDE6,HDC1,HDE4,FDC8,FDC4,FDC6,HDC2
Sebastian,0,X3,FDE1,HDC4,HDE1,FDC5,HDE3,FDC1,FDC9,FDE5,FDC3,HDC3
Tessa,0,X3,HDE1,HDE2,FDE1,FDC5,FDC10,FDE2,HDC2,FDC2,FDC6,HDC4
Uriel,0,X3,FDC3,FDC6,HDC4,HDE3,HDC1,FDE1,FDC2,FDC11,HDE2,FDE5
Violet,0,X3,HDE3,HDC4,FDC4,HDC2,FDC9,FDC3,FDE5,FDE2,HDE2,FDC8
William,0,X3,HDE1,HDC2,FDC1,FDC10,FDC4,HDC3,HDE2,FDC6,FDE6,FDE1
Xena,0,X3,HDE2,HDE1,HDC1,FDC10,FDC5,FDC6,FDE3,FDE2,HDC2,FDC1
Yosef,0,X3,HDC3,HDE2,FDC8,FDE6,HDE1,FDE3,HDC2,FDC11,FDC9,FDC2
Daniel,0,X3,FDC6,HDE2,FDC1,FDC8,FDE5,HDC4,FDC7,FDE3,HDE1,HDC2
Donald,0,X3,FDE5,HDC1,HDC4,FDC10,HDE3,HDE1,FDC2,FDC5,FDC11,FDE6
Zari,0,X3,FDE4,FDC11,HDC1,HDC3,FDE3,FDC6,HDE3,FDC3,FDC5,HDE1
Mohar,0,X3,FDC1,FDC4,FDE4,FDC11,HDE2,HDC4,HDC1,FDC2,HDE1,FDE2
Abdul,0,X3,HDE2,HDE3,FDC8,HDC4,HDC3,FDE6,FDE1,FDC2,FDC4,FDC1
