NAME,Rank,CATEGORY,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10
Aiden,0,X1,FDE3,HDE3,HDE1,HDC1,FDC10,FDC6,FDC11,FDC1,HDC2,FDE5
Bella,0,X1,FDC1,FDE6,FDC5,HDC3,FDC6,FDC3,HDC1,FDE5,HDE4,HDE1
Caleb,0,X1,HDC4,FDC4,HDE2,FDE2,HDC1,FDC8,FDC1,FDC6,FDE3,HDE4
Delilah,0,X1,HDE4,HDC4,FDC8,FDC10,FDC1,FDE3,FDC7,FDE6,HDE1,HDC1
Ethan,0,X1,HDE3,HDC2,FDE5,HDC1,HDE2,FDC9,FDE1,FDC10,FDC3,FDC2
Fiona,0,X1,HDC3,HDE4,FDC6,FDC4,HDC4,FDC3,FDE2,HDE1,FDC10,FDE1
Gabriel,0,X1,FDC7,HDE3,FDE2,HDC2,FDC1,FDC3,FDE4,HDE4,FDC6,HDC1
Hannah,0,X1,FDC7,HDC3,FDE5,FDC9,FDC3,HDE4,FDC8,HDC2,FDE1,HDE1
Isaac,0,X1,FDC9,HDE1,FDC1,FDE3,FDC6,HDE3,FDC2,HDC1,FDE6,HDC3
Jasmine,0,X1,FDC9,HDE2,FDC3,HDC2,HDE3,FDE1,FDC2,HDC1,FDE2,FDC11
Kaden,0,X2,FDC5,FDC8,HDC4,FDC2,HDE2,FDE2,HDE3,FDE5,HDC3,FDC4
Lily,0,X2,HDE1,HDC4,FDE6,FDC8,FDE3,FDC6,HDC1,HDE4,FDC2,FDC10
Mason,0,X2,HDC2,FDC7,HDE1,FDE2,FDE4,FDC11,HDC4,FDC5,HDE2,FDC1
Nora,0,X2,FDC9,FDE6,HDC2,HDE1,FDC10,FDC1,HDE4,FDC4,HDC3,FDE3
Oliver,0,X2,FDC10,FDC3,FDC1,FDE2,FDE1,HDE1,FDC2,HDE2,HDC1,HDC3
Penelope,0,X2,FDC11,FDC2,FDE6,HDE4,HDC1,HDC4,FDC3,HDE2,FDC5,FDE5
Quentin,0,X2,FDE5,FDC8,HDC2,FDC4,FDE2,HDE4,FDC1,HDE3,FDC6,HDC3
Rose,0,X2,HDC1,FDE5,HDE3,FDC11,FDC9,FDC1,HDC3,FDE4,HDE4,FDC5
Sebastian,0,X3,FDE4,FDC9,HDC2,HDE3,FDC4,FDE2,HDE1,FDC3,FDC11,HDC1
Tessa,0,X3,HDC3,FDC9,HDE1,FDC4,FDE3,FDE5,HDE3,HDC2,FDC10,FDC6
Uriel,0,X3,FDC3,FDE3,FDC7,FDC2,HDE3,FDC1,HDC2,FDE2,HDC3,HDE1
Violet,0,X3,HDE1,FDE4,HDE3,FDC2,FDC10,FDE2,HDC4,FDC5,HDC1,FDC3
William,0,X3,FDC10,HDE2,FDC9,HDE1,FDC7,FDE1,HDC3,HDC2,FDE2,FDC11
Xena,0,X3,FDE4,HDC2,FDE2,FDC3,HDE4,FDC11,HDE2,FDC10,FDC7,HDC1
Yosef,0,X3,HDC2,FDC7,FDC1,HDE3,FDC9,HDC3,FDE3,FDE6,HDE4,FDC11
Daniel,0,X3,HDC4,FDC8,HDE2,FDE4,FDC1,HDC1,FDC11,HDE4,FDC6,FDE5
Donald,0,X3,HDE1,FDC2,FDE4,HDC4,HDE4,FDC3,HDC2,FDE2,FDC8,FDC1
Zari,0,X3,HDE4,FDC2,FDC6,FDC11,HDE2,FDE6,FDE1,HDC2,HDC4,FDC7
Mohar,0,X3,HDE2,FDE5,HDC3,FDC6,FDC8,HDE1,HDC2,FDC4,FDC7,FDE6
Abdul,0,X3,FDC4,FDC10,FDE3,FDC11,HDE3,FDE1,HDC2,HDC3,HDE1,FDC9
