NAME,Rank,CATEGORY,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10
Aiden,0,X1,FDC5,HDC2,FDE6,HDE4,FDC4,FDC3,FDC7,HDE3,HDC1,FDE5
Bella,0,X1,FDE1,FDC2,HDC3,HDC1,HDE1,FDE2,FDC3,FDC7,HDE4,FDC6
Caleb,0,X1,FDC11,HDE2,HDE1,FDE6,HDC2,HDC1,FDE1,FDC1,FDC3,FDC9
Delilah,0,X1,FDE4,HDC3,FDC11,FDE3,FDC3,HDE3,HDE1,HDC2,FDC9,FDC8
Ethan,0,X1,FDC8,HDC4,FDE3,FDC4,HDC3,FDC10,FDE4,FDC9,HDE4,HDE3
Fiona,0,X1,FDC3,FDC2,HDE3,HDC3,FDE3,FDC8,FDE4,HDC1,HDE2,FDC9
Gabriel,0,X1,HDE2,FDC1,HDC1,FDC5,FDC3,FDE6,FDC6,FDE1,HDC2,HDE1
Hannah,0,X1,FDC7,HDC2,FDE6,HDE4,HDE2,FDE5,FDC6,HDC3,FDC2,FDC8
Isaac,0,X1,FDC9,HDE4,HDC3,FDC7,HDC1,HDE2,FDE3,FDC10,FDE5,FDC5
Jasmine,0,X1,HDE1,FDC7,HDE3,HDC2,FDE5,FDC5,FDC6,FDE2,HDC1,FDC1
Kaden,0,X2,FDC1,FDC8,FDC10,HDC4,HDC1,FDC2,HDE3,FDE3,HDE4,FDE6
Lily,0,X2,FDC6,HDE3,HDC4,FDC7,FDE3,HDE1,FDC8,HDC2,FDC11,FDE2
Mason,0,X2,FDC4,FDE5,FDC8,HDC1,HDE2,HDE1,FDC10,FDC2,HDC4,FDE4
Nora,0,X2,FDC5,FDC6,HDE1,HDE4,HDC1,FDE4,FDC10,FDC7,FDE2,HDC4
Oliver,0,X2,HDE4,FDE2,FDC9,FDE6,FDC4,FDC5,HDC3,HDE3,FDC10,HDC2
Penelope,0,X2,FDC2,HDE3,HDC2,FDE3,HDE1,FDE4,HDC1,FDC9,FDC5,FDC11
Quentin,0,X2,HDE4,FDE1,HDC1,HDC4,FDC5,FDC1,FDC9,FDC7,FDE3,HDE1
Rose,0,X2,FDC9,HDC1,FDE2,FDC4,HDE4,FDC1,HDE2,FDC6,FDE6,HDC2
Sebastian,0,X3,HDC3,FDE6,HDE2,FDC10,FDC7,HDC1,FDC3,HDE3,FDC4,FDE1
Tessa,0,X3,FDC2,HDE4,HDC4,FDC5,FDC7,HDE3,FDE6,FDC11,FDE5,HDC3
Uriel,0,X3,HDE1,FDE1,FDE6,HDE2,FDC9,FDC7,HDC4,FDC10,FDC1,HDC3
Violet,0,X3,HDE1,HDE2,FDC11,FDC4,HDC1,FDE3,FDE4,FDC1,FDC9,HDC3
William,0,X3,HDE3,HDC4,FDC10,FDC2,FDC7,FDC6,FDE4,HDC3,HDE1,FDE1
Xena,0,X3,HDE2,FDE5,FDC1,HDC3,HDC2,FDC9,FDC11,FDE1,FDC3,HDE4
Yosef,0,X3,HDE1,HDC2,HDC3,FDC3,FDC7,FDC10,FDC6,FDE3,FDE4,HDE2
Daniel,0,X3,FDE3,HDC2,HDE1,FDC8,HDC1,FDC5,FDC11,FDE2,HDE4,FDC10
Donald,0,X3,FDC10,FDE2,HDE4,FDC9,HDE1,FDE6,HDC1,HDC4,FDC3,FDC5
Zari,0,X3,FDC8,HDE4,FDC7,FDC1,HDE3,HDC1,FDE1,HDC4,FDC5,FDE6
Mohar,0,X3,FDC10,FDE1,FDC2,HDC4,FDE4,FDC7,HDE3,HDC1,FDC11,HDE2
Abdul,0,X3,FDE3,HDC1,FDC5,HDE4,FDC9,HDE2,FDC10,HDC4,FDC6,FDE6
