NAME,Rank,CATEGORY,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10
Aiden,0,X1,FDE4,FDC10,FDC2,HDC1,HDE2,FDC11,HDC2,FDE1,HDE1,FDC4
Bella,0,X1,FDC6,FDE1,HDC1,FDC10,HDE2,HDE3,FDC5,FDE6,FDC8,HDC2
Caleb,0,X1,FDC5,FDE5,HDE1,FDE6,FDC11,FDC4,HDE3,FDC9,HDC3,HDC4
Delilah,0,X1,HDE1,HDC4,FDE2,FDE3,FDC8,FDC2,FDC7,HDE3,FDC1,HDC3
Ethan,0,X1,FDC7,HDC1,HDE2,HDC4,FDE2,FDE1,HDE3,FDC3,FDC4,FDC5
Fiona,0,X1,FDC5,FDC7,HDE2,FDE3,HDE3,FDC4,FDE5,HDC4,FDC8,HDC2
Gabriel,0,X1,FDC8,HDE4,FDC4,FDE1,HDC3,FDE5,FDC3,FDC1,HDC2,HDE1
Hannah,0,X1,HDC2,HDE2,FDC11,HDC3,FDC1,FDE5,HDE4,FDC3,FDC6,FDE2
Isaac,0,X1,FDC3,FDE2,FDC2,HDE2,HDC4,FDC11,FDC8,HDE1,FDE6,HDC2
Jasmine,0,X1,FDC9,FDE1,HDE2,HDC2,HDE4,FDE2,HDC4,FDC2,FDC3,FDC11
Kaden,0,X2,HDE2,HDC1,FDE1,HDE4,FDC11,FDC6,FDC7,FDE2,HDC4,FDC5
Lily,0,X2,HDE2,FDC3,HDC2,FDE5,FDC1,FDC10,HDC4,FDC2,FDE3,HDE4
Mason,0,X2,HDE1,FDC5,HDC2,FDC6,HDC1,HDE3,FDC8,FDE3,FDE4,FDC9
Nora,0,X2,HDE3,FDC4,HDC3,HDE1,FDE1,FDC9,FDC3,HDC4,FDC5,FDE4
Oliver,0,X2,FDC8,FDE5,FDC4,HDE3,FDE1,HDC4,HDE2,FDC7,FDC5,HDC2
Penelope,0,X2,HDE3,FDE1,FDC8,FDC6,FDC4,FDE2,HDC3,FDC1,HDE2,HDC1
Quentin,0,X2,FDC6,HDE3,FDE2,HDC1,HDC3,FDC3,FDC1,FDE3,HDE4,FDC7
Rose,0,X2,FDE5,FDC11,HDE1,FDE3,HDC2,FDC9,HDE3,FDC5,HDC1,FDC2
Sebastian,0,X3,FDC7,FDC10,FDE4,HDE4,HDE3,FDC1,HDC2,FDC11,HDC1,FDE2
Tessa,0,X3,HDC4,FDC10,FDC5,HDC2,FDE2,FDC6,FDC8,HDE2,HDE3,FDE4
Uriel,0,X3,FDC5,HDE2,FDC8,HDC3,FDC6,FDE2,FDE5,HDE1,HDC1,FDC10
Violet,0,X3,HDC1,FDC3,HDE4,FDE4,FDC5,FDC11,HDE1,FDE2,HDC4,FDC2
William,0,X3,HDC3,HDC2,HDE3,HDE1,FDC10,FDE5,FDC1,FDC5,FDE4,FDC3
Xena,0,X3,HDC1,FDC8,FDC10,HDE1,FDC3,FDC4,FDE2,HDC4,FDE3,HDE3
Yosef,0,X3,FDC5,HDC1,HDE1,FDC3,HDE2,FDE3,HDC3,FDC2,FDC7,FDE2
Daniel,0,X3,FDC5,FDC3,HDC2,FDC10,HDE2,HDE4,HDC3,FDE6,FDE2,FDC8
Donald,0,X3,FDC6,HDE1,HDC3,HDE4,FDE2,FDC8,HDC4,FDC4,FDC5,FDE6
Zari,0,X3,HDC2,HDE1,HDC4,FDC10,FDE1,FDC9,FDE5,FDC7,FDC4,HDE2
Mohar,0,X3,HDC2,FDE3,HDE4,HDC4,FDC2,FDC6,FDC11,HDE3,FDC5,FDE1
Abdul,0,X3,FDC11,FDC7,FDC9,HDE3,HDE2,FDE6,FDE3,HDC3,FDC2,HDC4
