NAME,Rank,CATEGORY,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10
Aiden,0,X1,HDE4,FDE1,HDC3,FDC6,FDC10,FDC4,HDC2,FDC11,HDE3,FDE3
Bella,0,X1,FDE4,FDE6,FDC4,HDE3,HDC2,FDC9,HDC4,FDC3,FDC1,HDE4
Caleb,0,X1,FDC11,FDE4,FDE6,HDC1,FDC3,HDC4,FDC10,HDE2,FDC4,HDE4
Delilah,0,X1,HDE1,HDC3,HDE3,HDC4,FDE3,FDC5,FDC3,FDE4,FDC7,FDC9
Ethan,0,X1,HDE3,FDC8,FDC10,HDC3,HDC4,FDE4,HDE2,FDC2,FDE1,FDC11
Fiona,0,X1,FDE3,FDC3,FDC10,FDC2,HDE2,HDC3,FDC9,HDE4,FDE1,HDC1
Gabriel,0,X1,FDC6,FDC9,HDE3,FDE6,FDC5,FDC4,HDE4,HDC4,FDE3,HDC3
Hannah,0,X1,FDC9,HDE2,FDC11,HDE3,FDC10,HDC1,FDE1,HDC2,FDC3,FDE5
Isaac,0,X1,FDE6,FDC7,FDC3,HDC3,FDC2,FDC4,HDC2,FDE3,HDE2,HDE1
Jasmine,0,X1,HDE1,FDC9,FDC2,HDC1,FDE1,FDE2,FDC8,FDC5,HDE2,HDC3
Kaden,0,X2,HDC4,FDC1,FDE6,HDE3,HDC1,FDC11,FDC9,HDE2,FDC7,FDE2
Lily,0,X2,FDC1,HDE4,FDE6,HDC4,FDC3,FDE1,FDC5,FDC11,HDC3,HDE3
Mason,0,X2,HDE4,FDC10,FDE2,FDC2,FDC6,HDE1,FDE1,FDC11,HDC2,HDC4
Nora,0,X2,FDC11,FDE6,FDC6,HDE3,FDC8,FDC10,HDE4,HDC2,HDC3,FDE1
Oliver,0,X2,FDE6,HDE4,FDC1,HDC1,FDC8,FDC4,FDC7,HDE3,FDE1,HDC2
Penelope,0,X2,FDE6,HDC4,FDC1,HDC1,HDE4,FDC9,FDC5,HDE2,FDC8,FDE2
Quentin,0,X2,FDE3,FDE2,FDC4,HDE4,HDC1,FDC1,FDC2,HDC4,FDC10,HDE3
Rose,0,X2,FDC7,FDE1,FDC6,FDE4,HDC2,HDE3,FDC11,HDC4,HDE2,FDC2
Sebastian,0,X3,FDE3,HDE2,FDE2,HDC2,HDE3,FDC6,FDC4,HDC3,FDC10,FDC1
Tessa,0,X3,HDC4,FDE5,HDE2,HDC1,FDC10,FDC2,HDE4,FDC6,FDC9,FDE3
Uriel,0,X3,HDE3,FDC6,HDC4,FDE3,FDC2,FDC7,FDC11,HDE4,FDE5,HDC2
Violet,0,X3,HDE2,FDC5,FDC3,FDE6,FDC4,FDC10,HDC2,HDE4,FDE1,HDC4
William,0,X3,FDC1,FDC8,HDE1,HDE3,FDE5,HDC1,FDC2,HDC3,FDE3,FDC5
Xena,0,X3,FDE4,HDC3,FDC4,HDE3,FDC10,HDE2,HDC1,FDE3,FDC9,FDC8
Yosef,0,X3,HDC4,FDE1,HDE3,FDC7,HDE4,HDC1,FDE6,FDC5,FDC11,FDC3
Daniel,0,X3,FDC3,FDE2,FDE6,HDE2,HDE3,FDC7,FDC6,HDC4,HDC2,FDC11
Donald,0,X3,HDC4,FDC8,FDC7,FDC11,FDE1,HDC2,HDE4,FDC6,HDE2,FDE6
Zari,0,X3,FDE6,FDC6,HDE3,FDC1,HDC4,HDC1,HDE4,FDC7,FDC5,FDE4
Mohar,0,X3,HDE3,FDE5,HDC1,HDE2,FDC3,FDC7,FDC5,FDC10,HDC3,FDE3
Abdul,0,X3,FDC8,FDE4,HDC1,HDC2,FDC7,HDE3,FDC5,FDC6,FDE2,HDE1
