NAME,Rank,CATEGORY,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10
Aiden,0,X1,FDC4,FDE1,HDE3,HDC4,FDC5,HDC2,HDE2,FDC11,FDC1,FDE4
Bella,0,X1,FDC4,HDC3,HDE1,HDC2,FDC5,FDE3,FDE4,HDE4,FDC7,FDC11
Caleb,0,X1,FDC9,FDC10,HDE1,FDC2,HDC3,HDC4,FDC11,HDE4,FDE5,FDE4
Delilah,0,X1,HDE4,FDC10,FDE3,FDE6,HDC4,HDE2,FDC7,HDC3,FDC8,FDC2
Ethan,0,X1,FDC1,HDC3,HDE4,FDC3,FDE5,FDC9,FDE2,FDC11,HDE1,HDC2
Fiona,0,X1,HDE4,FDC4,HDC2,FDC7,FDE4,FDE2,FDC10,FDC3,HDE3,HDC4
Gabriel,0,X1,HDE4,FDE6,FDC11,FDC8,HDE1,HDC1,FDC6,FDC3,HDC4,FDE4
Hannah,0,X1,HDE4,FDC1,FDE6,FDC5,HDC4,FDE3,FDC7,HDE1,HDC1,FDC11
Isaac,0,X1,FDE6,HDC2,FDC6,HDE2,FDC5,FDE4,FDC9,HDC1,HDE4,FDC10
Jasmine,0,X1,HDE2,FDC4,FDC8,FDE1,FDC6,FDC5,HDC2,HDE3,FDE2,HDC1
Kaden,0,X2,HDE2,FDE1,FDC6,FDE2,FDC3,HDC1,FDC2,HDC3,FDC7,HDE1
Lily,0,X2,HDC4,HDE3,FDC3,HDC3,FDE1,HDE2,FDC11,FDE4,FDC5,FDC8
Mason,0,X2,FDE3,HDC3,FDC9,FDE5,HDE1,HDE2,FDC11,FDC2,FDC1,HDC4
Nora,0,X2,HDE1,HDC1,FDC8,HDC2,HDE4,FDC5,FDC9,FDE3,FDC4,FDE1
Oliver,0,X2,FDC9,FDE3,HDC2,HDE3,HDC3,FDC2,FDC10,HDE4,FDC6,FDE6
Penelope,0,X2,FDC3,HDC3,FDE2,HDC2,FDC7,FDE3,FDC4,FDC8,HDE1,HDE3
Quentin,0,X2,HDC2,HDE2,FDC7,HDE3,FDE1,FDC11,HDC3,FDC1,FDC3,FDE2
Rose,0,X2,FDC7,FDC8,FDE6,HDE1,FDC3,FDE1,FDC5,HDE3,HDC1,HDC2
Sebastian,0,X3,FDE6,FDC4,FDC1,HDC2,HDE1,FDE1,FDC5,HDC3,HDE4,FDC3
Tessa,0,X3,HDE2,FDC9,HDC4,FDC5,HDC3,FDC4,FDE1,HDE1,FDC3,FDE5
Uriel,0,X3,HDC3,FDC2,HDE3,FDE4,FDC1,HDC1,FDE2,HDE4,FDC11,FDC6
Violet,0,X3,FDE1,FDE6,HDC3,HDC4,FDC11,FDC1,FDC7,FDC10,HDE3,HDE1
William,0,X3,HDE1,HDC1,HDE3,FDC3,FDE1,HDC4,FDC4,FDC8,FDE6,FDC1
Xena,0,X3,FDE5,HDE1,HDE3,FDC6,FDC8,FDC9,FDC10,HDC2,HDC4,FDE1
Yosef,0,X3,FDE4,HDE1,FDC7,HDE4,FDE5,FDC3,FDC11,HDC3,FDC9,HDC2
Daniel,0,X3,FDC9,HDC3,HDC1,HDE1,FDE2,FDE6,FDC3,HDE4,FDC2,FDC7
Donald,0,X3,FDE1,FDE2,HDC1,FDC3,FDC7,HDE1,HDE2,FDC2,FDC6,HDC2
Zari,0,X3,FDE2,FDC10,HDE1,FDE6,HDE2,HDC2,FDC1,FDC8,FDC5,HDC1
Mohar,0,X3,FDC10,HDE2,HDC3,FDC11,FDE6,HDE3,FDC3,FDE1,HDC2,FDC8
Abdul,0,X3,FDC4,HDE1,HDC1,FDC1,FDC7,FDE3,HDE4,FDC6,FDE1,HDC3
